task_id_list	courier_id	total_score	willingness
T0003	C041	68.881	0.2038
T0003	C042	60.924	0.1828
T0003	C043	76.930	0.2247
T0003	C044	89.801	0.1364
T0003	C045	66.267	0.1713
T0003	C046	73.467	0.2915
T0003	C047	75.819	0.3240
T0003	C048	72.769	0.1763
T0003	C049	39.382	0.2477
T0003	C050	56.785	0.3068
T0003	C051	77.485	0.1830
T0003	C052	78.352	0.2707
T0003	C053	74.845	0.1856
T0003	C054	57.453	0.1705
T0003	C055	60.343	0.2645
T0003	C056	72.644	0.2609
T0003	C057	61.641	0.1387
T0003	C058	74.196	0.2206
T0003	C059	72.267	0.1945
T0003	C060	62.595	0.2486
T0003	C061	61.809	0.1123
T0003	C062	64.805	0.3298
T0003	C063	82.491	0.1726
T0003	C064	61.337	0.3417
T0003	C065	73.447	0.2952
T0003	C066	61.669	0.2284
T0003	C067	66.091	0.2555
T0003	C068	66.832	0.2496
T0003	C069	46.552	0.2386
T0004	C000	25.194	0.1747
T0004	C001	43.052	0.1775
T0004	C002	34.780	0.3292
T0004	C003	27.026	0.2277
T0004	C004	35.990	0.3974
T0004	C005	52.226	0.1570
T0004	C006	34.929	0.2851
T0004	C007	45.248	0.2495
T0004	C008	37.107	0.1770
T0004	C009	38.928	0.3488
T0004	C010	36.808	0.3721
T0004	C011	18.134	0.2553
T0004	C012	4.980	0.1703
T0004	C013	55.355	0.3844
T0004	C014	36.423	0.2313
T0004	C015	33.593	0.2257
T0004	C016	40.925	0.2358
T0004	C017	34.164	0.2092
T0004	C018	20.861	0.2906
T0004	C019	17.667	0.4061
T0004	C020	29.578	0.1861
T0004	C021	31.606	0.2436
T0004	C022	28.927	0.3079
T0004	C023	29.825	0.2006
T0004	C024	40.713	0.4272
T0004	C025	44.605	0.2270
T0004	C026	50.119	0.3307
T0004	C027	48.216	0.2507
T0004	C028	33.479	0.3457
T0004	C029	39.464	0.3436
T0004	C030	30.837	0.1968
T0004	C031	37.078	0.2506
T0004	C032	64.532	0.2901
T0004	C033	31.412	0.2311
T0004	C034	30.146	0.2881
T0004	C035	35.202	0.3340
T0004	C036	33.437	0.3118
T0004	C037	41.559	0.2015
T0004	C038	49.556	0.3274
T0004	C039	37.428	0.2036
T0004	C040	30.274	0.1167
T0004	C041	41.631	0.3481
T0004	C042	29.055	0.3332
T0004	C043	42.320	0.2949
T0004	C044	49.320	0.2520
T0004	C045	26.660	0.3984
T0004	C046	47.109	0.3357
T0004	C047	30.688	0.2905
T0004	C048	39.576	0.2921
T0004	C049	30.665	0.2608
T0004	C050	34.862	0.3156
T0004	C051	25.168	0.3143
T0004	C052	46.485	0.1474
T0004	C053	38.809	0.1628
T0004	C054	49.417	0.2638
T0004	C055	33.130	0.3405
T0004	C056	34.331	0.2252
T0004	C057	57.400	0.2592
T0004	C058	31.385	0.2738
T0004	C059	42.261	0.2737
T0004	C060	42.456	0.2594
T0004	C061	28.929	0.1631
T0004	C062	31.971	0.2751
T0004	C063	41.310	0.1984
T0004	C064	32.661	0.2331
T0004	C065	37.861	0.2992
T0004	C066	40.712	0.1813
T0004	C067	36.691	0.2334
T0004	C068	34.026	0.3717
T0004	C069	13.378	0.3762
T0005	C000	38.347	0.1944
T0005	C001	55.244	0.1309
T0005	C002	49.083	0.1579
T0005	C003	6.949	0.3953
T0005	C004	54.994	0.2991
T0005	C005	40.192	0.2404
T0005	C006	57.026	0.2281
T0005	C007	50.744	0.3654
T0005	C008	45.472	0.3877
T0005	C009	40.639	0.2596
T0005	C010	44.375	0.3260
T0005	C011	22.744	0.2683
T0005	C012	30.611	0.2648
T0005	C013	59.699	0.2085
T0005	C014	50.385	0.2300
T0005	C015	61.677	0.2112
T0005	C016	51.645	0.2638
T0005	C017	34.472	0.3060
T0005	C018	34.911	0.2743
T0005	C019	32.860	0.2529
T0005	C020	36.576	0.2271
T0005	C021	32.206	0.2464
T0005	C022	28.843	0.3274
T0005	C023	24.268	0.3726
T0005	C024	49.648	0.3258
T0005	C025	55.985	0.0900
T0005	C026	54.793	0.2821
T0005	C027	62.038	0.2145
T0005	C028	52.982	0.3442
T0005	C029	61.564	0.2474
T0005	C030	34.442	0.1975
T0005	C031	46.963	0.2067
T0005	C032	73.793	0.2139
T0005	C033	39.823	0.2083
T0005	C034	45.146	0.2681
T0005	C035	24.952	0.2817
T0005	C036	63.309	0.2129
T0005	C037	39.809	0.1698
T0005	C038	58.441	0.2969
T0005	C039	29.882	0.3028
T0005	C040	44.315	0.2781
T0005	C041	48.485	0.1783
T0005	C042	45.511	0.2871
T0005	C043	56.923	0.1820
T0005	C044	64.730	0.2498
T0005	C045	37.162	0.3858
T0005	C046	47.068	0.3072
T0005	C047	51.228	0.2846
T0005	C048	56.444	0.1900
T0005	C049	45.887	0.3208
T0005	C050	45.044	0.3474
T0005	C051	52.562	0.3455
T0005	C052	64.684	0.2395
T0005	C053	47.340	0.1884
T0005	C054	33.182	0.4461
T0005	C055	52.612	0.3488
T0005	C056	42.829	0.3183
T0005	C057	50.309	0.2883
T0005	C058	29.739	0.1067
T0005	C059	54.899	0.1696
T0005	C060	33.483	0.2205
T0005	C061	39.369	0.3590
T0005	C062	45.668	0.3650
T0005	C063	63.160	0.3108
T0005	C064	38.167	0.2216
T0005	C065	45.383	0.2359
T0005	C066	51.718	0.3168
T0005	C067	33.429	0.3419
T0005	C068	51.738	0.1087
T0005	C069	30.077	0.2821
T0006	C000	57.870	0.0973
T0006	C001	75.176	0.1237
T0006	C002	62.890	0.2168
T0006	C003	40.839	0.2721
T0006	C004	78.491	0.2940
T0006	C005	70.484	0.1506
T0006	C006	48.747	0.2644
T0006	C007	65.318	0.1121
T0006	C008	44.417	0.3070
T0006	C009	57.502	0.1558
T0006	C010	49.841	0.2670
T0006	C011	45.201	0.1987
T0006	C012	48.577	0.2379
T0006	C013	58.863	0.2145
T0006	C014	74.418	0.1477
T0006	C015	62.874	0.1633
T0006	C016	67.182	0.3637
T0006	C017	61.636	0.2519
T0006	C018	43.568	0.3008
T0006	C019	51.092	0.2320
T0006	C020	56.760	0.3040
T0006	C021	46.051	0.1877
T0006	C022	61.656	0.3553
T0006	C023	36.127	0.3250
T0006	C024	51.797	0.2861
T0006	C025	31.143	0.3562
T0006	C026	52.318	0.2747
T0006	C027	51.446	0.2293
T0006	C028	64.001	0.2721
T0006	C029	51.894	0.2333
T0006	C030	44.632	0.1742
T0006	C031	43.266	0.3871
T0006	C032	79.217	0.1672
T0006	C033	74.192	0.1707
T0006	C034	55.064	0.3024
T0006	C035	48.976	0.2192
T0006	C036	69.340	0.1981
T0006	C037	58.131	0.2394
T0006	C038	68.866	0.3918
T0006	C039	58.496	0.1342
T0006	C040	58.916	0.1680
T0006	C041	63.242	0.1214
T0006	C042	50.365	0.3042
T0006	C043	40.682	0.2356
T0006	C044	49.519	0.2039
T0006	C045	66.515	0.3243
T0006	C046	41.155	0.3130
T0006	C047	56.783	0.1364
T0006	C048	68.588	0.2085
T0006	C049	43.353	0.2282
T0006	C050	61.956	0.2802
T0006	C051	48.160	0.2966
T0006	C052	78.070	0.2956
T0006	C053	59.645	0.2757
T0006	C054	59.872	0.3450
T0006	C055	57.383	0.1326
T0006	C056	45.731	0.2950
T0006	C057	54.700	0.1675
T0006	C058	48.309	0.2080
T0006	C059	72.721	0.2381
T0006	C060	63.109	0.1429
T0006	C061	58.519	0.2851
T0006	C062	48.173	0.3320
T0006	C063	45.119	0.2567
T0006	C064	58.212	0.1788
T0006	C065	60.937	0.1866
T0006	C066	38.712	0.2520
T0006	C067	69.342	0.1842
T0006	C068	51.410	0.2213
T0006	C069	38.027	0.2181
T0007	C000	47.480	0.2259
T0007	C001	53.580	0.1489
T0007	C002	62.208	0.2872
T0007	C003	42.672	0.3509
T0007	C004	52.243	0.2767
T0007	C005	80.182	0.2603
T0007	C006	60.342	0.2169
T0007	C007	57.253	0.3281
T0007	C008	81.396	0.2040
T0007	C009	78.213	0.2505
T0007	C010	45.059	0.3381
T0007	C011	49.349	0.2486
T0007	C012	40.656	0.2422
T0007	C013	60.840	0.2730
T0007	C014	67.397	0.2918
T0007	C015	64.294	0.2237
T0007	C016	68.207	0.2460
T0007	C017	73.352	0.1217
T0007	C018	21.977	0.3064
T0007	C019	39.193	0.2143
T0007	C020	58.676	0.2191
T0007	C021	56.878	0.1926
T0007	C022	50.613	0.3613
T0007	C023	64.321	0.2633
T0007	C024	54.058	0.2140
T0007	C025	54.588	0.2804
T0007	C026	62.127	0.1837
T0007	C027	76.567	0.3432
T0007	C028	60.754	0.2206
T0007	C029	73.559	0.1064
T0007	C030	68.005	0.1847
T0007	C031	56.120	0.2197
T0007	C032	81.121	0.1401
T0007	C033	83.016	0.2888
T0007	C034	53.966	0.2824
T0007	C035	60.738	0.3325
T0007	C036	54.990	0.2016
T0007	C037	84.333	0.1764
T0007	C038	51.514	0.3223
T0007	C039	59.943	0.2484
T0007	C040	43.475	0.3425
T0007	C041	58.460	0.1778
T0007	C042	49.491	0.2527
T0007	C043	76.164	0.1590
T0007	C044	53.370	0.2551
T0007	C045	45.580	0.2937
T0007	C046	59.218	0.2393
T0007	C047	64.970	0.2285
T0007	C048	50.780	0.1744
T0007	C049	77.872	0.3104
T0007	C050	55.989	0.3206
T0007	C051	47.206	0.2864
T0007	C052	60.496	0.3068
T0007	C053	62.741	0.3420
T0007	C054	71.917	0.2500
T0007	C055	69.037	0.2341
T0007	C056	62.414	0.1498
T0007	C057	72.902	0.2601
T0007	C058	59.371	0.2620
T0007	C059	61.883	0.1328
T0007	C060	66.529	0.1321
T0007	C061	57.406	0.2818
T0007	C062	66.756	0.3672
T0007	C063	61.123	0.2039
T0007	C064	67.370	0.1992
T0007	C065	46.385	0.2994
T0007	C066	64.900	0.1269
T0007	C067	59.456	0.3346
T0007	C068	67.976	0.3319
T0007	C069	53.424	0.0996
T0008	C000	9.108	0.2583
T0008	C001	43.766	0.2368
T0008	C002	29.865	0.2208
T0008	C003	25.797	0.3563
T0008	C004	17.000	0.3438
T0008	C005	64.992	0.1786
T0008	C006	45.604	0.3139
T0008	C007	25.182	0.2257
T0008	C008	45.564	0.2116
T0008	C009	43.590	0.2989
T0008	C010	40.381	0.2198
T0008	C011	38.526	0.2479
T0008	C012	22.060	0.3135
T0008	C013	58.654	0.1675
T0008	C014	25.129	0.3081
T0008	C015	44.357	0.1114
T0008	C016	33.925	0.2138
T0008	C017	24.516	0.3484
T0008	C018	29.686	0.3310
T0008	C019	10.270	0.3128
T0008	C020	22.353	0.2799
T0008	C021	43.400	0.1580
T0008	C022	34.545	0.0985
T0008	C023	42.701	0.2999
T0008	C024	37.357	0.2923
T0008	C025	39.020	0.3012
T0008	C026	44.273	0.1578
T0008	C027	47.637	0.1568
T0008	C028	35.672	0.3449
T0008	C029	53.511	0.2206
T0008	C030	44.860	0.1490
T0008	C031	27.271	0.3713
T0008	C032	63.075	0.2495
T0008	C033	50.954	0.2153
T0008	C034	18.444	0.3806
T0008	C035	36.431	0.1858
T0008	C036	32.739	0.1704
T0008	C037	66.193	0.1629
T0008	C038	43.898	0.2773
T0008	C039	44.675	0.2135
T0008	C040	29.880	0.4198
T0008	C041	34.825	0.2827
T0008	C042	44.891	0.3194
T0008	C043	41.779	0.1038
T0008	C044	47.920	0.2794
T0008	C045	23.195	0.2328
T0008	C046	39.830	0.3009
T0008	C047	45.369	0.2459
T0008	C048	28.369	0.2610
T0008	C049	34.801	0.2515
T0008	C050	34.969	0.3300
T0008	C051	32.501	0.2915
T0008	C052	21.115	0.3510
T0008	C053	16.343	0.2945
T0008	C054	34.206	0.3571
T0008	C055	41.417	0.2677
T0008	C056	35.196	0.2079
T0008	C057	63.459	0.2159
T0008	C058	42.023	0.3352
T0008	C059	45.913	0.2410
T0008	C060	23.612	0.1744
T0008	C061	25.060	0.2934
T0008	C062	28.152	0.3231
T0008	C063	59.820	0.2154
T0008	C064	21.144	0.3919
T0008	C065	27.954	0.2680
T0008	C066	42.762	0.3605
T0008	C067	44.954	0.3044
T0008	C068	31.988	0.3253
T0008	C069	41.102	0.3058
T0009	C000	30.406	0.2487
T0009	C001	40.931	0.1940
T0009	C002	26.006	0.2154
T0009	C003	22.388	0.2876
T0009	C004	48.416	0.2786
T0009	C005	36.539	0.2655
T0009	C006	32.720	0.2355
T0009	C007	39.137	0.1913
T0009	C008	29.764	0.1845
T0009	C009	34.278	0.1996
T0009	C010	16.951	0.4055
T0009	C011	16.472	0.1649
T0009	C012	3.000	0.3842
T0009	C013	38.764	0.1723
T0009	C014	37.973	0.2236
T0009	C015	52.048	0.2330
T0009	C016	31.781	0.3557
T0009	C017	36.298	0.3333
T0009	C018	40.159	0.3057
T0009	C019	11.865	0.2130
T0009	C020	27.031	0.2378
T0009	C021	24.377	0.3580
T0009	C022	19.001	0.1576
T0009	C023	23.596	0.2848
T0009	C024	45.828	0.3728
T0009	C025	36.855	0.1855
T0009	C026	46.208	0.3501
T0009	C027	39.844	0.3642
T0009	C028	36.090	0.1852
T0009	C029	28.932	0.1880
T0009	C030	28.539	0.3263
T0009	C031	25.682	0.3754
T0009	C032	55.267	0.1477
T0009	C033	32.577	0.3532
T0009	C034	27.659	0.2367
T0009	C035	22.696	0.3995
T0009	C036	32.689	0.1940
T0009	C037	52.170	0.1640
T0009	C038	30.604	0.3944
T0009	C039	32.750	0.2188
T0009	C040	26.055	0.2338
T0009	C041	34.774	0.1341
T0009	C042	20.600	0.2132
T0009	C043	35.957	0.2190
T0009	C044	49.619	0.1275
T0009	C045	33.597	0.3624
T0009	C046	41.348	0.2251
T0009	C047	24.729	0.2235
T0009	C048	39.309	0.2550
T0009	C049	28.959	0.2893
T0009	C050	27.658	0.3316
T0009	C051	30.109	0.3701
T0009	C052	32.170	0.3636
T0009	C053	37.359	0.2338
T0009	C054	23.719	0.2543
T0009	C055	27.855	0.3159
T0009	C056	30.695	0.3772
T0009	C057	59.904	0.2746
T0009	C058	19.164	0.2367
T0009	C059	37.622	0.3360
T0009	C060	30.906	0.2954
T0009	C061	28.207	0.2750
T0009	C062	31.730	0.3574
T0009	C063	42.737	0.2359
T0009	C064	43.828	0.2287
T0009	C065	24.846	0.3360
T0009	C066	23.275	0.3642
T0009	C067	23.151	0.2093
T0009	C068	26.580	0.2515
T0009	C069	16.366	0.3827
T0010	C000	34.607	0.2604
T0010	C001	67.769	0.1303
T0010	C002	53.891	0.3109
T0010	C003	24.586	0.2847
T0010	C004	43.416	0.2263
T0010	C005	65.603	0.1250
T0010	C006	34.677	0.3098
T0010	C007	52.406	0.2754
T0010	C008	58.678	0.3420
T0010	C009	44.196	0.2843
T0010	C010	37.797	0.3216
T0010	C011	54.646	0.2247
T0010	C012	30.167	0.2810
T0010	C013	47.735	0.1588
T0010	C014	57.206	0.2636
T0010	C015	51.885	0.1804
T0010	C016	48.586	0.2487
T0010	C017	50.324	0.1824
T0010	C018	18.782	0.2546
T0010	C019	36.843	0.3727
T0010	C020	49.308	0.2869
T0010	C021	35.991	0.2575
T0010	C022	32.325	0.2320
T0010	C023	50.144	0.1747
T0010	C024	34.800	0.3128
T0010	C025	41.618	0.2963
T0010	C026	50.011	0.2020
T0010	C027	34.388	0.1824
T0010	C028	58.628	0.1748
T0010	C029	47.245	0.2218
T0010	C030	41.654	0.2204
T0010	C031	48.967	0.3533
T0010	C032	52.251	0.3847
T0010	C033	49.413	0.1336
T0010	C034	48.326	0.2274
T0010	C035	30.603	0.2542
T0010	C036	49.434	0.3407
T0010	C037	32.983	0.2296
T0010	C038	41.991	0.3135
T0010	C039	51.801	0.1570
T0010	C040	47.869	0.2607
T0010	C041	63.062	0.1607
T0010	C042	35.612	0.3006
T0010	C043	37.642	0.2014
T0010	C044	41.121	0.2649
T0010	C045	49.714	0.3877
T0010	C046	31.361	0.1539
T0010	C047	49.535	0.0779
T0010	C048	57.958	0.2019
T0010	C049	38.125	0.2854
T0010	C050	47.759	0.4178
T0010	C051	41.747	0.3308
T0010	C052	57.470	0.2272
T0010	C053	53.067	0.2146
T0010	C054	47.620	0.2089
T0010	C055	55.756	0.2672
T0010	C056	30.587	0.2351
T0010	C057	35.519	0.2972
T0010	C058	54.457	0.1489
T0010	C059	53.052	0.1873
T0010	C060	36.895	0.1518
T0010	C061	41.915	0.3083
T0010	C062	43.602	0.3665
T0010	C063	40.989	0.3350
T0010	C064	54.520	0.1711
T0010	C065	41.604	0.2852
T0010	C066	30.173	0.2060
T0010	C067	51.012	0.3222
T0010	C068	44.553	0.2603
T0010	C069	34.068	0.3373
T0011	C000	24.134	0.2320
T0011	C001	47.253	0.1868
T0011	C002	18.916	0.3231
T0011	C003	12.882	0.2667
T0011	C004	36.074	0.3405
T0011	C005	29.092	0.3486
T0011	C006	39.067	0.3080
T0011	C007	38.812	0.2607
T0011	C008	26.336	0.3869
T0011	C009	42.348	0.2871
T0011	C010	27.194	0.2958
T0011	C011	17.991	0.2807
T0011	C012	26.379	0.2499
T0011	C013	62.232	0.2144
T0011	C014	45.258	0.2633
T0011	C015	35.033	0.2557
T0011	C016	31.566	0.3686
T0011	C017	28.587	0.3959
T0011	C018	24.251	0.3239
T0011	C019	34.285	0.3602
T0011	C020	22.834	0.3076
T0011	C021	33.995	0.2400
T0011	C022	22.548	0.3790
T0011	C023	18.684	0.3283
T0011	C024	38.618	0.2753
T0011	C025	43.448	0.1053
T0011	C026	54.452	0.1443
T0011	C027	66.713	0.3763
T0011	C028	35.957	0.2504
T0011	C029	49.055	0.1764
T0011	C030	37.303	0.2413
T0011	C031	41.376	0.1527
T0011	C032	62.710	0.1821
T0011	C033	25.833	0.3746
T0011	C034	33.691	0.2457
T0011	C035	15.102	0.2659
T0011	C036	35.880	0.2358
T0011	C037	44.595	0.3607
T0011	C038	49.192	0.3005
T0011	C039	36.547	0.2810
T0011	C040	33.830	0.2705
T0011	C041	38.306	0.2395
T0011	C042	43.069	0.1843
T0011	C043	43.866	0.2382
T0011	C044	57.012	0.2001
T0011	C045	37.605	0.3843
T0011	C046	48.631	0.3729
T0011	C047	37.456	0.1860
T0011	C048	47.617	0.1856
T0011	C049	19.855	0.3357
T0011	C050	27.533	0.2884
T0011	C051	35.120	0.2885
T0011	C052	45.719	0.4037
T0011	C053	32.987	0.1859
T0011	C054	28.586	0.2523
T0011	C055	44.783	0.3617
T0011	C056	34.455	0.3553
T0011	C057	37.284	0.2731
T0011	C058	32.088	0.2543
T0011	C059	44.289	0.2371
T0011	C060	41.590	0.2525
T0011	C061	31.428	0.3323
T0011	C062	17.721	0.3406
T0011	C063	56.287	0.1874
T0011	C064	29.668	0.2402
T0011	C065	26.952	0.2833
T0011	C066	45.663	0.3177
T0011	C067	28.019	0.3510
T0011	C068	44.497	0.3376
T0011	C069	28.554	0.2226
T0012	C000	43.734	0.2122
T0012	C001	59.354	0.1080
T0012	C002	53.390	0.2862
T0012	C003	63.263	0.3124
T0012	C004	54.787	0.2798
T0012	C005	72.345	0.2967
T0012	C006	83.218	0.2748
T0012	C007	46.107	0.2836
T0012	C008	78.049	0.3444
T0012	C009	69.747	0.1440
T0012	C010	64.696	0.1760
T0012	C011	58.609	0.3012
T0012	C012	57.041	0.3314
T0012	C013	77.550	0.1730
T0012	C014	60.898	0.2406
T0012	C015	75.266	0.1072
T0012	C016	64.281	0.3383
T0012	C017	69.327	0.2155
T0012	C018	55.139	0.2507
T0012	C019	66.661	0.1825
T0012	C020	45.663	0.3276
T0012	C021	70.778	0.1292
T0012	C022	62.676	0.1522
T0012	C023	51.383	0.2109
T0012	C024	67.503	0.4169
T0012	C025	57.912	0.1888
T0012	C026	81.045	0.2436
T0012	C027	80.358	0.2029
T0012	C028	39.454	0.2927
T0012	C029	85.882	0.1370
T0012	C030	74.481	0.1745
T0012	C031	69.038	0.2181
