task_id_list	courier_id	total_score	willingness
T0004	C007	64.913	0.3835
T0004	C008	58.314	0.6067
T0004	C009	52.168	0.7247
T0004	C010	70.245	0.4634
T0004	C011	69.141	0.3950
T0004	C012	50.374	0.6964
T0004	C013	78.150	0.3434
T0004	C014	59.031	0.7403
T0004	C015	64.058	0.3444
T0004	C016	63.929	0.6398
T0004	C017	42.639	0.5003
T0004	C018	51.441	0.4189
T0004	C019	58.763	0.3769
T0004	C020	78.148	0.6521
T0004	C021	73.779	0.3167
T0004	C022	62.056	0.4208
T0004	C023	54.775	0.4196
T0004	C024	62.624	0.2240
T0004	C025	67.831	0.4986
T0004	C026	63.379	0.5477
T0004	C027	48.817	0.6210
T0004	C028	66.775	0.2319
T0004	C029	90.479	0.3971
T0004	C030	63.658	0.4312
T0004	C031	48.208	0.7346
T0004	C032	66.436	0.4112
T0004	C033	59.043	0.4900
T0004	C034	66.284	0.3202
T0004	C035	75.308	0.3153
T0004	C036	62.396	0.4315
T0004	C037	58.565	0.2561
T0005	C000	32.820	0.2291
T0005	C001	25.689	0.5697
T0005	C002	29.864	0.3517
T0005	C003	29.864	0.4736
T0005	C004	47.030	0.4310
T0005	C005	28.283	0.3512
T0005	C006	50.647	0.2612
T0005	C007	31.467	0.4805
T0005	C008	35.989	0.6025
T0005	C009	46.816	0.5139
T0005	C010	38.589	0.3580
T0005	C011	28.252	0.4928
T0005	C012	42.779	0.6376
T0005	C013	41.476	0.2703
T0005	C014	50.713	0.4605
T0005	C015	31.233	0.4177
T0005	C016	30.718	0.4018
T0005	C017	19.556	0.4905
T0005	C018	30.253	0.4568
T0005	C019	17.751	0.5864
T0005	C020	42.368	0.5838
T0005	C021	28.249	0.5740
T0005	C022	37.768	0.4955
T0005	C023	27.479	0.5607
T0005	C024	41.586	0.7726
T0005	C025	48.428	0.6797
T0005	C026	26.323	0.5150
T0005	C027	23.548	0.7969
T0005	C028	34.847	0.2271
T0005	C029	46.388	0.2578
T0005	C030	44.320	0.6053
T0005	C031	23.515	0.6786
T0005	C032	34.125	0.4382
T0005	C033	16.122	0.7165
T0005	C034	47.587	0.3834
T0005	C035	44.619	0.2934
T0005	C036	31.588	0.4881
T0005	C037	29.123	0.4243
T0006	C000	77.546	0.4202
T0006	C001	86.750	0.3181
T0006	C002	70.371	0.6259
T0006	C003	69.277	0.4326
T0006	C004	85.563	0.4612
T0006	C005	93.467	0.3903
T0006	C006	98.621	0.3402
T0006	C007	77.122	0.4195
T0006	C008	57.617	0.3332
T0006	C009	90.325	0.4618
T0006	C010	83.768	0.4409
T0006	C011	71.892	0.3916
T0006	C012	100.153	0.4417
T0006	C013	60.000	0.2214
T0006	C014	92.035	0.4787
T0006	C015	93.560	0.4407
T0006	C016	70.582	0.4470
T0006	C017	66.310	0.2268
T0006	C018	88.245	0.2505
T0006	C019	60.063	0.4043
T0006	C020	84.906	0.5655
T0006	C021	86.854	0.2524
T0006	C022	82.085	0.5098
T0006	C023	93.375	0.3991
T0006	C024	72.485	0.5954
T0006	C025	111.197	0.3353
T0006	C026	67.778	0.5674
T0006	C027	61.334	0.3155
T0006	C028	70.389	0.4322
T0006	C029	101.309	0.3341
T0006	C030	73.343	0.4650
T0006	C031	74.771	0.5156
T0006	C032	66.991	0.2247
T0006	C033	73.160	0.6834
T0006	C034	110.078	0.2849
T0006	C035	71.262	0.3831
T0006	C036	77.856	0.4773
T0006	C037	87.805	0.5362
T0007	C000	58.701	0.3266
T0007	C001	56.916	0.5813
T0007	C002	52.690	0.6356
T0007	C003	41.414	0.5251
T0007	C004	69.332	0.6193
T0007	C005	64.267	0.1941
T0007	C006	74.281	0.4543
T0007	C007	59.191	0.2403
T0007	C008	50.985	0.3885
T0007	C009	75.506	0.3710
T0007	C010	50.848	0.5461
T0007	C011	53.916	0.4140
T0007	C012	64.128	0.5100
T0007	C013	58.862	0.4205
T0007	C014	61.828	0.2876
T0007	C015	56.998	0.5750
T0007	C016	64.014	0.4364
T0007	C017	53.897	0.6128
T0007	C018	62.462	0.3053
T0007	C019	47.827	0.6993
T0007	C020	74.487	0.1960
T0007	C021	53.001	0.4136
T0007	C022	69.426	0.4078
T0007	C023	73.003	0.3934
T0007	C024	61.394	0.6232
T0007	C025	81.584	0.4537
T0007	C026	42.434	0.4820
T0007	C027	30.459	0.4212
T0007	C028	49.271	0.2819
T0007	C029	70.616	0.4153
T0007	C030	71.403	0.2788
T0007	C031	62.495	0.4248
T0007	C032	50.673	0.1989
T0007	C033	34.741	0.4741
T0007	C034	82.482	0.4719
T0007	C035	65.470	0.3143
T0007	C036	58.474	0.5984
T0007	C037	61.353	0.4873
T0008	C000	31.266	0.5359
T0008	C001	22.348	0.6011
T0008	C002	19.137	0.3573
T0008	C003	10.899	0.7140
T0008	C004	31.715	0.3990
T0008	C005	18.417	0.6498
T0008	C006	23.957	0.4792
T0008	C007	38.186	0.5888
T0008	C008	27.559	0.3651
T0008	C009	43.020	0.3422
T0008	C010	27.544	0.4382
T0008	C011	20.377	0.5651
T0008	C012	36.804	0.7369
T0008	C013	35.930	0.6129
T0008	C014	37.668	0.5508
T0008	C015	36.054	0.6198
T0008	C016	15.216	0.5077
T0008	C017	34.151	0.6339
T0008	C018	28.850	0.5574
T0008	C019	20.481	0.4941
T0008	C020	49.432	0.5207
T0008	C021	24.487	0.3196
T0008	C022	27.044	0.3250
T0008	C023	19.929	0.5468
T0008	C024	31.881	0.5089
T0008	C025	45.802	0.3267
T0008	C026	16.981	0.6252
T0008	C027	13.546	0.4126
T0008	C028	33.874	0.5663
T0008	C029	37.659	0.3006
T0008	C030	49.588	0.6496
T0008	C031	41.462	0.5814
T0008	C032	16.697	0.5305
T0008	C033	31.780	0.8035
T0008	C034	36.767	0.6243
T0008	C035	25.091	0.5760
T0008	C036	35.933	0.4389
T0008	C037	31.703	0.6414
T0009	C000	53.447	0.6268
T0009	C001	47.454	0.4359
T0009	C002	61.403	0.3170
T0009	C003	42.232	0.3432
T0009	C004	64.737	0.5487
T0009	C005	60.600	0.4908
T0009	C006	73.169	0.4735
T0009	C007	76.671	0.4629
T0009	C008	62.448	0.4558
T0009	C009	78.008	0.4767
T0009	C010	69.795	0.6704
T0009	C011	67.883	0.2631
T0009	C012	82.232	0.6667
T0009	C013	64.272	0.2754
T0009	C014	84.366	0.2091
T0009	C015	62.282	0.2558
T0009	C016	46.971	0.5212
T0009	C017	68.300	0.4303
T0009	C018	61.489	0.5299
T0009	C019	48.784	0.5751
T0009	C020	77.168	0.5562
T0009	C021	61.359	0.6172
T0009	C022	59.813	0.4171
T0009	C023	60.075	0.4744
T0009	C024	67.749	0.6697
T0009	C025	91.072	0.3787
T0009	C026	53.796	0.4826
T0009	C027	38.276	0.5093
T0009	C028	64.225	0.3911
T0009	C029	86.445	0.3564
T0009	C030	75.335	0.6457
T0009	C031	68.793	0.4207
T0009	C032	55.387	0.2908
T0009	C033	64.802	0.4399
T0009	C034	84.082	0.5422
T0009	C035	58.892	0.3136
T0009	C036	68.370	0.5022
T0009	C037	68.344	0.4154
T0010	C000	78.326	0.3177
T0010	C001	74.454	0.5964
T0010	C002	72.408	0.3271
T0010	C003	72.967	0.3550
T0010	C004	91.217	0.2782
T0010	C005	83.624	0.3328
T0010	C006	83.118	0.5332
T0010	C007	85.474	0.4147
T0010	C008	82.847	0.4077
T0010	C009	89.419	0.2593
T0010	C010	70.353	0.5315
T0010	C011	80.121	0.5176
T0010	C012	102.117	0.6298
T0010	C013	95.886	0.2131
T0010	C014	96.880	0.3897
T0010	C015	74.702	0.5329
T0010	C016	75.793	0.2934
T0010	C017	80.451	0.2039
T0010	C018	69.984	0.6834
T0010	C019	78.538	0.4373
T0010	C020	88.333	0.3348
T0010	C021	89.579	0.2573
T0010	C022	82.665	0.4678
T0010	C023	81.108	0.4626
T0010	C024	86.321	0.4131
T0010	C025	81.448	0.5909
T0010	C026	71.763	0.5031
T0010	C027	75.938	0.4196
T0010	C028	96.926	0.4275
T0010	C029	84.911	0.5424
T0010	C030	103.147	0.3469
T0010	C031	87.935	0.4090
T0010	C032	79.943	0.6785
T0010	C033	71.706	0.6127
T0010	C034	71.429	0.2238
T0010	C035	76.825	0.1676
T0010	C036	94.769	0.2947
T0010	C037	63.970	0.5504
T0011	C000	50.628	0.5227
T0011	C001	48.726	0.6053
T0011	C002	53.629	0.4748
T0011	C003	36.954	0.4888
T0011	C004	65.202	0.4289
T0011	C005	43.614	0.6223
T0011	C006	40.919	0.5430
T0011	C007	60.514	0.4491
T0011	C008	60.561	0.4012
T0011	C009	59.036	0.4562
T0011	C010	58.790	0.4567
T0011	C011	45.151	0.3886
T0011	C012	53.752	0.6417
T0011	C013	63.130	0.3670
T0011	C014	60.456	0.4822
T0011	C015	41.387	0.7146
T0011	C016	32.975	0.6699
T0011	C017	58.442	0.5021
T0011	C018	47.400	0.6678
T0011	C019	53.645	0.6520
T0011	C020	54.975	0.4944
T0011	C021	58.524	0.5264
T0011	C022	43.115	0.4540
T0011	C023	27.868	0.5127
T0011	C024	57.606	0.5880
T0011	C025	45.968	0.5359
T0011	C026	45.746	0.2735
T0011	C027	35.169	0.3702
T0011	C028	61.542	0.6574
T0011	C029	68.094	0.4230
T0011	C030	48.016	0.5360
T0011	C031	40.613	0.7528
T0011	C032	51.852	0.4887
T0011	C033	48.282	0.4643
T0011	C034	41.362	0.7301
T0011	C035	43.281	0.4645
T0011	C036	55.532	0.3042
T0011	C037	24.788	0.5296
T0012	C000	33.501	0.6117
T0012	C001	32.834	0.5939
T0012	C002	43.450	0.4218
T0012	C003	41.660	0.4750
T0012	C004	53.202	0.3983
T0012	C005	51.409	0.3455
T0012	C006	45.774	0.5687
T0012	C007	52.353	0.3677
T0012	C008	56.956	0.3860
T0012	C009	64.188	0.4647
T0012	C010	45.869	0.4790
T0012	C011	49.659	0.4086
T0012	C012	66.575	0.5925
T0012	C013	49.873	0.5491
T0012	C014	60.195	0.6726
T0012	C015	55.699	0.4932
T0012	C016	20.651	0.6068
T0012	C017	48.622	0.6219
T0012	C018	50.498	0.4803
T0012	C019	46.075	0.4254
T0012	C020	61.358	0.3520
T0012	C021	49.785	0.5401
T0012	C022	34.083	0.5315
T0012	C023	34.938	0.4137
T0012	C024	58.869	0.3387
T0012	C025	51.697	0.4849
T0012	C026	26.002	0.5877
T0012	C027	49.310	0.4092
T0012	C028	46.115	0.3128
T0012	C029	47.680	0.6809
T0012	C030	64.970	0.4119
T0012	C031	61.052	0.6714
T0012	C032	36.275	0.5228
T0012	C033	42.182	0.7363
T0012	C034	53.155	0.5032
T0012	C035	40.998	0.6854
T0012	C036	52.416	0.5108
T0012	C037	34.886	0.5112
T0013	C000	64.409	0.5630
T0013	C001	63.068	0.7373
T0013	C002	34.719	0.6149
T0013	C003	39.397	0.4574
T0013	C004	53.467	0.3654
T0013	C005	45.664	0.6867
T0013	C006	67.447	0.3860
T0013	C007	43.214	0.5610
T0013	C008	50.419	0.5986
T0013	C009	50.235	0.5435
T0013	C010	48.953	0.4103
T0013	C011	31.887	0.5295
T0013	C012	61.885	0.4713
T0013	C013	58.092	0.3964
T0013	C014	50.345	0.6528
T0013	C015	56.511	0.4252
T0013	C016	54.104	0.6957
T0013	C017	43.947	0.3192
T0013	C018	48.021	0.5172
T0013	C019	34.012	0.3865
T0013	C020	50.275	0.4898
T0013	C021	49.140	0.4818
T0013	C022	66.709	0.4605
T0013	C023	46.738	0.6116
T0013	C024	37.604	0.6643
T0013	C025	78.412	0.3705
T0013	C026	53.256	0.4496
T0013	C027	30.052	0.3923
T0013	C028	47.866	0.4180
T0013	C029	65.761	0.4249
T0013	C030	40.328	0.5219
T0013	C031	25.109	0.4151
T0013	C032	33.678	0.5185
T0013	C033	33.997	0.7414
T0013	C034	67.645	0.3207
T0013	C035	63.933	0.3919
T0013	C036	59.097	0.2443
T0013	C037	57.043	0.5597
T0014	C000	57.171	0.4460
T0014	C001	55.885	0.5409
T0014	C002	54.046	0.3470
T0014	C003	46.665	0.6193
T0014	C004	65.696	0.3851
T0014	C005	42.894	0.5610
T0014	C006	41.604	0.5486
T0014	C007	58.935	0.1910
T0014	C008	67.173	0.4787
T0014	C009	37.098	0.5911
T0014	C010	44.028	0.2215
T0014	C011	36.949	0.3826
T0014	C012	43.183	0.6852
T0014	C013	60.989	0.3271
T0014	C014	53.147	0.3983
T0014	C015	49.120	0.7293
T0014	C016	54.822	0.2418
T0014	C017	55.602	0.2731
T0014	C018	23.825	0.6240
T0014	C019	54.386	0.6423
T0014	C020	64.065	0.6960
T0014	C021	65.186	0.3728
T0014	C022	54.525	0.3343
T0014	C023	48.494	0.7292
T0014	C024	48.961	0.6192
T0014	C025	45.909	0.2380
T0014	C026	47.741	0.3796
T0014	C027	45.148	0.6051
T0014	C028	62.931	0.4051
T0014	C029	69.670	0.3618
T0014	C030	50.972	0.6413
T0014	C031	27.888	0.7604
T0014	C032	49.831	0.3704
T0014	C033	66.787	0.4472
T0014	C034	49.606	0.5816
T0014	C035	63.294	0.1866
T0014	C036	66.071	0.3283
T0014	C037	40.498	0.6317
T0015	C000	60.787	0.5141
T0015	C001	51.466	0.7119
T0015	C002	50.445	0.5743
T0015	C003	48.902	0.3748
T0015	C004	61.903	0.4040
T0015	C005	36.835	0.2954
T0015	C006	42.135	0.5900
T0015	C007	38.927	0.3566
T0015	C008	63.468	0.5142
T0015	C009	42.950	0.3299
T0015	C010	46.298	0.2567
T0015	C011	48.958	0.5453
T0015	C012	51.668	0.5924
T0015	C013	57.007	0.3854
T0015	C014	53.554	0.4974
T0015	C015	39.221	0.5572
T0015	C016	52.731	0.6591
T0015	C017	44.270	0.5496
T0015	C018	25.078	0.4413
T0015	C019	48.062	0.5148
T0015	C020	62.060	0.5143
T0015	C021	56.729	0.4006
T0015	C022	54.689	0.6751
T0015	C023	35.748	0.4006
T0015	C024	52.037	0.5467
T0015	C025	62.502	0.4277
T0015	C026	46.099	0.2611
T0015	C027	51.047	0.4701
T0015	C028	63.525	0.2410
T0015	C029	48.490	0.5061
T0015	C030	42.705	0.7734
T0015	C031	40.838	0.5258
T0015	C032	64.393	0.2969
T0015	C033	54.777	0.3656
T0015	C034	56.769	0.6816
T0015	C035	72.187	0.2563
T0015	C036	57.222	0.2963
T0015	C037	30.426	0.5397
T0016	C000	60.504	0.2557
T0016	C001	55.060	0.6431
T0016	C002	28.775	0.6379
T0016	C003	40.021	0.1563
T0016	C004	45.448	0.4766
T0016	C005	44.646	0.5935
T0016	C006	55.096	0.5917
T0016	C007	33.996	0.5367
T0016	C008	45.019	0.4559
T0016	C009	32.129	0.3349
T0016	C010	59.360	0.4550
T0016	C011	29.799	0.4044
T0016	C012	52.532	0.6992
T0016	C013	48.140	0.2871
T0016	C014	42.121	0.3515
T0016	C015	45.616	0.6101
T0016	C016	57.087	0.4683
T0016	C017	26.850	0.5570
T0016	C018	51.065	0.4236
T0016	C019	35.464	0.6231
T0016	C020	60.523	0.3743
T0016	C021	47.603	0.5470
T0016	C022	53.977	0.2460
T0016	C023	34.904	0.4671
T0016	C024	43.198	0.3819
T0016	C025	70.327	0.4572
T0016	C026	61.208	0.5238
T0016	C027	36.661	0.5330
T0016	C028	40.139	0.2782
T0016	C029	68.381	0.6347
T0016	C030	36.512	0.6417
T0016	C031	47.809	0.4871
T0016	C032	34.598	0.2977
T0016	C033	30.745	0.5127
T0016	C034	57.441	0.5578
T0016	C035	65.470	0.2557
T0016	C036	43.609	0.6083
T0016	C037	31.721	0.5229
T0017	C000	46.111	0.4786
T0017	C001	43.091	0.5201
T0017	C002	51.262	0.3787
T0017	C003	38.077	0.5396
T0017	C004	58.137	0.3421
T0017	C005	72.429	0.3599
T0017	C006	65.514	0.3842
T0017	C007	67.061	0.4604
T0017	C008	47.401	0.5592
T0017	C009	65.812	0.5641
T0017	C010	58.830	0.4499
T0017	C011	51.713	0.3012
T0017	C012	79.384	0.5610
T0017	C013	52.879	0.3620
T0017	C014	74.529	0.5016
T0017	C015	60.661	0.3521
T0017	C016	44.537	0.6827
T0017	C017	53.929	0.5448
T0017	C018	57.862	0.6564
T0017	C019	36.254	0.5904
T0017	C020	78.537	0.3353
T0017	C021	52.339	0.5842
T0017	C022	55.760	0.5714
T0017	C023	50.595	0.6694
T0017	C024	61.074	0.3731
T0017	C025	63.865	0.4372
T0017	C026	28.700	0.6310
T0017	C027	37.481	0.7829
T0017	C028	47.363	0.3372
T0017	C029	68.392	0.5494
T0017	C030	61.596	0.3462
T0017	C031	62.011	0.4177
T0017	C032	51.967	0.4659
T0017	C033	60.963	0.5766
T0017	C034	71.060	0.4104
T0017	C035	38.317	0.4127
T0017	C036	66.534	0.5441
T0017	C037	51.405	0.4649
T0018	C000	64.221	0.4801
T0018	C001	57.939	0.4099
T0018	C002	49.679	0.4661
T0018	C003	48.584	0.5780
T0018	C004	62.264	0.3750
T0018	C005	47.009	0.4262
T0018	C006	41.227	0.4642
T0018	C007	57.786	0.3111
T0018	C008	64.470	0.5058
T0018	C009	53.272	0.4026
T0018	C010	55.314	0.5761
T0018	C011	59.032	0.4568
T0018	C012	52.056	0.5970
T0018	C013	71.612	0.2740
T0018	C014	57.287	0.5765
T0018	C015	56.206	0.6503
T0018	C016	54.118	0.4709
T0018	C017	51.064	0.3411
T0018	C018	41.204	0.3215
T0018	C019	47.172	0.5906
T0018	C020	71.844	0.2227
T0018	C021	52.572	0.5257
T0018	C022	55.866	0.4073
T0018	C023	44.327	0.5251
T0018	C024	61.361	0.4055
T0018	C025	54.709	0.3878
T0018	C026	59.390	0.2837
T0018	C027	48.436	0.4344
T0018	C028	61.026	0.2376
T0018	C029	54.606	0.5719
T0018	C030	34.342	0.5674
T0018	C031	38.861	0.3348
T0018	C032	66.026	0.5243
T0018	C033	56.837	0.5822
T0018	C034	61.331	0.4878
T0018	C035	60.573	0.2259
T0018	C036	77.236	0.3305
T0018	C037	32.973	0.4785
T0019	C000	42.938	0.3854
T0019	C001	30.906	0.5284
T0019	C002	29.653	0.3093
T0019	C003	39.838	0.4391
T0019	C004	47.935	0.3876
T0019	C005	35.177	0.4565
T0019	C006	39.370	0.5869
T0019	C007	46.645	0.3500
T0019	C008	53.624	0.6309
T0019	C009	35.660	0.5005
T0019	C010	41.073	0.4342
T0019	C011	20.130	0.5774
T0019	C012	42.062	0.6236
T0019	C013	47.299	0.5187
T0019	C014	44.142	0.4469
T0019	C015	25.769	0.6812
T0019	C016	19.772	0.5199
T0019	C017	25.697	0.4832
T0019	C018	28.461	0.4418
T0019	C019	37.585	0.4342
T0019	C020	47.238	0.4360
T0019	C021	47.075	0.5914
T0019	C022	25.266	0.6312
T0019	C023	15.154	0.6455
T0019	C024	41.512	0.6903
T0019	C025	29.038	0.5778
T0019	C026	33.571	0.6041
T0019	C027	19.385	0.6709
T0019	C028	40.479	0.5495
T0019	C029	40.019	0.3043
T0019	C030	47.733	0.5412
T0019	C031	47.423	0.3720
T0019	C032	38.546	0.2373
T0019	C033	43.362	0.5807
T0019	C034	28.099	0.4779
T0019	C035	25.601	0.3954
T0019	C036	52.212	0.2854
T0019	C037	21.082	0.7357
T0020	C000	63.579	0.3862
T0020	C001	64.951	0.6693
T0020	C002	72.736	0.4422
T0020	C003	55.090	0.5012
T0020	C004	87.303	0.4731
T0020	C005	77.432	0.6782
T0020	C006	86.710	0.2029
T0020	C007	74.740	0.3022
T0020	C008	60.635	0.5445
T0020	C009	89.082	0.2099
T0020	C010	63.438	0.4149
T0020	C011	72.869	0.3224
T0020	C012	89.771	0.4170
T0020	C013	73.883	0.4782
T0020	C014	85.090	0.5374
T0020	C015	70.997	0.3591
T0020	C016	67.794	0.5237
T0020	C017	80.840	0.4883
T0020	C018	73.988	0.5223
T0020	C019	59.415	0.7221
T0020	C020	96.404	0.5492
T0020	C021	65.646	0.5054
T0020	C022	80.359	0.4688
T0020	C023	76.635	0.4391
T0020	C024	91.073	0.2818
T0020	C025	88.746	0.3770
T0020	C026	56.460	0.3422
T0020	C027	61.255	0.4871
T0020	C028	71.315	0.3193
T0020	C029	86.669	0.5451
T0020	C030	89.022	0.6409
T0020	C031	80.032	0.3949
T0020	C032	60.270	0.5744
T0020	C033	66.911	0.6447
T0020	C034	107.344	0.6338
T0020	C035	62.660	0.3017
T0020	C036	83.011	0.2694
T0020	C037	76.574	0.4796
T0021	C000	66.385	0.5767
T0021	C001	55.515	0.7535
T0021	C002	68.628	0.4952
T0021	C003	52.673	0.3947
T0021	C004	71.625	0.2168
T0021	C005	73.837	0.6744
T0021	C006	71.742	0.4585
T0021	C007	88.518	0.2265
T0021	C008	60.707	0.7488
T0021	C009	80.306	0.4866
T0021	C010	66.653	0.4373
T0021	C011	76.202	0.3570
T0021	C012	74.430	0.5436
T0021	C013	64.748	0.5692
T0021	C014	95.803	0.4693
T0021	C015	75.436	0.4317
T0021	C016	48.361	0.4269
T0021	C017	76.295	0.2391
T0021	C018	64.292	0.7236
T0021	C019	51.213	0.5536
T0021	C020	101.773	0.3361
T0021	C021	64.864	0.5402
T0021	C022	67.126	0.4283
T0021	C023	60.734	0.5301
T0021	C024	79.364	0.6234
T0021	C025	78.574	0.4745
T0021	C026	42.902	0.3710
T0021	C027	66.730	0.3749
T0021	C028	74.489	0.3630
T0021	C029	77.352	0.2418
T0021	C030	87.448	0.3343
T0021	C031	83.595	0.5009
T0021	C032	61.737	0.2278
T0021	C033	64.401	0.4031
T0021	C034	67.535	0.5350
T0021	C035	48.771	0.4805
T0021	C036	78.550	0.3965
T0021	C037	48.642	0.4156
T0022	C000	58.755	0.3219
T0022	C001	41.447	0.6354
T0022	C002	31.003	0.4620
T0022	C003	44.111	0.4812
T0022	C004	43.896	0.6267
T0022	C005	33.570	0.3674
T0022	C006	39.079	0.6996
T0022	C007	46.935	0.3125
T0022	C008	51.757	0.2895
T0022	C009	31.390	0.5681
T0022	C010	53.501	0.3133
T0022	C011	23.348	0.5465
T0022	C012	27.662	0.7663
T0022	C013	41.858	0.3130
T0022	C014	35.523	0.5016
T0022	C015	35.680	0.4849
T0022	C016	62.079	0.4058
T0022	C017	38.501	0.5905
T0022	C018	33.283	0.7331
T0022	C019	24.828	0.4889
T0022	C020	55.234	0.4529
T0022	C021	64.425	0.3702
T0022	C022	54.102	0.3221
T0022	C023	41.466	0.5070
T0022	C024	33.781	0.6789
T0022	C025	64.168	0.4692
T0022	C026	53.832	0.3139
T0022	C027	23.600	0.4722
T0022	C028	35.523	0.2576
T0022	C029	58.507	0.5092
T0022	C030	32.442	0.4104
T0022	C031	14.651	0.3741
T0022	C032	30.548	0.4949
T0022	C033	24.116	0.6397
T0022	C034	54.263	0.6587
T0022	C035	53.446	0.2287
