task_id_list	courier_id	total_score	willingness
T0007	C040	50.475	0.5698
T0007	C041	11.060	0.5545
T0007	C042	3.000	0.6663
T0007	C043	67.921	0.2894
T0007	C044	32.162	0.4710
T0007	C045	37.964	0.2454
T0007	C046	8.341	0.5301
T0007	C047	3.890	0.4050
T0007	C048	9.144	0.2722
T0007	C049	55.582	0.7838
T0007	C050	18.238	0.5859
T0007	C051	40.646	0.3681
T0007	C052	6.430	0.3366
T0007	C053	25.715	0.6053
T0007	C054	27.918	0.4843
T0007	C055	64.013	0.5387
T0007	C056	24.588	0.4424
T0007	C057	33.833	0.3881
T0007	C058	47.932	0.6658
T0007	C059	3.000	0.3538
T0007	C060	53.954	0.5103
T0007	C061	71.729	0.3246
T0007	C062	55.513	0.3729
T0007	C063	65.047	0.4220
T0007	C064	33.660	0.5366
T0007	C065	35.534	0.4593
T0007	C066	17.341	0.5510
T0007	C067	41.365	0.5966
T0007	C068	19.896	0.3493
T0007	C069	20.417	0.3084
T0008	C000	39.401	0.4848
T0008	C001	66.123	0.3746
T0008	C002	74.581	0.5079
T0008	C003	3.000	0.4906
T0008	C004	15.768	0.5086
T0008	C005	34.838	0.2425
T0008	C006	16.469	0.5058
T0008	C007	4.136	0.3515
T0008	C008	23.548	0.4165
T0008	C009	27.522	0.3167
T0008	C010	44.478	0.4545
T0008	C011	9.078	0.4171
T0008	C012	3.000	0.3328
T0008	C013	70.574	0.6806
T0008	C014	62.729	0.3493
T0008	C015	53.970	0.5847
T0008	C016	23.508	0.5686
T0008	C017	56.483	0.6252
T0008	C018	55.329	0.6656
T0008	C019	46.922	0.6034
T0008	C020	48.105	0.2884
T0008	C021	50.607	0.3161
T0008	C022	51.979	0.6032
T0008	C023	25.077	0.6908
T0008	C024	14.102	0.7054
T0008	C025	67.127	0.5611
T0008	C026	56.812	0.7165
T0008	C027	54.215	0.5448
T0008	C028	44.717	0.6508
T0008	C029	65.079	0.3954
T0008	C030	49.170	0.5064
T0008	C031	3.000	0.5252
T0008	C032	35.647	0.3902
T0008	C033	19.334	0.5725
T0008	C034	3.000	0.5364
T0008	C035	40.958	0.5038
T0008	C036	9.355	0.5411
T0008	C037	39.867	0.5038
T0008	C038	39.893	0.3341
T0008	C039	48.904	0.2717
T0008	C040	24.428	0.3547
T0008	C041	34.593	0.2399
T0008	C042	55.469	0.5613
T0008	C043	49.989	0.4345
T0008	C044	55.108	0.3369
T0008	C045	46.801	0.3197
T0008	C046	24.689	0.3716
T0008	C047	12.254	0.5367
T0008	C048	23.429	0.3841
T0008	C049	57.237	0.5834
T0008	C050	54.855	0.4274
T0008	C051	38.128	0.4367
T0008	C052	3.384	0.3179
T0008	C053	24.978	0.1716
T0008	C054	31.932	0.4381
T0008	C055	52.713	0.6313
T0008	C056	15.079	0.4866
T0008	C057	5.943	0.4075
T0008	C058	3.000	0.4206
T0008	C059	20.990	0.3649
T0008	C060	26.005	0.4891
T0008	C061	52.274	0.5154
T0008	C062	35.893	0.6762
T0008	C063	49.298	0.6632
T0008	C064	27.587	0.5947
T0008	C065	30.699	0.7188
T0008	C066	48.374	0.6495
T0008	C067	10.628	0.5075
T0008	C068	25.638	0.2354
T0008	C069	25.117	0.6195
T0009	C000	77.008	0.5377
T0009	C001	35.933	0.4167
T0009	C002	69.860	0.3746
T0009	C003	52.126	0.5877
T0009	C004	69.642	0.5479
T0009	C005	40.343	0.7215
T0009	C006	23.014	0.5650
T0009	C007	54.522	0.5900
T0009	C008	52.196	0.4274
T0009	C009	77.545	0.3987
T0009	C010	73.831	0.3175
T0009	C011	24.971	0.3700
T0009	C012	45.740	0.2965
T0009	C013	61.588	0.5185
T0009	C014	85.752	0.5847
T0009	C015	42.510	0.4352
T0009	C016	54.218	0.2425
T0009	C017	26.423	0.4432
T0009	C018	44.888	0.3647
T0009	C019	32.905	0.5241
T0009	C020	56.276	0.4410
T0009	C021	68.170	0.4708
T0009	C022	25.956	0.5410
T0009	C023	51.572	0.5686
T0009	C024	46.789	0.3575
T0009	C025	53.320	0.3423
T0009	C026	45.906	0.7129
T0009	C027	30.915	0.7259
T0009	C028	32.970	0.5433
T0009	C029	58.924	0.6744
T0009	C030	65.781	0.4856
T0009	C031	32.510	0.4642
T0009	C032	48.449	0.4025
T0009	C033	64.689	0.6647
T0009	C034	68.130	0.2760
T0009	C035	3.000	0.3520
T0009	C036	62.040	0.5740
T0009	C037	12.202	0.3332
T0009	C038	11.418	0.1444
T0009	C039	46.363	0.3479
T0009	C040	37.760	0.4146
T0009	C041	50.584	0.4717
T0009	C042	75.192	0.7174
T0009	C043	44.262	0.2492
T0009	C044	54.131	0.4735
T0009	C045	54.721	0.5064
T0009	C046	22.750	0.4159
T0009	C047	40.968	0.3336
T0009	C048	36.937	0.3318
T0009	C049	37.569	0.3668
T0009	C050	50.963	0.3268
T0009	C051	78.257	0.5692
T0009	C052	51.075	0.4601
T0009	C053	87.479	0.4112
T0009	C054	58.477	0.3294
T0009	C055	41.037	0.7562
T0009	C056	77.054	0.6441
T0009	C057	48.084	0.5203
T0009	C058	86.058	0.3684
T0009	C059	48.495	0.3250
T0009	C060	11.638	0.5216
T0009	C061	31.703	0.3580
T0009	C062	11.619	0.6142
T0009	C063	40.813	0.6632
T0009	C064	33.312	0.5601
T0009	C065	44.822	0.4442
T0009	C066	38.471	0.6965
T0009	C067	30.476	0.7171
T0009	C068	43.225	0.2449
T0009	C069	54.939	0.7097
T0010	C000	37.604	0.5910
T0010	C001	50.967	0.3910
T0010	C002	41.409	0.5967
T0010	C003	81.361	0.5437
T0010	C004	69.253	0.5230
T0010	C005	33.594	0.3819
T0010	C006	84.488	0.6392
T0010	C007	70.517	0.4114
T0010	C008	54.988	0.3466
T0010	C009	110.916	0.5742
T0010	C010	67.830	0.3416
T0010	C011	40.669	0.4700
T0010	C012	93.027	0.3617
T0010	C013	29.971	0.7027
T0010	C014	75.417	0.4814
T0010	C015	59.817	0.4350
T0010	C016	53.122	0.5577
T0010	C017	81.710	0.3026
T0010	C018	96.645	0.3861
T0010	C019	82.962	0.3710
T0010	C020	29.101	0.4772
T0010	C021	56.357	0.7117
T0010	C022	63.532	0.3674
T0010	C023	58.276	0.5130
T0010	C024	81.384	0.2954
T0010	C025	41.615	0.6051
T0010	C026	28.380	0.5977
T0010	C027	94.116	0.7228
T0010	C028	48.937	0.6025
T0010	C029	91.739	0.5337
T0010	C030	51.729	0.5528
T0010	C031	79.685	0.7000
T0010	C032	76.758	0.5002
T0010	C033	73.947	0.4627
T0010	C034	78.106	0.3904
T0010	C035	58.666	0.6779
T0010	C036	22.700	0.4148
T0010	C037	72.114	0.3958
T0010	C038	34.254	0.4369
T0010	C039	49.551	0.5617
T0010	C040	29.664	0.6854
T0010	C041	21.167	0.5218
T0010	C042	70.480	0.4620
T0010	C043	68.078	0.6216
T0010	C044	68.181	0.6954
T0010	C045	56.985	0.2150
T0010	C046	79.360	0.5521
T0010	C047	51.344	0.3896
T0010	C048	50.430	0.2833
T0010	C049	46.850	0.4031
T0010	C050	63.113	0.3470
T0010	C051	71.549	0.3963
T0010	C052	49.432	0.3068
T0010	C053	72.364	0.4387
T0010	C054	80.017	0.2136
T0010	C055	41.865	0.4883
T0010	C056	102.341	0.4297
T0010	C057	60.360	0.3304
T0010	C058	103.184	0.6227
T0010	C059	71.582	0.4341
T0010	C060	45.904	0.6014
T0010	C061	92.911	0.5869
T0010	C062	8.482	0.3115
T0010	C063	41.519	0.4374
T0010	C064	27.382	0.3922
T0010	C065	70.646	0.7479
T0010	C066	78.036	0.7024
T0010	C067	20.611	0.7446
T0010	C068	94.062	0.1901
T0010	C069	108.239	0.6180
T0011	C000	52.491	0.6400
T0011	C001	73.822	0.4144
T0011	C002	40.864	0.3150
T0011	C003	70.517	0.3239
T0011	C004	53.254	0.4343
T0011	C005	67.487	0.2817
T0011	C006	55.171	0.3531
T0011	C007	67.980	0.4942
T0011	C008	49.579	0.3896
T0011	C009	39.145	0.2392
T0011	C010	83.440	0.4570
T0011	C011	66.123	0.4453
T0011	C012	65.037	0.2043
T0011	C013	64.287	0.5782
T0011	C014	91.407	0.5156
T0011	C015	50.930	0.6478
T0011	C016	26.372	0.5726
T0011	C017	53.505	0.4282
T0011	C018	62.067	0.5771
T0011	C019	57.480	0.2453
T0011	C020	32.733	0.3149
T0011	C021	77.479	0.6529
T0011	C022	61.688	0.5585
T0011	C023	54.568	0.4325
T0011	C024	55.405	0.4398
T0011	C025	79.126	0.3711
T0011	C026	59.340	0.3544
T0011	C027	60.702	0.6900
T0011	C028	51.807	0.1980
T0011	C029	89.542	0.3697
T0011	C030	25.130	0.4645
T0011	C031	68.744	0.5457
T0011	C032	38.915	0.4788
T0011	C033	92.339	0.6728
T0011	C034	65.290	0.3282
T0011	C035	49.276	0.5812
T0011	C036	42.530	0.5259
T0011	C037	77.087	0.1870
T0011	C038	34.196	0.3824
T0011	C039	81.587	0.5108
T0011	C040	89.341	0.5149
T0011	C041	18.405	0.5432
T0011	C042	120.046	0.4053
T0011	C043	55.830	0.4183
T0011	C044	63.745	0.2572
T0011	C045	59.831	0.4203
T0011	C046	69.464	0.6117
T0011	C047	5.530	0.5976
T0011	C048	78.769	0.4396
T0011	C049	69.668	0.4251
T0011	C050	77.603	0.5104
T0011	C051	61.756	0.4996
T0011	C052	20.382	0.2576
T0011	C053	69.381	0.4425
T0011	C054	67.297	0.3174
T0011	C055	31.699	0.7141
T0011	C056	67.550	0.4025
T0011	C057	76.417	0.3886
T0011	C058	77.942	0.6522
T0011	C059	92.038	0.5560
T0011	C060	44.888	0.5869
T0011	C061	33.304	0.5243
T0011	C062	30.439	0.3746
T0011	C063	91.269	0.4062
T0011	C064	83.022	0.6222
T0011	C065	64.190	0.6493
T0011	C066	60.583	0.6011
T0011	C067	76.923	0.4383
T0011	C068	107.744	0.3037
T0011	C069	87.364	0.3915
T0012	C000	27.437	0.5689
T0012	C001	34.768	0.5168
T0012	C002	43.910	0.5414
T0012	C003	37.728	0.4246
T0012	C004	13.115	0.3484
T0012	C005	29.843	0.1891
T0012	C006	11.530	0.3332
T0012	C007	17.925	0.6945
T0012	C008	12.125	0.3527
T0012	C009	5.041	0.4560
T0012	C010	41.771	0.1944
T0012	C011	3.000	0.4594
T0012	C012	3.000	0.4305
T0012	C013	4.642	0.5141
T0012	C014	46.286	0.3409
T0012	C015	91.972	0.3312
T0012	C016	7.042	0.4562
T0012	C017	21.761	0.4349
T0012	C018	53.138	0.3818
T0012	C019	22.646	0.3575
T0012	C020	64.215	0.5613
T0012	C021	72.046	0.4538
T0012	C022	15.095	0.4142
T0012	C023	23.381	0.7347
T0012	C024	37.251	0.3780
T0012	C025	22.695	0.6045
T0012	C026	29.249	0.5668
T0012	C027	3.000	0.4985
T0012	C028	33.205	0.2059
T0012	C029	13.695	0.5034
T0012	C030	42.870	0.3938
T0012	C031	16.642	0.6230
