task_id_list	courier_id	total_score	willingness
T0002	C025	61.556	0.3847
T0002	C026	55.824	0.5136
T0002	C027	81.009	0.4350
T0002	C028	85.468	0.6425
T0002	C029	78.485	0.2519
T0002	C030	55.117	0.5383
T0002	C031	55.371	0.6007
T0002	C032	65.345	0.2048
T0002	C033	74.141	0.2929
T0002	C034	71.793	0.6333
T0002	C035	73.649	0.6780
T0002	C036	62.322	0.4683
T0002	C037	68.123	0.4862
T0002	C038	85.234	0.3627
T0002	C039	63.378	0.4459
T0002	C040	76.326	0.2842
T0002	C041	70.190	0.4983
T0002	C042	56.483	0.6996
T0002	C043	93.822	0.5111
T0002	C044	97.936	0.1730
T0002	C045	53.136	0.3211
T0002	C046	69.900	0.5562
T0002	C047	59.399	0.6281
T0002	C048	72.302	0.6373
T0002	C049	56.873	0.4117
T0002	C050	57.629	0.6011
T0002	C051	56.248	0.6316
T0002	C052	65.984	0.5348
T0002	C053	49.191	0.5277
T0002	C054	66.388	0.2633
T0002	C055	56.327	0.5319
T0002	C056	91.494	0.6809
T0002	C057	47.978	0.5203
T0002	C058	81.745	0.4375
T0002	C059	77.842	0.4893
T0003	C000	78.721	0.4098
T0003	C001	75.464	0.1767
T0003	C002	85.696	0.3116
T0003	C003	86.830	0.3488
T0003	C004	89.461	0.4472
T0003	C005	56.764	0.3704
T0003	C006	92.174	0.2333
T0003	C007	48.977	0.5391
T0003	C008	65.626	0.2568
T0003	C009	69.497	0.6537
T0003	C010	53.407	0.3875
T0003	C011	68.934	0.3950
T0003	C012	74.939	0.4954
T0003	C013	74.187	0.4603
T0003	C014	57.364	0.3219
T0003	C015	73.318	0.4977
T0003	C016	85.797	0.3059
T0003	C017	75.399	0.4140
T0003	C018	65.141	0.2758
T0003	C019	88.934	0.2774
T0003	C020	81.812	0.2243
T0003	C021	61.895	0.4435
T0003	C022	76.990	0.3169
T0003	C023	58.837	0.4117
T0003	C024	86.867	0.3388
T0003	C025	72.495	0.4951
T0003	C026	55.778	0.4461
T0003	C027	74.803	0.4561
T0003	C028	70.235	0.2448
T0003	C029	67.739	0.2830
T0003	C030	99.081	0.2842
T0003	C031	76.224	0.5085
T0003	C032	71.394	0.2506
T0003	C033	70.793	0.4526
T0003	C034	63.083	0.8090
T0003	C035	97.994	0.6409
T0003	C036	78.185	0.2339
T0003	C037	70.233	0.7339
T0003	C038	72.836	0.5782
T0003	C039	76.601	0.5501
T0003	C040	70.530	0.5697
T0003	C041	71.952	0.5235
T0003	C042	67.666	0.6821
T0003	C043	74.475	0.5767
T0003	C044	80.583	0.3899
T0003	C045	55.312	0.4901
T0003	C046	71.274	0.6805
T0003	C047	71.148	0.4538
T0003	C048	67.203	0.4544
T0003	C049	67.386	0.1815
T0003	C050	65.318	0.4189
T0003	C051	64.211	0.6824
T0003	C052	80.216	0.1785
T0003	C053	67.390	0.6140
T0003	C054	89.869	0.2318
T0003	C055	82.302	0.3113
T0003	C056	76.078	0.7287
T0003	C057	78.981	0.4801
T0003	C058	80.403	0.3856
T0003	C059	66.248	0.2035
T0004	C000	18.426	0.4320
T0004	C001	49.118	0.3366
T0004	C002	61.082	0.6142
T0004	C003	41.543	0.3002
T0004	C004	33.039	0.4999
T0004	C005	21.084	0.6212
T0004	C006	39.494	0.6495
T0004	C007	20.029	0.6306
T0004	C008	41.369	0.3852
T0004	C009	22.156	0.5500
T0004	C010	33.496	0.5779
T0004	C011	23.250	0.4830
T0004	C012	28.974	0.4281
T0004	C013	27.567	0.5207
T0004	C014	33.753	0.3097
T0004	C015	42.379	0.6280
T0004	C016	38.927	0.6447
T0004	C017	33.317	0.5991
T0004	C018	25.859	0.5228
T0004	C019	46.286	0.4000
T0004	C020	46.326	0.6958
T0004	C021	23.206	0.6221
T0004	C022	35.133	0.3439
T0004	C023	5.654	0.4096
T0004	C024	50.322	0.6813
T0004	C025	49.001	0.3873
T0004	C026	26.053	0.4085
T0004	C027	34.778	0.4899
T0004	C028	35.042	0.4131
T0004	C029	25.402	0.7061
T0004	C030	27.389	0.6852
T0004	C031	17.828	0.7035
T0004	C032	17.014	0.6190
T0004	C033	24.410	0.7236
T0004	C034	22.281	0.8257
T0004	C035	52.370	0.2319
T0004	C036	35.725	0.6318
T0004	C037	19.327	0.7046
T0004	C038	23.513	0.4046
T0004	C039	37.893	0.5623
T0004	C040	28.292	0.3276
T0004	C041	27.592	0.6290
T0004	C042	26.255	0.7908
T0004	C043	30.451	0.6111
T0004	C044	35.405	0.3109
T0004	C045	19.104	0.6049
T0004	C046	40.119	0.6367
T0004	C047	18.931	0.5582
T0004	C048	35.256	0.6084
T0004	C049	22.944	0.4733
T0004	C050	27.252	0.5933
T0004	C051	20.620	0.4883
T0004	C052	39.312	0.3915
T0004	C053	40.853	0.6817
T0004	C054	29.533	0.5123
T0004	C055	51.692	0.4079
T0004	C056	57.176	0.5363
T0004	C057	23.230	0.1941
T0004	C058	33.023	0.5070
T0004	C059	33.038	0.4264
T0005	C000	54.847	0.6048
T0005	C001	45.981	0.4246
T0005	C002	58.641	0.4169
T0005	C003	65.868	0.4657
T0005	C004	57.763	0.3093
T0005	C005	45.752	0.7312
T0005	C006	51.901	0.4870
T0005	C007	56.923	0.5793
T0005	C008	55.674	0.4139
T0005	C009	39.872	0.4926
T0005	C010	51.147	0.5990
T0005	C011	47.728	0.5759
T0005	C012	50.127	0.6783
T0005	C013	51.659	0.6215
T0005	C014	57.462	0.3265
T0005	C015	68.501	0.3538
T0005	C016	49.578	0.2100
T0005	C017	61.805	0.2802
T0005	C018	52.122	0.3727
T0005	C019	53.793	0.2931
T0005	C020	60.301	0.2367
T0005	C021	36.354	0.5698
T0005	C022	75.497	0.6253
T0005	C023	60.490	0.3632
T0005	C024	73.633	0.2736
T0005	C025	67.790	0.3287
T0005	C026	50.971	0.4169
T0005	C027	76.769	0.4241
T0005	C028	72.165	0.3043
T0005	C029	60.129	0.6143
T0005	C030	53.945	0.3556
T0005	C031	46.105	0.5735
T0005	C032	40.355	0.5091
T0005	C033	54.336	0.5195
T0005	C034	59.237	0.6561
T0005	C035	69.678	0.6231
T0005	C036	45.134	0.4582
T0005	C037	48.889	0.3024
T0005	C038	48.910	0.5639
T0005	C039	48.771	0.5571
T0005	C040	52.356	0.2075
T0005	C041	47.867	0.5732
T0005	C042	49.236	0.4515
T0005	C043	73.506	0.4447
T0005	C044	76.619	0.4326
T0005	C045	58.010	0.7978
T0005	C046	46.963	0.6771
T0005	C047	36.588	0.2915
T0005	C048	61.178	0.3685
T0005	C049	46.152	0.4203
T0005	C050	33.721	0.4002
T0005	C051	44.569	0.6860
T0005	C052	56.613	0.5232
T0005	C053	51.057	0.7851
T0005	C054	46.060	0.4297
T0005	C055	54.078	0.4739
T0005	C056	69.116	0.6952
T0005	C057	45.975	0.5760
T0005	C058	47.404	0.5176
T0005	C059	68.098	0.3273
T0006	C000	48.437	0.3867
T0006	C001	32.969	0.4261
T0006	C002	39.978	0.3244
T0006	C003	37.221	0.6227
T0006	C004	57.353	0.2704
T0006	C005	48.687	0.3279
T0006	C006	44.050	0.3874
T0006	C007	45.061	0.3253
T0006	C008	51.093	0.6562
T0006	C009	40.036	0.5974
T0006	C010	47.279	0.5768
T0006	C011	31.059	0.3745
T0006	C012	28.540	0.3932
T0006	C013	35.316	0.1735
T0006	C014	42.115	0.3456
T0006	C015	47.252	0.4840
T0006	C016	51.790	0.5282
T0006	C017	28.721	0.6252
T0006	C018	24.857	0.6452
T0006	C019	52.511	0.5155
T0006	C020	45.457	0.3089
T0006	C021	54.695	0.4084
T0006	C022	43.824	0.4753
T0006	C023	32.051	0.2867
T0006	C024	57.413	0.4464
T0006	C025	38.883	0.3477
T0006	C026	25.704	0.5976
T0006	C027	33.181	0.5065
T0006	C028	47.146	0.5257
T0006	C029	48.242	0.4676
T0006	C030	48.889	0.5407
T0006	C031	22.738	0.5408
T0006	C032	30.970	0.6050
T0006	C033	50.593	0.6115
T0006	C034	41.026	0.7114
T0006	C035	65.163	0.4551
T0006	C036	38.348	0.3940
T0006	C037	49.869	0.2551
T0006	C038	56.638	0.2926
T0006	C039	39.200	0.5299
T0006	C040	47.432	0.3863
T0006	C041	33.152	0.5447
T0006	C042	43.166	0.5437
T0006	C043	40.767	0.5308
T0006	C044	47.420	0.3832
T0006	C045	29.958	0.6758
T0006	C046	72.083	0.2982
T0006	C047	34.778	0.4242
T0006	C048	37.407	0.3100
T0006	C049	12.879	0.4285
T0006	C050	48.656	0.5603
T0006	C051	22.050	0.7226
T0006	C052	29.716	0.4551
T0006	C053	32.469	0.6519
T0006	C054	38.342	0.1997
T0006	C055	25.561	0.6116
T0006	C056	48.647	0.7271
T0006	C057	39.295	0.5035
T0006	C058	31.745	0.7463
T0006	C059	34.800	0.3821
T0007	C000	30.087	0.6246
T0007	C001	51.238	0.3067
T0007	C002	43.935	0.4348
T0007	C003	48.388	0.4843
T0007	C004	29.328	0.3195
T0007	C005	46.615	0.7064
T0007	C006	27.641	0.3763
T0007	C007	27.757	0.3399
T0007	C008	40.302	0.5099
T0007	C009	26.049	0.6587
T0007	C010	38.766	0.7427
T0007	C011	39.947	0.4854
T0007	C012	38.729	0.5279
T0007	C013	17.086	0.6697
T0007	C014	48.001	0.3367
T0007	C015	46.496	0.4844
T0007	C016	43.887	0.5823
T0007	C017	43.198	0.4815
T0007	C018	31.088	0.6387
T0007	C019	58.472	0.2566
T0007	C020	49.789	0.2150
T0007	C021	34.816	0.3662
T0007	C022	48.664	0.4916
T0007	C023	40.915	0.5740
T0007	C024	48.065	0.4940
T0007	C025	55.453	0.3332
T0007	C026	26.072	0.5504
T0007	C027	47.171	0.5694
T0007	C028	44.923	0.4018
T0007	C029	43.120	0.5068
T0007	C030	43.877	0.5047
T0007	C031	24.140	0.6528
T0007	C032	31.904	0.2203
T0007	C033	47.680	0.6554
T0007	C034	27.736	0.6153
T0007	C035	41.541	0.5422
T0007	C036	16.095	0.6723
T0007	C037	24.761	0.7827
T0007	C038	38.598	0.2868
T0007	C039	33.449	0.6888
T0007	C040	14.889	0.4996
T0007	C041	14.102	0.4195
T0007	C042	34.037	0.7105
T0007	C043	58.320	0.4199
T0007	C044	57.354	0.4718
T0007	C045	34.697	0.7992
T0007	C046	29.837	0.6636
T0007	C047	13.614	0.6518
T0007	C048	49.029	0.3140
T0007	C049	28.969	0.4375
T0007	C050	17.971	0.6722
T0007	C051	33.616	0.5761
T0007	C052	43.972	0.5868
T0007	C053	43.503	0.4128
T0007	C054	25.811	0.1737
T0007	C055	48.700	0.5018
T0007	C056	60.729	0.4587
T0007	C057	31.025	0.4329
T0007	C058	52.813	0.3737
T0007	C059	43.806	0.5158
T0008	C000	39.767	0.3655
T0008	C001	32.132	0.3269
T0008	C002	36.679	0.4532
T0008	C003	36.914	0.4232
T0008	C004	61.663	0.5851
T0008	C005	42.014	0.6354
T0008	C006	57.173	0.3742
T0008	C007	37.537	0.5991
T0008	C008	40.699	0.4761
T0008	C009	52.428	0.6963
T0008	C010	56.724	0.7782
T0008	C011	27.188	0.3760
T0008	C012	31.031	0.5289
T0008	C013	40.348	0.6232
T0008	C014	34.347	0.3644
T0008	C015	48.378	0.5484
T0008	C016	40.656	0.3572
T0008	C017	30.199	0.6138
T0008	C018	20.693	0.4341
T0008	C019	36.828	0.4556
T0008	C020	36.900	0.3693
T0008	C021	57.391	0.6389
T0008	C022	40.682	0.6501
T0008	C023	30.437	0.4415
T0008	C024	68.026	0.3828
T0008	C025	40.432	0.6230
T0008	C026	23.268	0.2536
T0008	C027	44.168	0.1852
T0008	C028	39.158	0.7556
T0008	C029	52.882	0.6371
T0008	C030	53.598	0.5099
T0008	C031	31.337	0.2657
T0008	C032	42.073	0.4575
T0008	C033	58.892	0.4791
T0008	C034	47.892	0.5368
T0008	C035	66.817	0.3170
T0008	C036	43.431	0.6704
T0008	C037	37.291	0.7130
T0008	C038	55.157	0.4479
T0008	C039	29.381	0.3420
T0008	C040	52.528	0.4050
T0008	C041	31.448	0.6107
T0008	C042	41.155	0.5191
T0008	C043	32.430	0.6102
T0008	C044	40.382	0.4139
T0008	C045	35.479	0.6522
T0008	C046	59.357	0.4358
T0008	C047	30.951	0.4058
T0008	C048	42.464	0.3352
T0008	C049	21.222	0.3712
T0008	C050	34.575	0.3924
T0008	C051	25.832	0.4141
T0008	C052	27.237	0.4431
T0008	C053	29.613	0.4620
T0008	C054	44.704	0.3137
T0008	C055	34.108	0.6022
T0008	C056	42.570	0.7005
T0008	C057	42.620	0.5569
T0008	C058	32.823	0.6477
T0008	C059	36.325	0.5196
T0009	C000	95.721	0.5118
T0009	C001	60.687	0.2636
T0009	C002	66.301	0.4777
T0009	C003	85.412	0.2460
T0009	C004	86.473	0.3718
T0009	C005	80.508	0.4812
T0009	C006	76.823	0.2497
T0009	C007	75.037	0.3942
T0009	C008	82.230	0.4806
T0009	C009	84.076	0.4245
T0009	C010	93.959	0.4119
T0009	C011	57.448	0.5108
T0009	C012	61.783	0.6282
T0009	C013	70.217	0.2936
T0009	C014	72.935	0.2909
T0009	C015	87.664	0.3823
T0009	C016	83.605	0.6616
T0009	C017	70.430	0.5074
T0009	C018	53.704	0.3036
T0009	C019	59.083	0.3593
T0009	C020	87.038	0.4900
T0009	C021	85.431	0.3209
T0009	C022	70.831	0.5534
T0009	C023	67.376	0.3004
T0009	C024	103.846	0.2927
T0009	C025	67.376	0.4771
T0009	C026	57.578	0.2657
T0009	C027	79.561	0.2823
T0009	C028	69.307	0.4223
T0009	C029	88.854	0.3187
T0009	C030	66.827	0.3622
T0009	C031	80.198	0.4171
T0009	C032	86.376	0.4423
T0009	C033	76.725	0.4488
T0009	C034	78.767	0.5903
T0009	C035	104.930	0.3850
T0009	C036	83.426	0.6387
T0009	C037	73.337	0.6117
T0009	C038	69.365	0.2997
T0009	C039	57.120	0.5575
T0009	C040	79.195	0.3609
T0009	C041	75.221	0.5114
T0009	C042	74.027	0.7378
T0009	C043	66.554	0.5842
T0009	C044	83.905	0.3474
T0009	C045	66.027	0.6303
T0009	C046	92.265	0.4934
T0009	C047	70.623	0.5340
T0009	C048	68.250	0.2814
T0009	C049	61.879	0.1687
T0009	C050	68.288	0.5470
T0009	C051	69.420	0.7316
T0009	C052	66.173	0.5999
T0009	C053	69.044	0.6299
T0009	C054	85.292	0.4142
T0009	C055	71.108	0.3685
T0009	C056	85.721	0.3093
T0009	C057	71.630	0.3805
T0009	C058	79.316	0.3311
T0009	C059	66.760	0.6555
T0010	C000	28.432	0.4935
T0010	C001	32.928	0.4330
T0010	C002	53.186	0.3106
T0010	C003	52.130	0.5597
T0010	C004	47.930	0.2524
T0010	C005	38.266	0.4368
T0010	C006	39.779	0.5954
T0010	C007	36.066	0.6475
T0010	C008	47.953	0.3260
T0010	C009	16.555	0.5883
T0010	C010	26.386	0.6842
T0010	C011	39.452	0.3572
T0010	C012	47.228	0.4599
T0010	C013	36.659	0.6374
T0010	C014	41.954	0.4618
T0010	C015	57.263	0.6726
T0010	C016	49.146	0.6031
T0010	C017	44.585	0.5123
T0010	C018	42.860	0.6045
T0010	C019	62.168	0.2243
T0010	C020	53.422	0.4520
T0010	C021	18.170	0.5922
T0010	C022	63.243	0.5431
T0010	C023	33.422	0.6159
T0010	C024	59.242	0.4772
T0010	C025	63.612	0.2501
T0010	C026	48.644	0.3406
T0010	C027	56.483	0.2288
T0010	C028	43.215	0.5324
T0010	C029	25.750	0.5075
T0010	C030	40.188	0.2147
T0010	C031	18.999	0.5100
T0010	C032	42.615	0.3705
T0010	C033	37.459	0.7140
T0010	C034	30.276	0.7467
T0010	C035	54.954	0.6991
T0010	C036	19.595	0.7327
T0010	C037	33.071	0.7561
T0010	C038	43.631	0.6554
T0010	C039	56.323	0.7049
T0010	C040	28.039	0.5897
T0010	C041	21.799	0.7194
T0010	C042	37.764	0.7389
T0010	C043	45.438	0.4745
T0010	C044	62.228	0.3528
T0010	C045	41.685	0.6664
T0010	C046	32.094	0.4939
T0010	C047	22.818	0.6878
T0010	C048	42.098	0.5188
T0010	C049	40.980	0.4240
T0010	C050	6.738	0.7435
T0010	C051	29.749	0.3883
T0010	C052	46.149	0.6437
T0010	C053	46.646	0.3496
T0010	C054	23.147	0.5020
T0010	C055	59.640	0.5422
T0010	C056	56.571	0.6055
T0010	C057	34.977	0.6305
T0010	C058	68.916	0.5859
T0010	C059	46.833	0.4252
T0011	C000	76.547	0.3619
T0011	C001	57.127	0.7647
T0011	C002	42.483	0.6819
T0011	C003	67.052	0.5272
T0011	C004	73.255	0.5400
T0011	C005	62.963	0.5129
T0011	C006	47.866	0.5032
T0011	C007	54.767	0.2374
T0011	C008	81.168	0.5141
T0011	C009	78.721	0.4019
T0011	C010	77.107	0.6712
T0011	C011	51.365	0.4784
T0011	C012	40.660	0.4341
T0011	C013	53.544	0.6369
T0011	C014	56.520	0.2855
T0011	C015	56.234	0.3376
T0011	C016	52.755	0.4716
T0011	C017	58.243	0.6072
T0011	C018	37.867	0.2712
T0011	C019	34.941	0.6750
T0011	C020	24.184	0.4984
T0011	C021	77.969	0.3982
T0011	C022	68.992	0.4691
T0011	C023	65.840	0.3410
T0011	C024	75.275	0.3145
T0011	C025	46.744	0.2763
T0011	C026	45.144	0.3972
T0011	C027	72.387	0.4638
T0011	C028	65.046	0.4115
T0011	C029	78.654	0.3353
T0011	C030	48.231	0.4639
T0011	C031	66.969	0.3894
T0011	C032	77.602	0.4046
T0011	C033	71.557	0.3799
T0011	C034	66.218	0.5576
T0011	C035	85.638	0.2879
T0011	C036	57.527	0.6422
T0011	C037	68.379	0.6300
T0011	C038	72.516	0.2675
T0011	C039	23.608	0.5383
T0011	C040	77.213	0.3224
T0011	C041	51.854	0.6531
T0011	C042	47.490	0.6850
T0011	C043	56.575	0.4272
T0011	C044	72.941	0.3370
T0011	C045	31.197	0.5915
T0011	C046	83.465	0.4966
T0011	C047	58.321	0.4881
T0011	C048	54.225	0.3420
T0011	C049	46.121	0.4663
T0011	C050	61.404	0.6192
T0011	C051	60.356	0.6027
T0011	C052	44.533	0.5251
T0011	C053	33.684	0.5870
T0011	C054	59.679	0.4126
T0011	C055	31.918	0.5355
T0011	C056	55.547	0.6604
T0011	C057	54.041	0.6049
T0011	C058	62.875	0.6990
T0011	C059	51.692	0.5073
T0012	C000	73.703	0.4138
T0012	C001	70.385	0.4934
T0012	C002	92.235	0.3931
T0012	C003	85.467	0.4819
T0012	C004	71.717	0.6586
T0012	C005	78.272	0.5209
T0012	C006	72.760	0.3822
T0012	C007	66.451	0.3940
T0012	C008	73.349	0.3787
T0012	C009	66.996	0.4100
T0012	C010	75.989	0.4500
T0012	C011	73.066	0.4007
T0012	C012	71.588	0.5422
T0012	C013	68.228	0.2678
T0012	C014	80.413	0.3175
T0012	C015	82.702	0.3589
T0012	C016	78.763	0.6696
T0012	C017	79.059	0.7046
T0012	C018	90.717	0.3232
T0012	C019	83.205	0.3686
T0012	C020	91.215	0.3372
T0012	C021	65.793	0.2276
T0012	C022	91.739	0.3892
T0012	C023	64.785	0.3181
T0012	C024	91.418	0.3850
T0012	C025	82.658	0.2562
T0012	C026	63.488	0.3661
T0012	C027	84.965	0.2193
T0012	C028	83.775	0.4007
T0012	C029	74.573	0.7378
T0012	C030	73.910	0.4451
T0012	C031	61.450	0.5910
T0012	C032	77.737	0.3355
T0012	C033	91.180	0.4063
T0012	C034	58.976	0.5988
T0012	C035	90.867	0.3058
T0012	C036	65.784	0.4839
T0012	C037	68.988	0.5666
T0012	C038	77.213	0.2794
T0012	C039	80.293	0.5722
T0012	C040	67.439	0.2362
T0012	C041	61.567	0.3371
T0012	C042	76.049	0.6104
T0012	C043	83.044	0.3039
T0012	C044	95.401	0.1674
T0012	C045	61.817	0.6623
T0012	C046	69.869	0.3751
T0012	C047	47.579	0.5107
T0012	C048	82.205	0.2665
T0012	C049	70.007	0.4167
T0012	C050	58.002	0.4861
T0012	C051	73.436	0.4050
T0012	C052	77.605	0.4695
T0012	C053	77.152	0.3356
T0012	C054	77.165	0.1440
T0012	C055	92.984	0.4991
T0012	C056	99.496	0.3958
T0012	C057	58.625	0.1697
T0012	C058	77.522	0.4711
T0012	C059	86.395	0.3856
T0013	C000	46.697	0.3131
T0013	C001	39.951	0.3900
T0013	C002	41.983	0.5387
T0013	C003	57.418	0.2840
T0013	C004	66.074	0.4519
T0013	C005	50.714	0.2805
T0013	C006	60.807	0.2992
T0013	C007	29.628	0.6933
T0013	C008	48.083	0.4449
T0013	C009	35.779	0.3531
T0013	C010	50.234	0.3911
T0013	C011	19.256	0.6720
T0013	C012	21.471	0.6744
T0013	C013	51.612	0.6128
T0013	C014	33.477	0.4632
T0013	C015	65.701	0.4070
T0013	C016	54.951	0.2728
T0013	C017	57.982	0.4953
T0013	C018	27.170	0.3187
T0013	C019	49.600	0.4954
T0013	C020	43.982	0.3050
T0013	C021	48.253	0.2164
T0013	C022	48.202	0.3234
T0013	C023	50.510	0.3655
T0013	C024	75.672	0.3748
T0013	C025	64.111	0.3598
T0013	C026	32.728	0.3204
T0013	C027	47.890	0.5238
T0013	C028	32.736	0.5516
T0013	C029	50.457	0.6426
T0013	C030	58.063	0.5718
T0013	C031	45.523	0.4724
T0013	C032	55.802	0.3883
T0013	C033	53.151	0.4279
T0013	C034	52.520	0.6396
T0013	C035	76.442	0.5119
T0013	C036	51.279	0.6287
T0013	C037	49.513	0.6268
T0013	C038	59.663	0.6337
T0013	C039	34.332	0.5710
T0013	C040	50.035	0.5083
T0013	C041	40.140	0.7115
T0013	C042	49.937	0.5990
T0013	C043	32.805	0.6577
T0013	C044	50.282	0.3686
T0013	C045	42.980	0.6435
T0013	C046	63.662	0.4904
T0013	C047	41.283	0.1691
T0013	C048	39.777	0.4765
T0013	C049	36.178	0.3316
T0013	C050	32.229	0.3951
T0013	C051	47.488	0.3163
T0013	C052	35.411	0.3701
T0013	C053	44.713	0.5085
T0013	C054	65.572	0.1897
T0013	C055	42.376	0.6656
T0013	C056	40.084	0.7477
T0013	C057	48.950	0.6434
T0013	C058	42.371	0.3101
T0013	C059	30.409	0.5697
T0014	C000	91.437	0.3033
T0014	C001	90.861	0.3353
T0014	C002	90.542	0.4177
T0014	C003	91.332	0.5558
T0014	C004	74.569	0.2697
T0014	C005	67.745	0.4487
T0014	C006	71.792	0.4754
T0014	C007	78.116	0.6128
T0014	C008	79.954	0.2882
T0014	C009	72.627	0.5398
T0014	C010	89.068	0.5490
T0014	C011	89.497	0.4241
T0014	C012	93.290	0.4081
T0014	C013	62.509	0.2717
T0014	C014	77.741	0.2010
T0014	C015	94.856	0.4071
T0014	C016	84.653	0.1640
T0014	C017	81.718	0.6206
T0014	C018	77.244	0.4156
T0014	C019	91.303	0.3923
T0014	C020	91.127	0.4089
T0014	C021	71.983	0.6322
T0014	C022	91.652	0.2942
T0014	C023	71.414	0.4236
T0014	C024	93.582	0.4164
T0014	C025	105.845	0.2231
T0014	C026	72.165	0.2927
T0014	C027	88.567	0.2903
T0014	C028	102.396	0.6061
T0014	C029	85.524	0.2100
T0014	C030	80.981	0.4893
T0014	C031	54.525	0.6549
