task_id_list	courier_id	total_score	willingness
T0003	C047	3.000	0.6977
T0003	C048	23.943	0.2786
T0003	C049	20.366	0.4236
T0003	C050	16.198	0.2919
T0003	C051	26.486	0.6627
T0003	C052	9.267	0.5370
T0003	C053	29.093	0.3329
T0003	C054	21.303	0.5106
T0003	C055	25.477	0.4969
T0003	C056	20.076	0.3697
T0003	C057	29.700	0.3377
T0003	C058	24.260	0.6945
T0003	C059	7.864	0.4835
T0003	C060	20.824	0.3837
T0003	C061	28.397	0.2006
T0003	C062	42.215	0.3927
T0003	C063	20.952	0.6327
T0003	C064	37.018	0.6442
T0003	C065	28.007	0.5324
T0003	C066	24.118	0.4177
T0003	C067	39.255	0.3594
T0003	C068	40.655	0.7222
T0003	C069	13.318	0.7466
T0003	C070	9.626	0.6491
T0003	C071	27.960	0.5459
T0003	C072	18.995	0.5222
T0003	C073	21.288	0.6221
T0003	C074	21.969	0.3682
T0003	C075	31.602	0.7231
T0003	C076	3.000	0.7134
T0003	C077	9.718	0.3540
T0003	C078	21.655	0.4819
T0003	C079	15.655	0.5537
T0004	C000	51.050	0.3557
T0004	C001	49.146	0.1719
T0004	C002	43.613	0.7067
T0004	C003	40.548	0.3964
T0004	C004	45.487	0.5604
T0004	C005	29.035	0.2717
T0004	C006	38.990	0.2808
T0004	C007	54.200	0.5445
T0004	C008	38.381	0.7215
T0004	C009	34.750	0.2316
T0004	C010	15.043	0.3136
T0004	C011	55.713	0.4600
T0004	C012	43.649	0.7847
T0004	C013	41.877	0.4707
T0004	C014	52.832	0.7061
T0004	C015	62.474	0.5046
T0004	C016	56.741	0.5008
T0004	C017	27.956	0.7393
T0004	C018	40.632	0.4835
T0004	C019	44.618	0.5874
T0004	C020	59.260	0.3464
T0004	C021	23.582	0.4443
T0004	C022	33.234	0.7269
T0004	C023	27.016	0.3696
T0004	C024	27.796	0.5822
T0004	C025	41.487	0.3660
T0004	C026	39.933	0.5846
T0004	C027	17.224	0.5425
T0004	C028	44.292	0.2565
T0004	C029	31.101	0.3730
T0004	C030	31.441	0.5483
T0004	C031	56.728	0.7554
T0004	C032	13.691	0.6717
T0004	C033	40.519	0.3205
T0004	C034	26.935	0.4232
T0004	C035	35.353	0.4714
T0004	C036	38.551	0.5926
T0004	C037	38.341	0.4302
T0004	C038	51.052	0.2508
T0004	C039	48.786	0.5844
T0004	C040	57.045	0.3908
T0004	C041	42.000	0.4130
T0004	C042	40.355	0.4229
T0004	C043	71.097	0.3580
T0004	C044	32.155	0.6068
T0004	C045	43.616	0.5848
T0004	C046	35.263	0.5124
T0004	C047	31.029	0.7000
T0004	C048	41.793	0.3367
T0004	C049	29.259	0.3552
T0004	C050	26.936	0.4021
T0004	C051	41.527	0.5608
T0004	C052	45.983	0.5734
T0004	C053	26.938	0.4807
T0004	C054	34.740	0.4396
T0004	C055	38.518	0.4456
T0004	C056	35.768	0.5015
T0004	C057	50.982	0.4375
T0004	C058	30.697	0.5094
T0004	C059	25.314	0.5198
T0004	C060	45.250	0.5169
T0004	C061	33.245	0.5639
T0004	C062	57.679	0.4216
T0004	C063	46.034	0.5317
T0004	C064	51.005	0.5674
T0004	C065	40.988	0.3777
T0004	C066	32.303	0.6738
T0004	C067	36.187	0.6478
T0004	C068	49.501	0.6685
T0004	C069	33.749	0.4762
T0004	C070	32.731	0.7643
T0004	C071	22.129	0.5898
T0004	C072	36.234	0.2593
T0004	C073	46.063	0.5233
T0004	C074	29.132	0.3079
T0004	C075	39.726	0.4332
T0004	C076	27.158	0.5144
T0004	C077	7.568	0.4601
T0004	C078	37.734	0.3124
T0004	C079	27.818	0.2743
T0005	C000	37.079	0.1753
T0005	C001	32.631	0.4072
T0005	C002	46.825	0.4781
T0005	C003	56.417	0.4472
T0005	C004	43.857	0.3339
T0005	C005	31.181	0.6010
T0005	C006	45.073	0.4754
T0005	C007	54.714	0.4632
T0005	C008	37.359	0.4847
T0005	C009	48.198	0.5427
T0005	C010	26.040	0.2856
T0005	C011	45.773	0.4291
T0005	C012	28.295	0.6549
T0005	C013	45.490	0.4382
T0005	C014	61.524	0.3540
T0005	C015	42.276	0.5396
T0005	C016	49.084	0.5073
T0005	C017	39.747	0.5049
T0005	C018	23.664	0.5171
T0005	C019	39.337	0.5348
T0005	C020	51.241	0.5704
T0005	C021	27.367	0.6661
T0005	C022	18.760	0.4234
T0005	C023	32.802	0.5822
T0005	C024	38.303	0.6187
T0005	C025	47.194	0.6976
T0005	C026	46.048	0.5678
T0005	C027	31.423	0.5933
T0005	C028	22.421	0.4300
T0005	C029	25.555	0.6361
T0005	C030	42.464	0.7266
T0005	C031	39.750	0.6953
T0005	C032	11.599	0.3086
T0005	C033	18.550	0.3203
T0005	C034	24.772	0.6702
T0005	C035	38.518	0.6840
T0005	C036	44.330	0.4184
T0005	C037	26.693	0.6025
T0005	C038	28.759	0.5210
T0005	C039	24.666	0.4852
T0005	C040	46.899	0.6306
T0005	C041	48.069	0.3236
T0005	C042	52.949	0.3489
T0005	C043	41.305	0.4119
T0005	C044	31.508	0.5759
T0005	C045	44.650	0.7808
T0005	C046	38.355	0.4793
T0005	C047	45.305	0.4630
T0005	C048	34.595	0.5431
T0005	C049	19.228	0.6182
T0005	C050	29.978	0.6979
T0005	C051	31.451	0.4400
T0005	C052	38.715	0.3341
T0005	C053	33.288	0.4480
T0005	C054	44.442	0.6332
T0005	C055	39.157	0.3031
T0005	C056	29.184	0.4926
T0005	C057	50.920	0.5532
T0005	C058	48.016	0.4033
T0005	C059	49.148	0.2059
T0005	C060	37.507	0.5601
T0005	C061	47.115	0.4244
T0005	C062	40.730	0.4816
T0005	C063	36.674	0.5941
T0005	C064	52.147	0.4207
T0005	C065	49.865	0.5323
T0005	C066	54.401	0.5868
T0005	C067	51.393	0.5720
T0005	C068	18.022	0.5506
T0005	C069	53.052	0.3334
T0005	C070	4.847	0.5575
T0005	C071	34.596	0.4588
T0005	C072	28.800	0.4627
T0005	C073	50.021	0.3283
T0005	C074	26.876	0.5711
T0005	C075	40.381	0.6631
T0005	C076	36.526	0.3922
T0005	C077	30.025	0.5083
T0005	C078	33.674	0.6910
T0005	C079	51.159	0.6051
T0006	C000	67.417	0.4419
T0006	C001	67.226	0.3409
T0006	C002	65.222	0.5826
T0006	C003	55.948	0.5336
T0006	C004	59.762	0.4227
T0006	C005	36.388	0.6666
T0006	C006	42.614	0.7135
T0006	C007	63.820	0.3739
T0006	C008	50.769	0.3426
T0006	C009	67.283	0.4969
T0006	C010	49.582	0.4256
T0006	C011	66.133	0.5746
T0006	C012	69.671	0.5954
T0006	C013	73.258	0.3687
T0006	C014	72.963	0.2765
T0006	C015	70.945	0.4318
T0006	C016	68.329	0.5056
T0006	C017	53.466	0.6325
T0006	C018	75.125	0.5247
T0006	C019	81.217	0.3085
T0006	C020	80.210	0.4522
T0006	C021	53.139	0.4594
T0006	C022	54.301	0.2476
T0006	C023	55.459	0.2992
T0006	C024	65.454	0.4748
T0006	C025	55.080	0.5726
T0006	C026	56.729	0.5528
T0006	C027	50.799	0.5585
T0006	C028	65.232	0.5607
T0006	C029	53.798	0.2335
T0006	C030	55.402	0.4959
T0006	C031	81.054	0.4658
T0006	C032	29.915	0.4192
T0006	C033	58.511	0.5579
T0006	C034	51.557	0.2276
T0006	C035	39.518	0.6714
T0006	C036	56.355	0.2880
T0006	C037	53.962	0.4085
T0006	C038	54.175	0.2886
T0006	C039	62.179	0.4023
T0006	C040	56.841	0.4178
T0006	C041	57.456	0.3677
T0006	C042	58.892	0.5425
T0006	C043	78.401	0.3952
T0006	C044	55.569	0.3965
T0006	C045	53.960	0.4399
T0006	C046	71.190	0.3514
T0006	C047	51.134	0.1554
T0006	C048	51.310	0.6434
T0006	C049	42.504	0.4852
T0006	C050	62.996	0.4515
T0006	C051	65.828	0.3109
T0006	C052	46.893	0.2952
T0006	C053	42.742	0.6314
T0006	C054	54.165	0.6303
T0006	C055	53.055	0.4787
T0006	C056	40.562	0.7567
T0006	C057	71.606	0.2774
T0006	C058	54.376	0.3082
T0006	C059	48.074	0.4026
T0006	C060	54.996	0.6095
T0006	C061	60.307	0.5451
T0006	C062	77.884	0.3005
T0006	C063	54.403	0.3100
T0006	C064	69.976	0.4778
T0006	C065	59.191	0.6670
T0006	C066	46.023	0.4592
T0006	C067	51.507	0.3629
T0006	C068	64.947	0.2957
T0006	C069	63.130	0.4778
T0006	C070	37.431	0.4932
T0006	C071	33.259	0.5017
T0006	C072	61.690	0.5067
T0006	C073	58.714	0.2461
T0006	C074	49.442	0.5110
T0006	C075	70.371	0.3550
T0006	C076	34.205	0.4620
T0006	C077	28.701	0.3964
T0006	C078	55.043	0.5015
T0006	C079	40.365	0.4856
T0007	C000	46.383	0.3400
T0007	C001	38.576	0.4700
T0007	C002	35.646	0.2419
T0007	C003	35.058	0.5912
T0007	C004	35.051	0.3814
T0007	C005	21.422	0.5962
T0007	C006	50.778	0.4689
T0007	C007	50.533	0.3158
T0007	C008	50.157	0.2875
T0007	C009	36.316	0.4999
T0007	C010	56.447	0.4439
T0007	C011	14.730	0.5912
T0007	C012	35.398	0.6679
T0007	C013	44.256	0.5617
T0007	C014	47.412	0.4924
T0007	C015	46.968	0.6537
T0007	C016	33.700	0.4461
T0007	C017	37.028	0.4681
T0007	C018	46.547	0.4900
T0007	C019	62.571	0.6813
T0007	C020	40.195	0.4210
T0007	C021	34.569	0.4969
T0007	C022	10.932	0.6925
T0007	C023	30.555	0.4268
T0007	C024	43.540	0.7311
T0007	C025	16.884	0.5952
T0007	C026	24.962	0.6989
T0007	C027	41.993	0.6533
T0007	C028	42.432	0.3305
T0007	C029	36.110	0.6717
T0007	C030	52.811	0.6327
T0007	C031	32.692	0.7423
T0007	C032	21.680	0.6463
T0007	C033	28.434	0.7425
T0007	C034	33.248	0.4713
T0007	C035	52.094	0.5417
T0007	C036	26.333	0.6046
T0007	C037	63.404	0.3588
T0007	C038	36.922	0.4814
T0007	C039	57.089	0.6407
T0007	C040	45.733	0.6358
T0007	C041	54.030	0.4785
T0007	C042	59.401	0.3294
T0007	C043	34.052	0.3959
T0007	C044	22.522	0.6402
T0007	C045	49.832	0.7467
T0007	C046	45.998	0.5314
T0007	C047	32.041	0.2995
T0007	C048	41.992	0.4915
T0007	C049	44.826	0.4645
T0007	C050	30.773	0.5448
T0007	C051	43.572	0.4368
T0007	C052	31.120	0.5448
T0007	C053	64.061	0.1735
T0007	C054	42.041	0.3592
T0007	C055	34.430	0.6902
T0007	C056	43.942	0.4510
T0007	C057	37.212	0.6426
T0007	C058	37.976	0.2325
T0007	C059	25.015	0.4230
T0007	C060	27.689	0.7015
T0007	C061	50.487	0.4334
T0007	C062	23.684	0.5769
T0007	C063	22.656	0.6898
T0007	C064	38.545	0.5407
T0007	C065	21.998	0.3951
T0007	C066	52.380	0.6603
T0007	C067	49.398	0.4908
T0007	C068	55.318	0.4337
T0007	C069	56.089	0.2919
T0007	C070	26.028	0.7611
T0007	C071	40.371	0.4257
T0007	C072	34.559	0.4909
T0007	C073	38.905	0.4923
T0007	C074	21.915	0.3366
T0007	C075	44.407	0.5236
T0007	C076	40.092	0.4605
T0007	C077	37.995	0.4924
T0007	C078	53.121	0.3391
T0007	C079	31.677	0.7214
T0008	C000	61.490	0.3789
T0008	C001	52.553	0.3853
T0008	C002	45.024	0.3398
T0008	C003	49.891	0.5597
T0008	C004	41.254	0.3863
T0008	C005	33.326	0.5686
T0008	C006	50.781	0.3926
T0008	C007	58.839	0.4709
T0008	C008	40.273	0.3503
T0008	C009	45.228	0.2792
T0008	C010	40.204	0.4128
T0008	C011	38.589	0.6310
T0008	C012	55.446	0.6059
T0008	C013	48.723	0.5142
T0008	C014	57.296	0.2599
T0008	C015	70.311	0.3580
T0008	C016	55.402	0.4043
T0008	C017	51.462	0.3107
T0008	C018	60.434	0.5997
T0008	C019	85.681	0.3786
T0008	C020	79.155	0.5919
T0008	C021	44.112	0.3721
T0008	C022	24.260	0.6455
T0008	C023	27.591	0.7053
T0008	C024	41.205	0.6845
T0008	C025	57.478	0.4985
T0008	C026	37.111	0.5158
T0008	C027	36.117	0.6078
T0008	C028	56.790	0.4359
T0008	C029	37.618	0.4532
T0008	C030	57.144	0.2620
T0008	C031	56.508	0.5421
T0008	C032	34.700	0.4083
T0008	C033	43.980	0.3961
T0008	C034	33.706	0.4871
T0008	C035	46.921	0.7556
T0008	C036	41.300	0.6081
T0008	C037	53.507	0.5955
T0008	C038	61.898	0.3924
T0008	C039	52.494	0.5534
T0008	C040	46.262	0.5826
T0008	C041	60.903	0.5769
T0008	C042	56.613	0.4533
T0008	C043	58.093	0.3071
T0008	C044	48.724	0.4826
T0008	C045	36.217	0.6862
T0008	C046	57.729	0.5945
T0008	C047	39.284	0.6046
T0008	C048	55.754	0.3709
T0008	C049	49.710	0.4845
T0008	C050	42.557	0.5696
T0008	C051	53.504	0.4228
T0008	C052	42.605	0.4180
T0008	C053	61.384	0.3913
T0008	C054	46.675	0.5527
T0008	C055	40.348	0.5217
T0008	C056	37.610	0.6939
T0008	C057	58.975	0.2548
T0008	C058	53.136	0.4208
T0008	C059	56.759	0.3443
T0008	C060	40.871	0.5485
T0008	C061	64.677	0.3873
T0008	C062	48.019	0.3350
T0008	C063	50.798	0.5900
T0008	C064	51.923	0.6157
T0008	C065	43.886	0.5466
T0008	C066	33.999	0.8175
T0008	C067	58.097	0.4916
T0008	C068	40.299	0.5334
T0008	C069	44.108	0.4835
T0008	C070	31.992	0.6936
T0008	C071	46.363	0.4924
T0008	C072	49.003	0.7013
T0008	C073	44.976	0.3971
T0008	C074	44.817	0.4109
T0008	C075	53.213	0.5491
T0008	C076	44.027	0.4697
T0008	C077	42.809	0.3123
T0008	C078	50.217	0.4299
T0008	C079	39.154	0.4556
T0009	C000	52.351	0.3417
T0009	C001	52.722	0.3027
T0009	C002	47.266	0.4324
T0009	C003	26.927	0.5227
T0009	C004	46.242	0.3639
T0009	C005	17.251	0.5148
T0009	C006	39.582	0.4665
T0009	C007	51.155	0.3192
T0009	C008	42.268	0.5783
T0009	C009	35.847	0.3169
T0009	C010	41.940	0.2162
T0009	C011	48.893	0.3465
T0009	C012	47.596	0.6471
T0009	C013	39.372	0.5844
T0009	C014	46.697	0.4817
T0009	C015	48.430	0.2866
T0009	C016	44.499	0.5805
T0009	C017	37.408	0.6506
T0009	C018	49.915	0.6723
T0009	C019	73.312	0.3618
T0009	C020	63.088	0.4728
T0009	C021	42.366	0.4707
T0009	C022	31.889	0.5433
T0009	C023	25.956	0.5200
T0009	C024	37.961	0.5163
T0009	C025	42.557	0.5283
T0009	C026	42.897	0.5229
T0009	C027	30.187	0.4293
T0009	C028	56.283	0.4040
T0009	C029	42.358	0.4967
T0009	C030	22.879	0.5873
T0009	C031	54.291	0.5101
T0009	C032	26.033	0.6858
T0009	C033	41.291	0.5547
T0009	C034	24.133	0.3944
T0009	C035	44.981	0.4968
T0009	C036	28.233	0.5508
T0009	C037	43.603	0.4860
T0009	C038	52.685	0.3534
T0009	C039	50.735	0.5162
T0009	C040	49.375	0.5244
T0009	C041	60.117	0.4848
T0009	C042	48.329	0.4947
T0009	C043	70.885	0.4614
T0009	C044	35.285	0.6751
T0009	C045	39.331	0.5413
T0009	C046	44.712	0.5575
T0009	C047	30.114	0.7059
T0009	C048	40.241	0.6801
T0009	C049	31.584	0.5059
T0009	C050	46.408	0.6354
T0009	C051	52.495	0.4269
T0009	C052	39.967	0.2587
T0009	C053	30.791	0.5451
T0009	C054	38.394	0.6214
T0009	C055	28.992	0.6489
T0009	C056	37.610	0.6024
T0009	C057	42.006	0.5130
T0009	C058	39.302	0.4977
T0009	C059	31.262	0.4631
T0009	C060	43.583	0.2907
T0009	C061	45.761	0.7222
T0009	C062	53.654	0.2784
T0009	C063	27.803	0.7424
T0009	C064	42.714	0.5606
T0009	C065	33.519	0.4354
T0009	C066	39.702	0.6331
T0009	C067	44.944	0.4318
T0009	C068	43.191	0.6752
T0009	C069	40.246	0.3928
T0009	C070	24.686	0.5419
T0009	C071	32.932	0.2788
T0009	C072	40.719	0.3979
T0009	C073	43.764	0.5237
T0009	C074	29.545	0.3452
T0009	C075	48.046	0.4703
T0009	C076	34.394	0.3119
T0009	C077	43.450	0.6002
T0009	C078	55.675	0.5872
T0009	C079	34.448	0.3779
T0010	C000	71.077	0.4511
T0010	C001	62.696	0.2852
T0010	C002	78.177	0.3584
T0010	C003	70.785	0.3702
T0010	C004	90.965	0.2188
T0010	C005	58.845	0.7647
T0010	C006	59.878	0.7029
T0010	C007	79.209	0.5397
T0010	C008	48.560	0.7326
T0010	C009	69.532	0.5356
T0010	C010	57.129	0.3815
T0010	C011	70.054	0.2927
T0010	C012	57.169	0.2603
T0010	C013	90.442	0.3743
T0010	C014	69.842	0.2970
T0010	C015	78.432	0.4414
T0010	C016	83.486	0.3428
T0010	C017	56.864	0.4160
T0010	C018	56.029	0.3477
T0010	C019	75.930	0.4193
T0010	C020	74.424	0.2906
T0010	C021	60.346	0.3885
T0010	C022	43.934	0.2871
T0010	C023	48.055	0.5217
T0010	C024	49.063	0.4409
T0010	C025	64.285	0.4244
T0010	C026	78.770	0.2578
T0010	C027	55.052	0.3864
T0010	C028	57.965	0.2276
T0010	C029	53.261	0.6327
T0010	C030	70.738	0.3998
T0010	C031	67.410	0.2891
T0010	C032	62.210	0.7197
T0010	C033	60.304	0.5416
T0010	C034	62.825	0.4827
T0010	C035	58.482	0.6318
T0010	C036	67.448	0.5301
T0010	C037	50.088	0.6404
T0010	C038	42.433	0.5111
T0010	C039	52.311	0.4823
T0010	C040	91.344	0.5612
T0010	C041	68.232	0.1939
T0010	C042	76.850	0.2434
T0010	C043	82.234	0.4970
T0010	C044	51.656	0.5444
T0010	C045	69.342	0.5905
T0010	C046	48.680	0.6492
T0010	C047	58.527	0.5308
T0010	C048	57.989	0.3888
T0010	C049	47.348	0.4054
T0010	C050	55.414	0.3947
T0010	C051	60.352	0.3860
T0010	C052	66.802	0.3599
T0010	C053	63.537	0.4860
T0010	C054	53.726	0.6227
T0010	C055	75.991	0.3905
T0010	C056	66.644	0.4184
T0010	C057	68.200	0.5118
T0010	C058	66.337	0.3754
T0010	C059	67.467	0.1532
T0010	C060	62.597	0.5431
T0010	C061	78.503	0.3743
T0010	C062	66.606	0.4882
T0010	C063	77.651	0.2802
T0010	C064	62.296	0.4005
T0010	C065	72.890	0.1756
T0010	C066	72.423	0.4072
T0010	C067	86.097	0.3640
T0010	C068	58.030	0.5223
T0010	C069	80.051	0.4138
T0010	C070	43.174	0.5531
T0010	C071	53.182	0.4175
