task_id_list	courier_id	total_score	willingness
T0007	C057	40.354	0.3789
T0007	C058	27.580	0.3943
T0007	C059	49.498	0.7099
T0008	C000	38.981	0.4834
T0008	C001	44.079	0.6090
T0008	C002	57.277	0.4965
T0008	C003	41.101	0.4416
T0008	C004	21.189	0.3886
T0008	C005	54.258	0.4534
T0008	C006	44.341	0.6409
T0008	C007	27.727	0.6443
T0008	C008	44.424	0.4623
T0008	C009	39.416	0.3721
T0008	C010	49.552	0.6050
T0008	C011	36.178	0.4496
T0008	C012	31.722	0.4912
T0008	C013	61.494	0.3783
T0008	C014	55.774	0.4772
T0008	C015	44.308	0.2856
T0008	C016	25.782	0.4360
T0008	C017	41.357	0.3149
T0008	C018	33.056	0.2477
T0008	C019	19.609	0.5554
T0008	C020	55.287	0.3542
T0008	C021	42.343	0.5100
T0008	C022	54.289	0.5139
T0008	C023	32.449	0.4277
T0008	C024	55.042	0.6202
T0008	C025	38.085	0.5043
T0008	C026	45.968	0.5575
T0008	C027	54.838	0.6605
T0008	C028	46.001	0.3310
T0008	C029	56.019	0.3751
T0008	C030	50.348	0.3953
T0008	C031	51.453	0.4053
T0008	C032	45.783	0.6505
T0008	C033	64.422	0.4643
T0008	C034	42.611	0.4080
T0008	C035	32.374	0.4171
T0008	C036	24.849	0.3348
T0008	C037	48.637	0.7579
T0008	C038	23.667	0.5796
T0008	C039	20.446	0.2537
T0008	C040	58.061	0.4666
T0008	C041	56.488	0.3521
T0008	C042	72.661	0.6322
T0008	C043	27.126	0.2863
T0008	C044	45.136	0.4245
T0008	C045	29.158	0.4070
T0008	C046	37.681	0.7234
T0008	C047	33.942	0.6563
T0008	C048	62.911	0.2907
T0008	C049	49.041	0.6963
T0008	C050	41.925	0.5642
T0008	C051	37.928	0.2423
T0008	C052	46.016	0.4321
T0008	C053	58.039	0.6606
T0008	C054	57.687	0.3301
T0008	C055	64.176	0.4255
T0008	C056	33.284	0.5379
T0008	C057	47.259	0.2594
T0008	C058	35.107	0.4507
T0008	C059	31.109	0.2773
T0009	C000	57.339	0.5227
T0009	C001	54.825	0.5195
T0009	C002	74.035	0.5785
T0009	C003	65.639	0.3281
T0009	C004	62.312	0.6750
T0009	C005	64.005	0.5611
T0009	C006	74.683	0.7850
T0009	C007	54.980	0.5622
T0009	C008	54.262	0.2277
T0009	C009	76.831	0.5185
T0009	C010	62.519	0.4826
T0009	C011	72.358	0.5672
T0009	C012	62.133	0.3314
T0009	C013	65.840	0.6568
T0009	C014	85.991	0.4307
T0009	C015	82.683	0.5988
T0009	C016	64.249	0.5391
T0009	C017	63.107	0.4929
T0009	C018	68.434	0.4278
T0009	C019	75.698	0.5166
T0009	C020	59.866	0.3473
T0009	C021	92.130	0.7586
T0009	C022	70.637	0.6113
T0009	C023	74.437	0.7446
T0009	C024	56.931	0.3684
T0009	C025	55.967	0.4675
T0009	C026	82.754	0.7266
T0009	C027	67.866	0.4039
T0009	C028	58.937	0.4908
T0009	C029	58.280	0.5230
T0009	C030	64.590	0.6808
T0009	C031	70.372	0.6728
T0009	C032	58.334	0.5147
T0009	C033	66.196	0.3084
T0009	C034	53.669	0.6816
T0009	C035	73.528	0.5351
T0009	C036	72.756	0.6389
T0009	C037	59.208	0.5373
T0009	C038	85.535	0.5106
T0009	C039	63.425	0.6370
T0009	C040	58.221	0.4709
T0009	C041	61.637	0.4143
T0009	C042	87.229	0.5933
T0009	C043	56.654	0.7269
T0009	C044	68.823	0.3920
T0009	C045	56.757	0.6170
T0009	C046	81.193	0.4504
T0009	C047	61.232	0.6199
T0009	C048	65.897	0.6452
T0009	C049	76.868	0.7216
T0009	C050	64.428	0.4352
T0009	C051	56.267	0.3269
T0009	C052	56.002	0.5181
T0009	C053	75.500	0.4509
T0009	C054	72.763	0.6253
T0009	C055	53.402	0.4305
T0009	C056	77.182	0.3892
T0009	C057	47.582	0.6289
T0009	C058	52.023	0.3968
T0009	C059	71.763	0.6486
T0010	C000	19.523	0.3729
T0010	C001	43.460	0.7474
T0010	C002	46.589	0.6481
T0010	C003	41.739	0.6020
T0010	C004	27.340	0.5758
T0010	C005	51.939	0.3237
T0010	C006	33.112	0.4577
T0010	C007	45.252	0.3184
T0010	C008	45.167	0.3773
T0010	C009	37.453	0.4147
T0010	C010	54.303	0.5833
T0010	C011	39.015	0.6114
T0010	C012	35.703	0.2384
T0010	C013	46.512	0.4049
T0010	C014	46.074	0.5978
T0010	C015	53.298	0.4627
T0010	C016	28.810	0.3556
T0010	C017	43.264	0.4516
T0010	C018	30.624	0.3793
T0010	C019	48.198	0.3349
T0010	C020	41.144	0.3645
T0010	C021	55.580	0.4120
T0010	C022	57.043	0.7695
T0010	C023	49.922	0.7404
T0010	C024	39.657	0.4883
T0010	C025	34.801	0.6236
T0010	C026	48.023	0.4641
T0010	C027	37.436	0.6184
T0010	C028	34.262	0.2695
T0010	C029	51.116	0.4262
T0010	C030	40.428	0.3583
T0010	C031	51.488	0.6838
T0010	C032	45.133	0.5172
T0010	C033	70.001	0.4920
T0010	C034	21.922	0.4088
T0010	C035	47.205	0.3849
T0010	C036	41.224	0.5967
T0010	C037	32.455	0.5372
T0010	C038	38.242	0.3514
T0010	C039	37.971	0.2225
T0010	C040	37.233	0.3096
T0010	C041	49.993	0.6422
T0010	C042	66.557	0.6813
T0010	C043	37.125	0.5093
T0010	C044	42.769	0.6108
T0010	C045	28.651	0.4205
T0010	C046	61.661	0.4728
T0010	C047	40.454	0.5962
T0010	C048	44.673	0.4787
T0010	C049	53.904	0.4317
T0010	C050	45.742	0.7077
T0010	C051	44.787	0.3588
T0010	C052	42.624	0.5877
T0010	C053	53.103	0.3402
T0010	C054	39.718	0.4189
T0010	C055	36.509	0.5624
T0010	C056	53.287	0.6748
T0010	C057	34.841	0.5611
T0010	C058	46.912	0.5863
T0010	C059	43.297	0.4236
T0011	C000	43.862	0.4909
T0011	C001	63.679	0.4056
T0011	C002	93.045	0.6433
T0011	C003	56.200	0.5764
T0011	C004	58.490	0.4462
T0011	C005	82.979	0.5568
T0011	C006	54.645	0.3215
T0011	C007	60.165	0.4712
T0011	C008	79.002	0.5055
T0011	C009	51.290	0.4134
T0011	C010	75.200	0.6278
T0011	C011	49.054	0.3559
T0011	C012	66.521	0.2702
T0011	C013	66.515	0.5083
T0011	C014	59.554	0.5823
T0011	C015	64.357	0.6256
T0011	C016	41.962	0.5630
T0011	C017	62.154	0.3045
T0011	C018	32.169	0.4231
T0011	C019	69.486	0.3613
T0011	C020	67.936	0.5172
T0011	C021	55.323	0.5631
T0011	C022	79.524	0.7091
T0011	C023	62.746	0.5530
T0011	C024	62.378	0.4632
T0011	C025	37.493	0.3834
T0011	C026	59.910	0.7195
T0011	C027	63.893	0.5749
T0011	C028	54.668	0.6002
T0011	C029	60.387	0.6372
T0011	C030	53.813	0.6571
T0011	C031	60.122	0.5156
T0011	C032	69.560	0.4902
T0011	C033	72.550	0.3509
T0011	C034	66.740	0.6238
T0011	C035	63.512	0.5304
T0011	C036	73.745	0.5264
T0011	C037	71.594	0.7041
T0011	C038	60.833	0.5925
T0011	C039	66.971	0.4057
T0011	C040	72.048	0.5696
T0011	C041	68.807	0.4033
T0011	C042	91.528	0.7333
T0011	C043	55.858	0.5509
T0011	C044	61.747	0.3638
T0011	C045	56.953	0.4939
T0011	C046	60.973	0.5339
T0011	C047	82.774	0.7546
T0011	C048	75.283	0.5872
T0011	C049	71.102	0.5923
T0011	C050	57.862	0.6157
T0011	C051	68.295	0.4204
T0011	C052	72.294	0.5584
T0011	C053	51.584	0.6843
T0011	C054	66.135	0.2924
T0011	C055	81.981	0.3714
T0011	C056	59.503	0.6768
T0011	C057	48.187	0.5371
T0011	C058	64.327	0.5680
T0011	C059	40.278	0.5399
T0012	C000	60.127	0.7391
T0012	C001	66.476	0.4772
T0012	C002	76.896	0.4158
T0012	C003	59.926	0.3681
T0012	C004	60.017	0.7203
T0012	C005	78.171	0.4462
T0012	C006	69.614	0.5489
T0012	C007	63.147	0.4998
T0012	C008	69.653	0.3205
T0012	C009	67.203	0.5085
T0012	C010	90.531	0.5969
T0012	C011	72.557	0.6838
T0012	C012	64.183	0.6458
T0012	C013	69.051	0.6234
T0012	C014	78.462	0.4497
T0012	C015	69.770	0.6064
T0012	C016	46.392	0.5059
T0012	C017	69.819	0.6256
T0012	C018	56.783	0.4585
T0012	C019	59.152	0.7498
T0012	C020	79.679	0.7028
T0012	C021	74.095	0.6568
T0012	C022	72.871	0.4207
T0012	C023	64.133	0.5635
T0012	C024	66.656	0.4003
T0012	C025	65.317	0.4988
T0012	C026	79.078	0.6627
T0012	C027	77.864	0.6391
T0012	C028	61.401	0.2380
T0012	C029	73.673	0.6600
T0012	C030	65.955	0.5239
T0012	C031	86.761	0.6242
T0012	C032	59.750	0.7242
T0012	C033	90.572	0.5859
T0012	C034	77.621	0.6393
T0012	C035	61.946	0.3281
T0012	C036	57.656	0.3185
T0012	C037	65.378	0.4481
T0012	C038	73.174	0.6338
T0012	C039	53.123	0.3070
T0012	C040	84.358	0.6165
T0012	C041	81.425	0.5347
T0012	C042	86.344	0.7107
T0012	C043	46.062	0.3512
T0012	C044	69.513	0.5799
T0012	C045	53.419	0.3888
T0012	C046	46.732	0.3870
T0012	C047	80.147	0.6110
T0012	C048	83.660	0.3744
T0012	C049	81.668	0.6466
T0012	C050	51.613	0.6510
T0012	C051	62.851	0.3245
T0012	C052	79.823	0.7549
T0012	C053	72.115	0.7042
T0012	C054	70.504	0.4502
T0012	C055	91.166	0.6622
T0012	C056	53.899	0.4360
T0012	C057	64.611	0.4082
T0012	C058	50.642	0.3256
T0012	C059	61.575	0.5295
T0013	C000	38.518	0.5835
T0013	C001	46.762	0.3885
T0013	C002	52.828	0.6268
T0013	C003	47.754	0.3846
T0013	C004	28.161	0.3128
T0013	C005	54.966	0.6453
T0013	C006	51.954	0.4978
T0013	C007	29.300	0.4556
T0013	C008	61.082	0.7010
T0013	C009	42.368	0.2020
T0013	C010	50.931	0.7582
T0013	C011	56.439	0.3321
T0013	C012	42.992	0.4713
T0013	C013	44.431	0.5852
T0013	C014	65.606	0.6374
T0013	C015	52.168	0.4020
T0013	C016	45.907	0.5723
T0013	C017	56.139	0.4539
T0013	C018	42.947	0.1922
T0013	C019	43.739	0.4576
T0013	C020	49.921	0.5832
T0013	C021	70.809	0.7656
T0013	C022	59.375	0.7269
T0013	C023	57.979	0.5527
T0013	C024	51.266	0.4925
T0013	C025	44.840	0.4318
T0013	C026	53.710	0.6564
T0013	C027	46.339	0.5508
T0013	C028	44.984	0.3680
T0013	C029	43.748	0.2919
T0013	C030	56.613	0.5408
T0013	C031	49.503	0.5656
T0013	C032	45.764	0.3282
T0013	C033	70.735	0.3035
T0013	C034	31.808	0.5540
T0013	C035	44.955	0.5014
T0013	C036	48.698	0.5148
T0013	C037	48.680	0.5917
T0013	C038	57.569	0.3846
T0013	C039	57.917	0.4672
T0013	C040	56.794	0.4838
T0013	C041	40.659	0.5111
T0013	C042	54.871	0.5860
T0013	C043	34.731	0.6946
T0013	C044	61.440	0.4491
T0013	C045	33.586	0.3434
T0013	C046	57.800	0.5952
T0013	C047	54.602	0.6448
T0013	C048	57.234	0.6279
T0013	C049	69.309	0.5282
T0013	C050	43.538	0.5424
T0013	C051	45.849	0.3783
T0013	C052	40.099	0.4484
T0013	C053	59.331	0.4398
T0013	C054	60.473	0.3424
T0013	C055	51.992	0.5910
T0013	C056	57.764	0.3453
T0013	C057	36.699	0.3896
T0013	C058	40.081	0.4846
T0013	C059	45.560	0.7816
T0014	C000	42.521	0.3762
T0014	C001	57.837	0.4148
T0014	C002	72.378	0.6734
T0014	C003	46.513	0.2691
T0014	C004	38.938	0.2602
T0014	C005	59.189	0.4651
T0014	C006	72.125	0.4455
T0014	C007	38.038	0.5972
T0014	C008	55.809	0.4451
T0014	C009	72.414	0.2762
T0014	C010	70.912	0.4451
T0014	C011	41.713	0.4501
T0014	C012	61.515	0.3405
T0014	C013	55.675	0.6588
T0014	C014	62.265	0.6913
T0014	C015	64.101	0.6326
T0014	C016	55.973	0.2838
T0014	C017	53.063	0.3044
T0014	C018	51.544	0.3951
T0014	C019	66.497	0.4042
T0014	C020	62.742	0.4488
T0014	C021	65.586	0.4931
T0014	C022	61.558	0.7054
T0014	C023	69.294	0.6342
T0014	C024	59.606	0.6456
T0014	C025	57.634	0.4673
T0014	C026	68.096	0.6169
T0014	C027	55.394	0.5921
T0014	C028	46.491	0.3888
T0014	C029	56.282	0.4175
T0014	C030	61.122	0.3463
T0014	C031	55.092	0.5962
