task_id_list	courier_id	total_score	willingness
T0001	C041	98.653	0.2550
T0001	C042	106.983	0.4045
T0001	C043	90.396	0.7678
T0001	C044	93.165	0.1611
T0001	C045	106.338	0.3472
T0001	C046	95.413	0.2789
T0001	C047	82.475	0.2405
T0001	C048	103.973	0.5669
T0001	C049	102.925	0.5850
T0001	C050	100.961	0.5734
T0001	C051	84.666	0.2857
T0001	C052	96.144	0.3813
T0001	C053	80.715	0.5074
T0001	C054	101.868	0.4010
T0001	C055	105.731	0.2634
T0001	C056	85.948	0.3448
T0001	C057	81.672	0.4024
T0001	C058	93.099	0.1788
T0001	C059	86.671	0.4368
T0001	C060	100.996	0.4865
T0001	C061	97.806	0.4501
T0001	C062	96.547	0.2216
T0001	C063	93.880	0.3247
T0001	C064	75.744	0.2058
T0001	C065	81.556	0.2685
T0001	C066	94.978	0.2230
T0001	C067	86.685	0.1924
T0001	C068	97.830	0.4459
T0001	C069	99.929	0.4364
T0001	C070	86.614	0.4477
T0001	C071	84.986	0.3379
T0001	C072	88.418	0.2821
T0001	C073	84.940	0.2305
T0001	C074	88.935	0.3610
T0001	C075	97.072	0.3130
T0001	C076	81.809	0.5675
T0001	C077	117.424	0.3340
T0001	C078	99.579	0.4622
T0001	C079	88.577	0.6446
T0002	C000	74.973	0.5110
T0002	C001	81.436	0.1696
T0002	C002	74.237	0.2130
T0002	C003	92.632	0.3057
T0002	C004	83.698	0.3882
T0002	C005	83.362	0.4391
T0002	C006	88.626	0.1878
T0002	C007	72.314	0.4453
T0002	C008	75.308	0.3044
T0002	C009	83.407	0.3768
T0002	C010	84.968	0.4710
T0002	C011	90.331	0.4220
T0002	C012	94.007	0.2963
T0002	C013	87.057	0.4209
T0002	C014	104.918	0.3130
T0002	C015	91.806	0.5465
T0002	C016	83.258	0.3965
T0002	C017	89.650	0.3053
T0002	C018	99.439	0.6358
T0002	C019	86.359	0.5069
T0002	C020	82.015	0.2315
T0002	C021	97.245	0.3968
T0002	C022	89.027	0.5529
T0002	C023	91.632	0.3029
T0002	C024	73.892	0.4619
T0002	C025	90.290	0.5680
T0002	C026	89.790	0.2817
T0002	C027	81.094	0.3128
T0002	C028	83.099	0.4918
T0002	C029	69.834	0.4775
T0002	C030	81.769	0.2527
T0002	C031	88.973	0.3534
T0002	C032	91.724	0.3085
T0002	C033	83.206	0.6210
T0002	C034	79.462	0.2985
T0002	C035	94.609	0.2365
T0002	C036	81.022	0.3646
T0002	C037	84.399	0.3711
T0002	C038	68.316	0.3821
T0002	C039	73.486	0.3870
T0002	C040	88.132	0.3505
T0002	C041	85.616	0.3485
T0002	C042	83.557	0.6135
T0002	C043	94.223	0.4641
T0002	C044	87.147	0.5254
T0002	C045	86.582	0.5757
T0002	C046	73.274	0.4311
T0002	C047	94.665	0.4215
T0002	C048	77.157	0.4114
T0002	C049	72.842	0.3079
T0002	C050	71.978	0.2500
T0002	C051	96.347	0.1938
T0002	C052	75.534	0.5455
T0002	C053	97.447	0.4904
T0002	C054	75.483	0.2577
T0002	C055	70.166	0.3852
T0002	C056	85.854	0.6542
T0002	C057	87.140	0.2446
T0002	C058	97.618	0.4736
T0002	C059	87.848	0.4963
T0002	C060	84.978	0.3167
T0002	C061	78.173	0.4399
T0002	C062	84.327	0.4634
T0002	C063	96.255	0.5366
T0002	C064	88.885	0.3518
T0002	C065	89.911	0.5981
T0002	C066	74.698	0.2944
T0002	C067	81.502	0.4933
T0002	C068	75.167	0.2218
T0002	C069	80.835	0.2756
T0002	C070	80.794	0.4265
T0002	C071	82.483	0.5680
T0002	C072	87.398	0.4424
T0002	C073	92.982	0.5138
T0002	C074	96.181	0.3507
T0002	C075	82.034	0.3039
T0002	C076	93.434	0.2827
T0002	C077	83.622	0.5930
T0002	C078	85.290	0.3578
T0002	C079	93.506	0.2327
T0003	C000	44.824	0.2582
T0003	C001	55.874	0.4300
T0003	C002	48.325	0.5413
T0003	C003	63.221	0.4944
T0003	C004	44.483	0.5149
T0003	C005	40.354	0.5533
T0003	C006	40.067	0.5140
T0003	C007	55.172	0.3726
T0003	C008	52.050	0.5920
T0003	C009	51.246	0.5302
T0003	C010	46.075	0.3904
T0003	C011	59.707	0.2491
T0003	C012	48.035	0.4965
T0003	C013	57.434	0.5233
T0003	C014	71.124	0.3223
T0003	C015	54.303	0.2856
T0003	C016	42.451	0.4208
T0003	C017	63.324	0.6207
T0003	C018	44.530	0.5800
T0003	C019	48.875	0.3937
T0003	C020	44.921	0.3015
T0003	C021	64.094	0.4390
T0003	C022	52.006	0.5461
T0003	C023	44.256	0.4222
T0003	C024	51.048	0.2891
T0003	C025	58.586	0.3315
T0003	C026	53.198	0.5557
T0003	C027	69.038	0.4883
T0003	C028	56.561	0.3876
T0003	C029	62.042	0.3368
T0003	C030	44.510	0.2809
T0003	C031	46.010	0.5626
T0003	C032	42.542	0.5634
T0003	C033	35.859	0.6521
T0003	C034	48.609	0.3062
T0003	C035	60.654	0.2883
T0003	C036	51.180	0.5002
T0003	C037	58.677	0.3233
T0003	C038	61.495	0.3156
T0003	C039	49.295	0.4232
T0003	C040	61.073	0.3908
T0003	C041	52.335	0.3444
T0003	C042	57.163	0.4869
T0003	C043	67.779	0.2923
T0003	C044	53.287	0.5085
T0003	C045	55.803	0.5573
T0003	C046	49.023	0.5634
T0003	C047	52.173	0.2900
T0003	C048	49.285	0.5330
T0003	C049	52.696	0.4779
T0003	C050	50.293	0.2683
T0003	C051	48.669	0.3261
T0003	C052	50.450	0.2574
T0003	C053	57.394	0.6255
T0003	C054	51.694	0.6680
T0003	C055	54.617	0.4581
T0003	C056	37.877	0.7003
T0003	C057	52.597	0.7301
T0003	C058	62.829	0.3928
T0003	C059	37.683	0.3116
T0003	C060	53.994	0.6574
T0003	C061	50.993	0.7086
T0003	C062	47.211	0.7001
T0003	C063	66.779	0.4620
T0003	C064	49.002	0.3568
T0003	C065	40.208	0.4063
T0003	C066	49.193	0.6524
T0003	C067	42.123	0.2802
T0003	C068	45.636	0.5969
T0003	C069	56.888	0.3872
T0003	C070	46.405	0.3597
T0003	C071	50.013	0.3872
T0003	C072	43.851	0.6752
T0003	C073	41.007	0.4116
T0003	C074	59.228	0.3822
T0003	C075	51.809	0.4898
T0003	C076	52.876	0.5168
T0003	C077	61.723	0.6033
T0003	C078	54.806	0.4167
T0003	C079	51.380	0.6059
T0004	C000	36.298	0.7307
T0004	C001	67.487	0.4268
T0004	C002	45.898	0.3313
T0004	C003	70.738	0.3729
T0004	C004	53.446	0.3010
T0004	C005	50.482	0.6383
T0004	C006	55.020	0.5031
T0004	C007	48.538	0.3724
T0004	C008	53.543	0.5563
T0004	C009	59.610	0.7135
T0004	C010	56.383	0.5319
T0004	C011	65.181	0.3068
T0004	C012	64.573	0.3931
T0004	C013	63.918	0.4019
T0004	C014	83.255	0.6210
T0004	C015	57.453	0.4573
T0004	C016	48.100	0.2978
T0004	C017	63.272	0.4238
T0004	C018	56.038	0.5667
T0004	C019	49.233	0.7194
T0004	C020	49.968	0.2880
T0004	C021	75.973	0.3410
T0004	C022	64.429	0.5056
T0004	C023	54.652	0.4997
T0004	C024	45.263	0.4319
T0004	C025	68.304	0.5942
T0004	C026	71.201	0.3227
T0004	C027	58.444	0.5103
T0004	C028	65.095	0.2217
T0004	C029	57.836	0.5244
T0004	C030	54.975	0.6424
T0004	C031	58.920	0.6617
T0004	C032	53.060	0.4447
T0004	C033	50.776	0.3417
T0004	C034	51.513	0.4090
T0004	C035	71.533	0.4110
T0004	C036	57.388	0.1928
T0004	C037	62.736	0.2906
T0004	C038	45.944	0.6077
T0004	C039	41.756	0.5185
T0004	C040	63.184	0.3928
T0004	C041	63.548	0.2978
T0004	C042	56.432	0.4742
T0004	C043	72.512	0.4386
T0004	C044	64.288	0.3068
T0004	C045	65.021	0.3366
T0004	C046	55.318	0.4254
T0004	C047	57.917	0.2858
T0004	C048	39.957	0.7024
T0004	C049	51.755	0.1976
T0004	C050	39.518	0.2537
T0004	C051	58.296	0.5238
T0004	C052	48.189	0.6364
T0004	C053	61.125	0.5020
T0004	C054	42.292	0.5357
T0004	C055	38.525	0.3430
T0004	C056	50.758	0.5777
T0004	C057	61.012	0.3956
T0004	C058	72.538	0.6017
T0004	C059	51.605	0.6204
T0004	C060	61.002	0.4143
T0004	C061	42.668	0.6381
T0004	C062	64.072	0.4815
T0004	C063	80.403	0.3346
T0004	C064	57.975	0.4809
T0004	C065	55.603	0.5486
T0004	C066	52.093	0.3928
T0004	C067	51.717	0.5871
T0004	C068	41.273	0.5450
T0004	C069	69.627	0.2439
T0004	C070	53.297	0.6714
T0004	C071	60.539	0.3699
T0004	C072	59.811	0.2627
T0004	C073	57.868	0.4656
T0004	C074	75.704	0.5507
T0004	C075	59.594	0.5988
T0004	C076	60.348	0.5472
T0004	C077	62.103	0.4688
T0004	C078	66.939	0.5655
T0004	C079	67.354	0.4594
T0005	C000	79.196	0.5248
T0005	C001	70.971	0.3517
T0005	C002	79.615	0.4346
T0005	C003	74.253	0.4231
T0005	C004	80.262	0.3160
T0005	C005	74.735	0.2135
T0005	C006	79.376	0.4178
T0005	C007	69.912	0.3448
T0005	C008	65.899	0.4283
T0005	C009	69.297	0.4406
T0005	C010	82.927	0.2390
T0005	C011	76.123	0.3140
T0005	C012	94.822	0.3064
T0005	C013	77.474	0.2668
T0005	C014	91.969	0.4605
T0005	C015	90.954	0.2801
T0005	C016	75.621	0.2264
T0005	C017	71.245	0.3293
T0005	C018	92.465	0.5565
T0005	C019	80.122	0.4678
T0005	C020	75.973	0.3542
T0005	C021	81.479	0.5631
T0005	C022	78.826	0.5738
T0005	C023	89.799	0.3449
T0005	C024	75.966	0.3507
T0005	C025	70.791	0.4353
T0005	C026	74.926	0.5632
T0005	C027	67.949	0.6369
T0005	C028	69.086	0.4831
T0005	C029	63.925	0.5233
T0005	C030	77.232	0.4421
T0005	C031	84.464	0.4971
T0005	C032	91.598	0.5819
T0005	C033	86.457	0.1660
T0005	C034	74.082	0.4494
T0005	C035	85.899	0.5165
T0005	C036	70.238	0.5336
T0005	C037	67.488	0.5614
T0005	C038	63.353	0.3871
T0005	C039	78.568	0.3946
T0005	C040	71.434	0.2992
T0005	C041	73.858	0.3984
T0005	C042	63.473	0.4463
T0005	C043	81.002	0.3643
T0005	C044	73.712	0.3977
T0005	C045	68.570	0.4966
T0005	C046	66.344	0.3145
T0005	C047	89.257	0.3272
T0005	C048	72.920	0.2534
T0005	C049	64.073	0.3399
T0005	C050	78.111	0.1945
T0005	C051	94.610	0.4445
T0005	C052	72.035	0.4248
T0005	C053	95.424	0.6857
T0005	C054	74.787	0.3605
T0005	C055	74.774	0.3058
T0005	C056	84.494	0.3196
T0005	C057	83.342	0.2639
T0005	C058	78.080	0.3270
T0005	C059	79.105	0.3453
T0005	C060	64.860	0.5410
T0005	C061	86.722	0.3238
T0005	C062	75.551	0.5066
T0005	C063	85.304	0.5719
T0005	C064	88.063	0.4932
T0005	C065	86.031	0.3092
T0005	C066	74.718	0.3609
T0005	C067	77.571	0.3616
T0005	C068	72.136	0.5570
T0005	C069	71.968	0.5289
T0005	C070	76.612	0.5112
T0005	C071	78.722	0.3185
T0005	C072	79.987	0.2882
T0005	C073	88.932	0.3536
T0005	C074	77.007	0.4938
T0005	C075	70.318	0.2312
T0005	C076	84.359	0.3494
T0005	C077	69.295	0.5071
T0005	C078	74.030	0.2959
T0005	C079	81.053	0.3863
T0006	C000	45.895	0.6166
T0006	C001	43.194	0.4912
T0006	C002	50.422	0.4624
T0006	C003	49.054	0.5788
T0006	C004	34.628	0.4335
T0006	C005	38.934	0.3786
T0006	C006	42.559	0.3391
T0006	C007	44.344	0.7299
T0006	C008	38.470	0.4854
T0006	C009	37.966	0.4774
T0006	C010	40.997	0.6939
T0006	C011	44.216	0.3069
T0006	C012	47.667	0.6112
T0006	C013	46.745	0.5253
T0006	C014	60.483	0.5585
T0006	C015	48.244	0.3738
T0006	C016	46.452	0.4728
T0006	C017	50.550	0.2090
T0006	C018	47.270	0.4691
T0006	C019	51.277	0.3571
T0006	C020	38.380	0.5538
T0006	C021	57.165	0.4267
T0006	C022	43.182	0.3356
T0006	C023	45.311	0.5316
T0006	C024	39.046	0.4146
T0006	C025	42.862	0.4279
T0006	C026	40.950	0.5451
T0006	C027	52.413	0.2434
T0006	C028	38.991	0.6544
T0006	C029	47.435	0.4185
T0006	C030	32.846	0.6312
T0006	C031	48.449	0.3435
T0006	C032	46.809	0.4785
T0006	C033	39.855	0.3713
T0006	C034	32.159	0.4264
T0006	C035	53.719	0.4582
T0006	C036	43.707	0.7680
T0006	C037	42.189	0.2979
T0006	C038	38.637	0.7049
T0006	C039	46.333	0.4338
T0006	C040	47.275	0.6995
T0006	C041	39.462	0.5016
T0006	C042	44.294	0.4281
T0006	C043	51.340	0.5627
T0006	C044	42.417	0.4012
T0006	C045	45.033	0.3698
T0006	C046	32.034	0.4640
T0006	C047	45.215	0.6606
T0006	C048	40.417	0.6599
T0006	C049	39.592	0.3459
T0006	C050	48.042	0.3736
T0006	C051	43.434	0.3311
T0006	C052	41.807	0.3240
T0006	C053	52.090	0.5827
T0006	C054	44.355	0.4716
T0006	C055	41.804	0.4813
T0006	C056	40.382	0.5953
T0006	C057	38.441	0.4622
T0006	C058	45.751	0.5269
T0006	C059	40.263	0.5537
T0006	C060	39.657	0.4329
T0006	C061	50.762	0.4160
T0006	C062	37.064	0.5228
T0006	C063	50.649	0.3378
T0006	C064	44.659	0.3584
T0006	C065	40.847	0.5457
T0006	C066	36.163	0.3762
T0006	C067	37.317	0.4307
T0006	C068	41.430	0.2045
T0006	C069	40.915	0.6546
T0006	C070	48.668	0.4053
T0006	C071	34.542	0.5575
T0006	C072	44.830	0.6471
T0006	C073	45.198	0.5386
T0006	C074	51.359	0.4469
T0006	C075	33.861	0.5379
T0006	C076	42.241	0.2452
T0006	C077	57.264	0.5702
T0006	C078	42.412	0.3969
T0006	C079	45.247	0.2935
T0007	C000	39.812	0.5222
T0007	C001	57.038	0.2285
T0007	C002	43.949	0.3616
T0007	C003	69.614	0.4299
T0007	C004	47.916	0.2861
T0007	C005	49.373	0.4052
T0007	C006	53.589	0.3413
T0007	C007	42.472	0.6021
T0007	C008	46.207	0.6241
T0007	C009	50.901	0.5485
T0007	C010	52.737	0.3712
T0007	C011	62.877	0.4986
T0007	C012	57.507	0.3168
T0007	C013	59.831	0.3683
T0007	C014	77.358	0.4431
T0007	C015	54.532	0.5183
T0007	C016	49.143	0.3390
T0007	C017	58.211	0.4526
T0007	C018	61.198	0.6196
T0007	C019	47.210	0.5161
T0007	C020	39.702	0.4954
T0007	C021	69.984	0.2545
T0007	C022	64.843	0.4993
T0007	C023	56.365	0.5087
T0007	C024	38.936	0.4312
T0007	C025	56.925	0.2140
T0007	C026	57.142	0.4712
T0007	C027	56.872	0.3715
T0007	C028	60.637	0.4925
T0007	C029	45.427	0.4445
T0007	C030	49.139	0.2914
T0007	C031	59.725	0.4734
T0007	C032	58.574	0.5794
T0007	C033	50.418	0.5556
T0007	C034	44.685	0.3763
T0007	C035	67.632	0.5490
T0007	C036	55.154	0.2782
T0007	C037	52.963	0.5301
T0007	C038	44.728	0.4393
T0007	C039	36.749	0.5643
T0007	C040	61.477	0.3777
T0007	C041	56.923	0.4193
T0007	C042	55.584	0.3485
T0007	C043	68.442	0.3200
T0007	C044	66.194	0.3949
T0007	C045	56.600	0.3017
T0007	C046	48.371	0.3958
T0007	C047	56.145	0.4428
T0007	C048	40.073	0.5330
T0007	C049	47.910	0.4564
T0007	C050	40.990	0.3976
T0007	C051	58.612	0.4195
T0007	C052	41.733	0.4549
T0007	C053	60.832	0.4515
T0007	C054	39.060	0.4645
T0007	C055	34.514	0.2921
T0007	C056	44.610	0.4570
T0007	C057	50.454	0.2403
T0007	C058	66.275	0.6473
T0007	C059	51.187	0.6575
T0007	C060	56.125	0.5045
T0007	C061	43.822	0.4713
T0007	C062	54.906	0.2730
T0007	C063	73.121	0.3932
T0007	C064	56.816	0.3670
T0007	C065	56.706	0.5388
T0007	C066	47.518	0.6270
T0007	C067	45.775	0.7123
T0007	C068	41.452	0.6160
T0007	C069	61.487	0.2009
T0007	C070	41.896	0.6037
T0007	C071	58.306	0.3886
T0007	C072	51.006	0.3718
T0007	C073	53.812	0.4772
T0007	C074	63.780	0.4043
T0007	C075	54.681	0.5086
T0007	C076	59.450	0.3047
T0007	C077	59.977	0.3561
T0007	C078	60.521	0.4066
T0007	C079	63.603	0.4216
T0008	C000	80.001	0.5819
T0008	C001	70.376	0.5264
T0008	C002	81.748	0.3775
T0008	C003	83.784	0.4028
T0008	C004	88.341	0.5505
T0008	C005	94.020	0.5981
T0008	C006	94.907	0.4097
T0008	C007	73.711	0.2907
T0008	C008	74.138	0.5778
T0008	C009	80.934	0.3150
T0008	C010	85.968	0.4404
T0008	C011	79.333	0.4890
T0008	C012	97.511	0.4055
T0008	C013	76.888	0.4973
T0008	C014	89.589	0.2430
T0008	C015	99.017	0.4211
T0008	C016	91.458	0.3685
T0008	C017	74.612	0.5473
T0008	C018	108.053	0.4274
T0008	C019	88.348	0.5050
T0008	C020	86.107	0.3026
T0008	C021	90.404	0.5497
T0008	C022	90.870	0.5508
T0008	C023	97.687	0.4642
T0008	C024	76.520	0.6693
T0008	C025	76.872	0.4067
T0008	C026	87.565	0.3885
T0008	C027	72.135	0.2538
T0008	C028	79.293	0.3326
T0008	C029	74.512	0.4270
T0008	C030	91.319	0.6239
T0008	C031	98.389	0.4464
T0008	C032	99.676	0.1582
T0008	C033	93.854	0.3269
T0008	C034	82.851	0.2473
T0008	C035	86.764	0.3643
T0008	C036	79.652	0.4521
T0008	C037	78.995	0.4179
T0008	C038	68.425	0.2540
T0008	C039	80.674	0.4567
T0008	C040	77.631	0.3578
T0008	C041	82.074	0.2219
T0008	C042	70.638	0.1993
T0008	C043	93.533	0.2345
T0008	C044	82.233	0.3614
T0008	C045	74.797	0.2523
T0008	C046	80.174	0.6234
T0008	C047	94.354	0.4193
T0008	C048	79.753	0.2972
T0008	C049	77.187	0.4196
T0008	C050	82.347	0.2537
T0008	C051	101.484	0.3885
T0008	C052	79.902	0.6097
T0008	C053	102.673	0.5934
T0008	C054	83.841	0.1561
T0008	C055	80.513	0.4613
T0008	C056	88.270	0.3886
T0008	C057	93.192	0.5353
T0008	C058	79.241	0.4876
T0008	C059	93.650	0.4275
T0008	C060	75.946	0.6160
T0008	C061	84.722	0.2075
T0008	C062	82.551	0.3664
T0008	C063	88.663	0.2571
T0008	C064	96.834	0.2840
T0008	C065	97.237	0.3219
T0008	C066	80.045	0.5548
T0008	C067	89.945	0.3124
T0008	C068	82.073	0.2324
T0008	C069	80.382	0.5014
T0008	C070	87.047	0.4113
T0008	C071	92.488	0.3836
T0008	C072	94.689	0.5289
T0008	C073	97.095	0.5251
T0008	C074	85.097	0.4497
T0008	C075	80.332	0.2322
T0008	C076	94.400	0.3797
T0008	C077	67.901	0.3840
T0008	C078	79.984	0.5201
T0008	C079	95.035	0.4616
T0009	C000	49.749	0.6814
T0009	C001	33.989	0.6285
T0009	C002	47.370	0.4615
T0009	C003	30.576	0.5082
T0009	C004	36.408	0.2773
T0009	C005	41.333	0.6580
T0009	C006	38.518	0.3198
T0009	C007	38.719	0.4279
T0009	C008	34.965	0.4545
T0009	C009	28.381	0.7031
T0009	C010	29.582	0.5476
T0009	C011	23.490	0.4518
T0009	C012	37.735	0.5437
T0009	C013	36.556	0.3598
T0009	C014	41.217	0.4284
T0009	C015	35.653	0.5951
T0009	C016	49.767	0.4889
T0009	C017	38.723	0.3399
T0009	C018	45.602	0.4366
T0009	C019	49.673	0.4341
T0009	C020	42.092	0.4483
T0009	C021	33.222	0.7288
T0009	C022	32.126	0.6776
T0009	C023	44.147	0.2301
T0009	C024	45.526	0.3397
T0009	C025	33.997	0.3944
T0009	C026	28.853	0.6388
T0009	C027	43.002	0.5874
T0009	C028	29.771	0.4141
T0009	C029	40.955	0.4767
T0009	C030	35.593	0.2110
T0009	C031	44.020	0.4494
T0009	C032	38.388	0.4568
T0009	C033	36.171	0.2618
T0009	C034	30.610	0.6862
T0009	C035	32.158	0.6128
T0009	C036	32.406	0.4552
T0009	C037	32.863	0.6257
T0009	C038	32.822	0.4900
T0009	C039	48.046	0.4566
T0009	C040	38.160	0.6269
T0009	C041	24.732	0.4765
T0009	C042	37.281	0.3228
T0009	C043	30.329	0.6361
T0009	C044	29.667	0.3956
T0009	C045	32.789	0.5675
T0009	C046	26.547	0.4406
T0009	C047	36.936	0.4540
T0009	C048	40.624	0.5930
T0009	C049	31.619	0.5387
T0009	C050	49.461	0.5282
T0009	C051	38.813	0.4034
T0009	C052	41.708	0.4842
T0009	C053	42.419	0.5330
T0009	C054	43.600	0.5544
T0009	C055	47.849	0.4227
T0009	C056	42.463	0.7027
T0009	C057	31.560	0.7725
T0009	C058	26.553	0.5691
T0009	C059	41.598	0.5693
T0009	C060	26.664	0.5101
T0009	C061	50.764	0.5551
T0009	C062	26.364	0.5871
T0009	C063	33.384	0.4923
T0009	C064	39.328	0.3930
T0009	C065	45.934	0.6008
T0009	C066	37.226	0.4261
T0009	C067	31.838	0.5718
T0009	C068	42.310	0.5619
T0009	C069	25.828	0.5146
T0009	C070	45.729	0.5930
T0009	C071	26.897	0.6627
T0009	C072	33.635	0.4276
T0009	C073	39.838	0.5812
T0009	C074	30.341	0.5501
T0009	C075	23.919	0.4725
T0009	C076	35.807	0.6677
T0009	C077	45.412	0.2994
T0009	C078	23.704	0.5033
T0009	C079	34.108	0.5146
T0010	C000	75.947	0.4785
T0010	C001	58.170	0.5760
T0010	C002	68.703	0.6945
T0010	C003	51.097	0.5875
T0010	C004	55.850	0.4242
T0010	C005	59.297	0.4651
T0010	C006	61.519	0.4718
T0010	C007	62.025	0.3821
T0010	C008	59.055	0.5258
T0010	C009	50.204	0.4333
T0010	C010	48.702	0.7520
T0010	C011	43.249	0.6373
T0010	C012	53.058	0.4105
T0010	C013	54.662	0.6240
T0010	C014	48.056	0.3953
T0010	C015	56.370	0.3240
T0010	C016	73.824	0.2257
T0010	C017	63.044	0.2999
T0010	C018	51.826	0.4269
T0010	C019	75.434	0.4205
T0010	C020	62.521	0.3298
T0010	C021	42.589	0.5001
T0010	C022	43.246	0.4601
T0010	C023	67.066	0.3830
T0010	C024	67.304	0.5266
T0010	C025	51.387	0.5231
T0010	C026	49.468	0.4956
T0010	C027	63.897	0.3293
T0010	C028	47.269	0.5284
T0010	C029	65.439	0.4033
T0010	C030	58.491	0.4238
T0010	C031	59.559	0.4689
T0010	C032	55.284	0.5489
T0010	C033	59.807	0.3353
T0010	C034	54.613	0.5080
T0010	C035	46.087	0.6443
T0010	C036	52.150	0.6685
T0010	C037	51.129	0.5937
T0010	C038	56.415	0.2901
T0010	C039	68.806	0.2225
T0010	C040	58.844	0.4329
T0010	C041	51.796	0.5313
T0010	C042	56.470	0.6192
T0010	C043	42.471	0.4822
T0010	C044	42.767	0.3824
T0010	C045	53.467	0.5012
T0010	C046	50.115	0.6944
T0010	C047	46.474	0.5669
T0010	C048	66.905	0.6603
T0010	C049	59.550	0.4627
T0010	C050	69.097	0.3585
T0010	C051	50.134	0.3060
T0010	C052	63.773	0.2787
T0010	C053	54.065	0.4159
T0010	C054	67.139	0.3034
T0010	C055	65.471	0.5162
T0010	C056	65.827	0.4703
T0010	C057	47.980	0.4827
T0010	C058	46.770	0.4729
T0010	C059	63.926	0.3028
T0010	C060	50.406	0.3940
T0010	C061	78.224	0.3817
T0010	C062	50.544	0.4837
T0010	C063	44.980	0.3109
T0010	C064	43.218	0.3721
T0010	C065	64.372	0.5024
T0010	C066	57.766	0.4284
T0010	C067	55.294	0.2777
T0010	C068	63.527	0.4385
T0010	C069	41.830	0.6322
T0010	C070	66.535	0.5582
T0010	C071	44.018	0.4043
