task_id_list	courier_id	total_score	willingness
T0001	C012	28.746	0.1872
T0001	C013	32.997	0.0154
T0001	C014	31.025	0.0771
T0001	C015	53.667	0.1086
T0001	C016	58.769	0.1683
T0001	C017	41.501	0.2119
T0001	C018	83.718	0.0439
T0001	C019	87.199	0.0990
T0001	C020	70.818	0.1319
T0001	C021	83.183	0.1856
T0001	C022	61.545	0.2319
T0001	C023	21.240	0.0661
T0001	C024	33.971	0.1040
T0001	C025	20.230	0.1460
T0001	C026	62.244	0.2090
T0001	C027	56.992	0.0304
T0001	C028	56.682	0.0718
T0001	C029	53.774	0.1308
T0001	C030	82.592	0.1735
T0001	C031	79.286	0.2326
T0001	C032	86.670	0.0493
T0001	C033	25.409	0.0933
T0001	C034	44.974	0.1503
T0001	C035	42.109	0.1859
T0001	C036	39.075	0.0207
T0001	C037	42.020	0.0686
T0001	C038	78.198	0.1305
T0001	C039	56.892	0.1581
T0001	C040	66.759	0.2164
T0001	C041	74.276	0.0373
T0001	C042	102.532	0.0923
T0001	C043	111.925	0.1325
T0001	C044	26.655	0.1909
T0001	C045	21.266	0.2294
T0001	C046	49.380	0.0585
T0001	C047	47.154	0.1187
T0001	C048	40.955	0.1532
T0001	C049	94.308	0.1993
T0001	C050	69.900	0.0439
T0001	C051	70.493	0.0900
T0001	C052	69.043	0.1362
T0001	C053	101.552	0.1848
T0001	C054	45.766	0.2284
T0001	C055	39.065	0.0617
T0001	C056	24.826	0.1001
T0001	C057	49.262	0.1423
T0001	C058	54.712	0.1930
T0001	C059	50.847	0.0202
T0001	C060	40.384	0.0797
T0001	C061	68.938	0.1131
T0001	C062	74.107	0.1803
T0001	C063	82.176	0.2105
T0001	C064	82.637	0.0371
T0001	C065	57.642	0.1056
T0001	C066	41.112	0.1497
T0001	C067	38.177	0.1894
T0001	C068	18.504	0.2464
T0001	C069	48.839	0.0664
T0002	C000	51.968	0.0957
T0002	C001	68.944	0.1377
T0002	C002	42.697	0.1999
T0002	C003	24.100	0.2336
T0002	C004	22.404	0.0691
T0002	C005	61.141	0.1148
T0002	C006	44.899	0.1545
T0002	C007	51.767	0.2025
T0002	C008	61.420	0.0458
T0002	C009	90.151	0.0920
T0002	C010	79.396	0.1313
T0002	C011	37.241	0.1736
T0002	C012	23.416	0.2188
T0002	C013	38.535	0.0502
T0002	C014	16.733	0.1052
T0002	C015	35.200	0.1509
T0002	C016	38.540	0.1907
T0002	C017	66.927	0.0301
T0002	C018	53.524	0.0790
T0002	C019	63.276	0.1335
T0002	C020	50.189	0.1667
T0002	C021	86.623	0.2192
T0002	C022	51.100	0.0582
T0002	C023	28.403	0.0895
T0002	C024	22.610	0.1548
T0002	C025	41.157	0.1823
T0002	C026	30.295	0.0113
T0002	C027	30.859	0.0692
T0002	C028	31.521	0.1072
T0002	C029	55.123	0.1633
T0002	C030	63.397	0.2018
T0002	C031	64.603	0.0374
T0002	C032	94.257	0.0793
T0002	C033	67.368	0.1293
T0002	C034	35.351	0.1900
T0002	C035	22.393	0.2326
T0002	C036	33.082	0.0645
T0002	C037	55.685	0.1093
T0002	C038	29.522	0.1628
T0002	C039	44.091	0.1984
T0002	C040	64.037	0.0370
T0002	C041	95.231	0.0908
T0002	C042	64.212	0.1382
T0002	C043	69.025	0.1813
T0002	C044	45.816	0.2315
T0002	C045	27.254	0.0533
T0002	C046	32.168	0.1108
T0002	C047	35.905	0.1566
T0002	C048	46.162	0.1914
T0002	C049	51.428	0.0140
T0002	C050	56.674	0.0776
T0002	C051	44.735	0.1154
T0002	C052	81.684	0.1652
T0002	C053	64.477	0.2256
T0002	C054	60.228	0.0497
T0002	C055	40.761	0.0883
T0002	C056	38.985	0.1416
T0002	C057	27.445	0.1805
T0002	C058	41.973	0.2284
T0002	C059	18.372	0.0576
T0002	C060	61.424	0.1226
T0002	C061	59.306	0.1556
T0002	C062	61.059	0.2005
T0002	C063	85.659	0.0404
T0002	C064	84.047	0.0784
T0002	C065	53.330	0.1418
T0002	C066	32.086	0.1794
T0002	C067	51.112	0.2219
T0002	C068	44.920	0.0611
T0002	C069	43.878	0.0983
T0003	C000	74.239	0.1228
T0003	C001	69.459	0.1784
T0003	C002	44.786	0.2181
T0003	C003	31.727	0.0545
T0003	C004	26.775	0.0979
T0003	C005	26.769	0.1550
T0003	C006	24.824	0.2037
T0003	C007	25.181	0.0228
T0003	C008	62.006	0.0839
T0003	C009	54.919	0.1201
T0003	C010	47.403	0.1719
T0003	C011	67.994	0.2203
T0003	C012	62.042	0.0513
T0003	C013	41.272	0.0981
T0003	C014	32.434	0.1468
T0003	C015	61.952	0.1803
T0003	C016	44.312	0.2349
T0003	C017	44.369	0.0672
T0003	C018	23.285	0.1180
T0003	C019	75.195	0.1513
T0003	C020	67.911	0.2127
T0003	C021	62.984	0.0348
T0003	C022	62.186	0.0850
T0003	C023	56.301	0.1366
T0003	C024	66.193	0.1733
T0003	C025	41.659	0.2324
T0003	C026	18.728	0.0633
T0003	C027	38.954	0.1072
T0003	C028	52.340	0.1501
T0003	C029	36.859	0.2119
T0003	C030	39.703	0.0236
T0003	C031	71.555	0.0854
T0003	C032	73.912	0.1220
T0003	C033	56.994	0.1807
T0003	C034	34.685	0.2271
T0003	C035	45.372	0.0421
T0003	C036	47.339	0.0987
T0003	C037	28.333	0.1520
T0003	C038	11.812	0.1867
T0003	C039	53.092	0.0259
T0003	C040	39.641	0.0799
T0003	C041	57.241	0.1226
T0003	C042	33.375	0.1551
T0003	C043	76.591	0.2079
T0003	C044	61.918	0.0420
T0003	C045	50.151	0.0815
T0003	C046	51.179	0.1276
T0003	C047	35.737	0.1816
T0003	C048	18.674	0.2312
T0003	C049	14.150	0.0645
T0003	C050	48.897	0.1147
T0003	C051	60.868	0.1566
T0003	C052	63.764	0.1987
T0003	C053	57.150	0.0301
T0003	C054	70.949	0.0771
T0003	C055	69.247	0.1274
T0003	C056	31.657	0.1780
T0003	C057	30.801	0.2151
T0003	C058	41.749	0.0481
T0003	C059	27.022	0.0976
T0003	C060	29.759	0.1424
T0003	C061	33.897	0.2025
T0003	C062	54.198	0.0151
T0003	C063	63.557	0.0790
T0003	C064	67.315	0.1216
T0003	C065	50.964	0.1783
T0003	C066	70.112	0.2126
T0003	C067	48.753	0.0516
T0003	C068	34.147	0.0869
T0003	C069	31.615	0.1329
T0004	C000	75.317	0.1756
T0004	C001	72.193	0.2211
T0004	C002	84.483	0.0552
T0004	C003	45.000	0.0877
T0004	C004	53.125	0.1474
T0004	C005	14.273	0.1915
T0004	C006	47.915	0.2427
T0004	C007	22.097	0.0627
T0004	C008	48.090	0.1039
T0004	C009	34.553	0.1532
T0004	C010	61.614	0.1972
T0004	C011	83.151	0.0356
T0004	C012	70.187	0.0737
T0004	C013	53.927	0.1248
T0004	C014	52.500	0.1709
T0004	C015	51.512	0.2321
T0004	C016	33.927	0.0605
T0004	C017	20.488	0.0988
T0004	C018	34.023	0.1520
T0004	C019	46.470	0.2016
T0004	C020	43.759	0.0328
T0004	C021	37.936	0.0728
T0004	C022	79.914	0.1224
T0004	C023	64.766	0.1819
T0004	C024	48.265	0.2288
T0004	C025	35.914	0.0501
T0004	C026	57.734	0.0879
T0004	C027	33.114	0.1415
T0004	C028	15.540	0.2006
T0004	C029	41.153	0.2413
T0004	C030	41.680	0.0645
T0004	C031	30.492	0.1188
T0004	C032	50.320	0.1672
T0004	C033	78.070	0.2106
T0004	C034	72.728	0.0351
T0004	C035	53.319	0.0916
T0004	C036	56.298	0.1265
T0004	C037	57.007	0.1830
T0004	C038	31.701	0.2355
T0004	C039	30.879	0.0552
T0004	C040	32.316	0.1030
T0004	C041	51.313	0.1650
T0004	C042	47.280	0.1933
T0004	C043	65.560	0.0417
T0004	C044	62.372	0.0777
T0004	C045	93.107	0.1213
T0004	C046	72.168	0.1840
T0004	C047	48.335	0.2304
T0004	C048	28.832	0.0425
T0004	C049	43.667	0.0960
T0004	C050	42.439	0.1352
T0004	C051	21.707	0.1912
T0004	C052	22.600	0.0291
T0004	C053	36.200	0.0707
T0004	C054	82.140	0.1185
T0004	C055	67.134	0.1633
T0004	C056	49.539	0.2200
T0004	C057	54.488	0.0345
T0004	C058	69.274	0.0923
T0004	C059	39.069	0.1345
T0004	C060	53.381	0.1745
T0004	C061	24.971	0.2327
T0004	C062	49.109	0.0529
T0004	C063	46.205	0.1189
T0004	C064	50.966	0.1575
T0004	C065	103.237	0.2138
T0004	C066	65.643	0.0281
T0004	C067	61.916	0.0795
T0004	C068	71.499	0.1236
T0004	C069	61.912	0.1683
T0005	C000	87.269	0.2048
T0005	C001	83.259	0.0279
T0005	C002	80.333	0.0834
T0005	C003	59.690	0.1189
T0005	C004	41.011	0.1688
T0005	C005	64.857	0.2202
T0005	C006	34.241	0.0427
T0005	C007	38.743	0.0986
T0005	C008	23.404	0.1387
T0005	C009	49.062	0.2043
T0005	C010	37.077	0.0175
T0005	C011	100.308	0.0758
T0005	C012	91.297	0.1129
T0005	C013	85.206	0.1627
T0005	C014	75.586	0.2171
T0005	C015	52.925	0.0447
T0005	C016	64.405	0.0888
T0005	C017	52.782	0.1485
T0005	C018	49.932	0.1884
T0005	C019	27.281	0.2275
T0005	C020	23.070	0.0553
T0005	C021	32.938	0.1011
T0005	C022	79.037	0.1703
T0005	C023	72.455	0.1988
T0005	C024	102.287	0.0379
T0005	C025	79.174	0.0881
T0005	C026	57.967	0.1416
T0005	C027	37.474	0.1685
T0005	C028	60.259	0.2264
T0005	C029	48.869	0.0520
T0005	C030	26.883	0.0976
T0005	C031	16.822	0.1434
T0005	C032	55.704	0.1988
T0005	C033	94.582	0.0354
T0005	C034	74.548	0.0777
T0005	C035	60.642	0.1317
T0005	C036	80.607	0.1745
T0005	C037	70.711	0.2112
T0005	C038	42.798	0.0525
T0005	C039	21.809	0.1014
T0005	C040	45.803	0.1382
T0005	C041	23.432	0.1945
T0005	C042	25.996	0.2462
T0005	C043	54.882	0.0700
T0005	C044	111.115	0.1047
T0005	C045	81.608	0.1652
T0005	C046	65.697	0.2192
T0005	C047	85.545	0.0370
T0005	C048	52.976	0.0877
T0005	C049	60.963	0.1372
T0005	C050	24.690	0.1896
T0005	C051	54.796	0.2271
T0005	C052	41.054	0.0609
T0005	C053	34.906	0.0992
T0005	C054	96.914	0.1478
T0005	C055	101.244	0.1991
T0005	C056	80.313	0.0212
T0005	C057	65.741	0.0769
T0005	C058	58.003	0.1283
T0005	C059	71.991	0.1721
T0005	C060	48.534	0.2318
T0005	C061	48.047	0.0576
T0005	C062	10.692	0.1024
T0005	C063	25.943	0.1451
T0005	C064	43.588	0.1874
T0005	C065	90.138	0.0290
T0005	C066	73.823	0.0670
T0005	C067	81.922	0.1086
T0005	C068	71.699	0.1612
T0005	C069	47.042	0.2210
T0006	C000	108.686	0.0320
T0006	C001	96.687	0.0644
T0006	C002	97.104	0.1151
T0006	C003	106.390	0.1634
T0006	C004	81.286	0.2093
T0006	C005	76.586	0.0473
T0006	C006	54.354	0.0899
T0006	C007	52.220	0.1439
T0006	C008	45.962	0.1958
T0006	C009	29.440	0.2405
T0006	C010	21.135	0.0514
T0006	C011	113.190	0.1027
T0006	C012	95.206	0.1592
T0006	C013	90.796	0.2056
T0006	C014	52.947	0.0291
T0006	C015	74.275	0.0796
T0006	C016	64.985	0.1378
T0006	C017	47.306	0.1774
T0006	C018	40.839	0.2196
T0006	C019	57.269	0.0473
T0006	C020	25.142	0.1026
T0006	C021	33.122	0.1467
T0006	C022	90.480	0.1954
T0006	C023	102.171	0.0330
T0006	C024	81.184	0.0642
T0006	C025	66.705	0.1276
T0006	C026	96.444	0.1639
T0006	C027	93.881	0.2160
T0006	C028	52.722	0.0405
T0006	C029	42.291	0.0970
T0006	C030	47.528	0.1396
T0006	C031	42.556	0.1931
T0006	C032	23.703	0.2367
T0006	C033	100.576	0.0598
T0006	C034	117.638	0.1214
T0006	C035	91.897	0.1600
T0006	C036	68.478	0.2097
T0006	C037	61.548	0.0262
T0006	C038	66.826	0.0759
T0006	C039	56.090	0.1423
T0006	C040	51.050	0.1884
T0006	C041	19.564	0.2220
T0006	C042	27.560	0.0534
T0006	C043	46.845	0.0963
T0006	C044	98.254	0.1604
T0006	C045	77.691	0.2072
T0006	C046	113.721	0.0337
T0006	C047	72.678	0.0662
T0006	C048	66.605	0.1335
T0006	C049	51.296	0.1749
T0006	C050	79.292	0.2081
T0006	C051	57.141	0.0441
T0006	C052	33.955	0.0858
T0006	C053	4.866	0.1364
T0006	C054	111.399	0.1964
T0006	C055	109.187	0.2325
T0006	C056	86.071	0.0744
T0006	C057	106.103	0.1182
T0006	C058	81.705	0.1637
T0006	C059	74.665	0.2102
T0006	C060	52.562	0.0335
T0006	C061	75.991	0.0823
T0006	C062	66.943	0.1416
T0006	C063	45.695	0.1879
T0006	C064	22.782	0.2295
T0006	C065	102.644	0.0598
T0006	C066	102.227	0.1045
T0006	C067	95.946	0.1606
T0006	C068	67.930	0.1968
T0006	C069	86.381	0.0314
T0007	C000	28.771	0.0683
T0007	C001	32.260	0.1141
T0007	C002	41.701	0.1435
T0007	C003	37.706	0.2124
T0007	C004	33.511	0.0281
T0007	C005	40.882	0.0840
T0007	C006	68.360	0.1366
T0007	C007	73.814	0.1789
T0007	C008	67.989	0.2251
T0007	C009	109.077	0.0501
T0007	C010	88.741	0.1054
T0007	C011	47.823	0.1478
T0007	C012	50.561	0.1843
T0007	C013	38.532	0.0221
T0007	C014	32.847	0.0668
T0007	C015	38.896	0.1271
T0007	C016	40.506	0.1567
T0007	C017	77.464	0.2116
T0007	C018	75.065	0.0497
T0007	C019	80.313	0.0940
T0007	C020	81.930	0.1428
T0007	C021	98.357	0.1846
T0007	C022	35.514	0.2278
T0007	C023	15.659	0.0509
T0007	C024	9.639	0.1009
T0007	C025	50.133	0.1458
T0007	C026	47.584	0.2138
T0007	C027	36.258	0.0408
T0007	C028	58.795	0.0752
T0007	C029	83.873	0.1272
T0007	C030	79.448	0.1679
T0007	C031	83.598	0.2345
T0007	C032	75.166	0.0542
T0007	C033	52.380	0.0918
T0007	C034	21.850	0.1500
T0007	C035	12.059	0.1877
T0007	C036	23.190	0.0358
T0007	C037	61.641	0.0827
T0007	C038	65.430	0.1259
T0007	C039	45.061	0.1778
T0007	C040	86.073	0.2230
T0007	C041	82.481	0.0431
T0007	C042	82.025	0.0892
T0007	C043	101.504	0.1327
T0007	C044	46.765	0.1905
T0007	C045	45.641	0.2450
T0007	C046	39.476	0.0734
T0007	C047	35.830	0.1056
T0007	C048	73.086	0.1636
T0007	C049	62.458	0.2117
T0007	C050	75.326	0.0383
T0007	C051	58.177	0.0873
T0007	C052	87.427	0.1352
T0007	C053	95.332	0.1818
T0007	C054	35.787	0.2372
T0007	C055	12.433	0.0658
T0007	C056	34.536	0.1113
T0007	C057	42.406	0.1536
T0007	C058	34.986	0.1978
T0007	C059	50.362	0.0342
T0007	C060	73.358	0.0861
T0007	C061	75.888	0.1344
T0007	C062	68.427	0.1661
T0007	C063	75.610	0.2244
T0007	C064	100.133	0.0464
T0007	C065	26.326	0.0847
T0007	C066	40.739	0.1489
T0007	C067	10.203	0.1963
T0007	C068	40.796	0.2372
T0007	C069	65.607	0.0728
T0008	C000	65.480	0.0894
T0008	C001	40.604	0.1484
T0008	C002	27.670	0.1952
T0008	C003	17.613	0.2392
T0008	C004	39.874	0.0700
T0008	C005	61.736	0.1075
T0008	C006	50.025	0.1533
T0008	C007	42.257	0.2082
T0008	C008	73.550	0.0440
T0008	C009	67.002	0.0878
T0008	C010	71.874	0.1421
T0008	C011	38.725	0.1750
T0008	C012	57.829	0.2333
T0008	C013	31.992	0.0519
T0008	C014	27.935	0.0994
T0008	C015	13.622	0.1587
T0008	C016	52.601	0.1989
T0008	C017	52.950	0.0379
T0008	C018	56.768	0.0859
T0008	C019	44.022	0.1367
T0008	C020	71.914	0.1766
T0008	C021	88.332	0.2288
T0008	C022	50.506	0.0477
T0008	C023	58.137	0.1016
T0008	C024	41.025	0.1386
T0008	C025	30.888	0.1931
T0008	C026	30.887	0.0291
T0008	C027	68.352	0.0608
T0008	C028	48.701	0.1090
T0008	C029	57.568	0.1592
T0008	C030	65.328	0.2229
T0008	C031	92.396	0.0318
T0008	C032	84.764	0.0892
T0008	C033	54.143	0.1357
T0008	C034	22.627	0.1780
T0008	C035	49.752	0.2223
T0008	C036	19.926	0.0598
T0008	C037	42.480	0.1124
T0008	C038	39.948	0.1525
T0008	C039	52.305	0.2150
T0008	C040	65.741	0.0365
T0008	C041	68.601	0.0873
T0008	C042	58.317	0.1214
T0008	C043	94.646	0.1734
T0008	C044	45.712	0.2232
T0008	C045	39.719	0.0537
T0008	C046	6.088	0.1053
T0008	C047	44.754	0.1534
T0008	C048	43.213	0.1899
T0008	C049	44.144	0.0361
T0008	C050	31.333	0.0727
T0008	C051	76.845	0.1290
T0008	C052	55.870	0.1577
T0008	C053	53.892	0.2131
T0008	C054	61.270	0.0461
T0008	C055	47.248	0.0979
T0008	C056	29.812	0.1402
T0008	C057	15.019	0.1849
T0008	C058	43.211	0.2411
T0008	C059	46.876	0.0609
T0008	C060	37.963	0.1015
T0008	C061	40.275	0.1648
T0008	C062	78.314	0.2015
T0008	C063	60.499	0.0268
T0008	C064	76.926	0.0869
T0008	C065	44.786	0.1284
T0008	C066	74.927	0.1706
T0008	C067	39.395	0.2372
T0008	C068	33.895	0.0634
T0008	C069	26.661	0.0930
T0009	C000	64.891	0.1224
T0009	C001	61.622	0.1848
T0009	C002	50.601	0.2264
T0009	C003	61.785	0.0536
T0009	C004	41.328	0.0937
T0009	C005	20.132	0.1463
T0009	C006	43.870	0.1973
T0009	C007	55.582	0.0323
T0009	C008	46.730	0.0825
T0009	C009	38.013	0.1297
T0009	C010	69.319	0.1770
T0009	C011	71.663	0.2247
T0009	C012	58.613	0.0414
T0009	C013	37.564	0.0928
T0009	C014	54.188	0.1378
T0009	C015	38.674	0.1983
T0009	C016	32.110	0.2288
T0009	C017	26.101	0.0732
T0009	C018	57.271	0.1104
T0009	C019	48.837	0.1691
T0009	C020	46.335	0.2166
T0009	C021	49.305	0.0387
T0009	C022	85.825	0.0858
T0009	C023	77.890	0.1433
T0009	C024	32.064	0.1867
T0009	C025	16.477	0.2392
T0009	C026	42.610	0.0693
T0009	C027	28.448	0.1079
T0009	C028	25.539	0.1441
T0009	C029	31.289	0.2040
T0009	C030	69.559	0.0199
T0009	C031	69.420	0.0676
T0009	C032	67.622	0.1250
T0009	C033	40.384	0.1792
T0009	C034	65.597	0.2310
T0009	C035	41.667	0.0451
T0009	C036	29.992	0.0967
T0009	C037	55.691	0.1488
T0009	C038	36.252	0.1883
T0009	C039	48.205	0.0211
T0009	C040	35.969	0.0719
T0009	C041	72.821	0.1185
T0009	C042	64.272	0.1574
T0009	C043	77.917	0.2122
T0009	C044	53.180	0.0416
T0009	C045	75.498	0.0930
T0009	C046	48.877	0.1389
T0009	C047	42.310	0.1864
T0009	C048	13.354	0.2226
T0009	C049	48.864	0.0600
T0009	C050	46.061	0.1044
T0009	C051	31.301	0.1624
T0009	C052	31.037	0.1952
T0009	C053	73.644	0.0254
T0009	C054	60.345	0.0820
T0009	C055	59.433	0.1279
T0009	C056	30.231	0.1775
T0009	C057	58.059	0.2146
T0009	C058	31.530	0.0577
T0009	C059	22.270	0.0972
T0009	C060	14.262	0.1551
T0009	C061	53.579	0.1851
T0009	C062	50.025	0.0323
T0009	C063	49.621	0.0743
T0009	C064	42.580	0.1199
T0009	C065	70.832	0.1785
T0009	C066	77.742	0.2127
T0009	C067	40.895	0.0485
T0009	C068	45.907	0.0847
T0009	C069	34.322	0.1507
T0010	C000	47.028	0.1714
T0010	C001	83.074	0.2261
T0010	C002	62.663	0.0551
T0010	C003	49.164	0.0973
T0010	C004	30.385	0.1495
T0010	C005	53.289	0.1890
T0010	C006	40.312	0.2440
T0010	C007	37.011	0.0561
T0010	C008	16.997	0.1201
T0010	C009	55.271	0.1702
T0010	C010	46.743	0.2065
T0010	C011	59.260	0.0413
T0010	C012	68.432	0.0729
T0010	C013	54.314	0.1225
T0010	C014	66.295	0.1732
T0010	C015	42.336	0.2271
T0010	C016	35.336	0.0459
T0010	C017	18.985	0.1124
T0010	C018	18.912	0.1450
T0010	C019	38.143	0.2042
T0010	C020	57.376	0.0307
T0010	C021	64.825	0.0751
T0010	C022	87.269	0.1263
T0010	C023	58.113	0.1647
T0010	C024	70.148	0.2135
T0010	C025	52.646	0.0565
T0010	C026	35.461	0.0872
T0010	C027	12.717	0.1358
T0010	C028	44.185	0.1795
T0010	C029	31.983	0.2337
T0010	C030	32.718	0.0772
T0010	C031	24.738	0.1117
T0010	C032	76.984	0.1568
T0010	C033	72.368	0.2046
T0010	C034	70.428	0.0438
T0010	C035	43.519	0.0756
T0010	C036	70.585	0.1453
T0010	C037	46.659	0.1890
T0010	C038	34.938	0.2221
T0010	C039	23.306	0.0552
T0010	C040	37.158	0.1140
T0010	C041	38.241	0.1514
T0010	C042	48.199	0.1974
T0010	C043	37.471	0.0358
T0010	C044	73.315	0.0819
T0010	C045	66.961	0.1265
T0010	C046	65.784	0.1746
T0010	C047	36.533	0.2133
T0010	C048	61.021	0.0501
T0010	C049	53.158	0.1019
T0010	C050	8.706	0.1543
T0010	C051	47.563	0.1933
T0010	C052	44.197	0.0243
T0010	C053	36.466	0.0795
T0010	C054	72.098	0.1252
T0010	C055	80.134	0.1745
T0010	C056	88.642	0.2117
T0010	C057	50.831	0.0376
T0010	C058	46.911	0.0984
T0010	C059	51.419	0.1301
T0010	C060	49.919	0.1861
T0010	C061	29.011	0.2303
T0010	C062	35.729	0.0592
T0010	C063	68.017	0.1202
T0010	C064	52.431	0.1674
T0010	C065	83.117	0.2007
T0010	C066	53.560	0.0408
T0010	C067	78.982	0.0707
T0010	C068	67.598	0.1289
T0010	C069	40.312	0.1850
T0011	C000	97.897	0.2138
T0011	C001	82.607	0.0441
T0011	C002	77.953	0.0769
T0011	C003	85.420	0.1223
T0011	C004	72.895	0.1711
T0011	C005	58.443	0.2225
T0011	C006	29.597	0.0455
T0011	C007	55.007	0.1015
T0011	C008	45.363	0.1487
T0011	C009	34.414	0.1868
T0011	C010	39.377	0.0354
T0011	C011	104.840	0.0821
T0011	C012	104.031	0.1160
T0011	C013	74.293	0.1655
T0011	C014	66.185	0.2102
T0011	C015	68.361	0.0530
T0011	C016	55.799	0.0967
T0011	C017	47.600	0.1479
T0011	C018	24.254	0.1860
T0011	C019	36.312	0.2314
T0011	C020	26.299	0.0663
T0011	C021	52.242	0.1037
T0011	C022	85.534	0.1589
T0011	C023	83.191	0.2108
T0011	C024	71.668	0.0323
T0011	C025	60.106	0.0746
T0011	C026	53.895	0.1319
T0011	C027	61.362	0.1683
T0011	C028	51.616	0.2253
T0011	C029	37.256	0.0589
T0011	C030	22.916	0.1135
T0011	C031	44.193	0.1569
T0011	C032	38.665	0.1889
T0011	C033	81.018	0.0350
T0011	C034	91.346	0.0843
T0011	C035	74.146	0.1188
T0011	C036	62.350	0.1701
T0011	C037	43.137	0.2152
T0011	C038	66.414	0.0379
T0011	C039	46.766	0.1011
T0011	C040	47.183	0.1516
T0011	C041	22.452	0.1938
T0011	C042	47.210	0.2385
T0011	C043	44.088	0.0578
T0011	C044	87.572	0.1203
T0011	C045	66.849	0.1518
T0011	C046	86.233	0.2176
T0011	C047	67.859	0.0470
T0011	C048	45.678	0.0825
T0011	C049	46.404	0.1337
T0011	C050	56.682	0.1866
T0011	C051	42.816	0.2368
T0011	C052	40.614	0.0490
T0011	C053	15.552	0.1023
T0011	C054	104.369	0.1651
T0011	C055	83.333	0.2090
T0011	C056	81.699	0.0413
T0011	C057	57.898	0.0779
T0011	C058	67.141	0.1337
T0011	C059	42.385	0.1761
T0011	C060	35.451	0.2299
T0011	C061	33.891	0.0414
T0011	C062	49.175	0.0924
T0011	C063	44.786	0.1541
T0011	C064	22.193	0.1957
T0011	C065	112.117	0.0130
T0011	C066	98.965	0.0746
T0011	C067	93.538	0.1160
T0011	C068	56.162	0.1751
T0011	C069	66.442	0.2230
T0012	C000	101.335	0.0240
T0012	C001	96.215	0.0799
T0012	C002	100.410	0.1133
T0012	C003	85.859	0.1648
T0012	C004	70.358	0.2029
T0012	C005	56.241	0.0423
T0012	C006	71.893	0.0901
T0012	C007	63.190	0.1348
T0012	C008	30.651	0.1768
T0012	C009	23.499	0.2251
T0012	C010	36.893	0.0606
T0012	C011	107.524	0.1148
T0012	C012	86.556	0.1621
T0012	C013	68.822	0.1947
T0012	C014	97.960	0.0323
T0012	C015	91.798	0.0754
T0012	C016	66.660	0.1348
T0012	C017	83.082	0.1698
T0012	C018	62.861	0.2289
T0012	C019	48.427	0.0443
T0012	C020	33.351	0.0935
T0012	C021	49.127	0.1506
T0012	C022	100.942	0.1853
T0012	C023	104.901	0.0248
T0012	C024	74.615	0.0828
T0012	C025	91.148	0.1132
T0012	C026	80.099	0.1631
T0012	C027	65.674	0.2155
T0012	C028	51.196	0.0551
T0012	C029	58.093	0.0976
T0012	C030	53.699	0.1497
T0012	C031	32.836	0.1845
