task_id_list	courier_id	total_score	willingness
T0002	C035	52.689	0.8549
T0002	C036	18.583	0.2353
T0002	C037	67.600	0.4000
T0002	C038	46.115	0.5554
T0002	C039	3.000	0.6933
T0002	C040	73.075	0.1182
T0002	C041	69.608	0.2547
T0002	C042	59.945	0.4561
T0002	C043	78.071	0.6448
T0002	C044	49.061	0.8382
T0002	C045	74.391	0.2068
T0002	C046	49.351	0.3288
T0002	C047	8.802	0.5011
T0002	C048	44.179	0.6750
T0002	C049	56.418	0.0866
T0002	C050	53.391	0.2458
T0002	C051	42.378	0.4538
T0002	C052	109.628	0.5834
T0002	C053	54.867	0.7462
T0002	C054	9.882	0.1245
T0002	C055	9.513	0.3545
T0002	C056	75.350	0.4996
T0002	C057	65.825	0.7057
T0002	C058	59.310	0.8006
T0002	C059	45.288	0.2375
T0002	C060	75.260	0.4235
T0002	C061	48.286	0.5422
T0002	C062	40.241	0.7417
T0002	C063	92.752	0.1567
T0002	C064	47.541	0.3083
T0002	C065	42.673	0.5018
T0002	C066	80.270	0.6282
T0002	C067	72.754	0.8396
T0002	C068	56.588	0.2335
T0002	C069	41.234	0.3515
T0003	C000	58.547	0.4439
T0003	C001	78.840	0.6765
T0003	C002	88.270	0.8475
T0003	C003	81.276	0.2366
T0003	C004	52.503	0.4021
T0003	C005	3.000	0.5771
T0003	C006	3.000	0.7130
T0003	C007	60.782	0.0645
T0003	C008	47.486	0.2426
T0003	C009	66.350	0.4722
T0003	C010	59.578	0.5732
T0003	C011	82.874	0.7877
T0003	C012	41.200	0.1724
T0003	C013	73.831	0.3077
T0003	C014	47.789	0.5182
T0003	C015	70.332	0.7190
T0003	C016	41.097	0.8784
T0003	C017	17.246	0.2584
T0003	C018	53.723	0.4093
T0003	C019	52.220	0.5478
T0003	C020	57.008	0.7680
T0003	C021	44.766	0.1083
T0003	C022	63.270	0.2825
T0003	C023	60.193	0.4448
T0003	C024	44.887	0.6147
T0003	C025	32.594	0.8273
T0003	C026	12.866	0.2386
T0003	C027	58.954	0.3911
T0003	C028	31.863	0.5366
T0003	C029	28.623	0.6982
T0003	C030	36.677	0.1407
T0003	C031	64.658	0.2714
T0003	C032	48.664	0.4229
T0003	C033	88.437	0.6345
T0003	C034	3.000	0.8011
T0003	C035	42.837	0.2087
T0003	C036	27.261	0.3305
T0003	C037	12.257	0.5335
T0003	C038	23.438	0.6964
T0003	C039	53.583	0.1058
T0003	C040	44.879	0.2192
T0003	C041	43.213	0.4453
T0003	C042	66.891	0.5676
T0003	C043	66.049	0.7621
T0003	C044	61.218	0.1663
T0003	C045	51.298	0.2945
T0003	C046	23.220	0.4757
T0003	C047	25.901	0.6552
T0003	C048	22.406	0.7932
T0003	C049	34.762	0.2095
T0003	C050	71.334	0.3627
T0003	C051	58.219	0.5921
T0003	C052	48.669	0.7675
T0003	C053	52.409	0.1364
T0003	C054	63.427	0.3100
T0003	C055	36.149	0.4535
T0003	C056	12.252	0.6158
T0003	C057	15.337	0.7681
T0003	C058	40.588	0.2026
T0003	C059	45.589	0.3952
T0003	C060	3.000	0.5600
T0003	C061	15.125	0.7127
T0003	C062	61.646	0.1283
T0003	C063	50.901	0.2386
T0003	C064	47.613	0.4035
T0003	C065	52.236	0.6316
T0003	C066	79.772	0.7679
T0003	C067	47.493	0.1398
T0003	C068	40.771	0.2997
T0003	C069	3.000	0.4849
T0004	C000	119.915	0.5819
T0004	C001	62.177	0.7487
T0004	C002	96.342	0.1958
T0004	C003	23.984	0.3548
T0004	C004	61.810	0.4791
T0004	C005	47.542	0.6893
T0004	C006	50.175	0.8375
T0004	C007	30.786	0.2322
T0004	C008	25.439	0.3798
T0004	C009	54.483	0.5982
T0004	C010	27.128	0.7608
T0004	C011	120.000	0.1386
T0004	C012	64.940	0.2945
T0004	C013	62.151	0.4932
T0004	C014	86.361	0.6285
T0004	C015	28.440	0.7839
T0004	C016	50.361	0.2216
T0004	C017	3.000	0.3300
T0004	C018	31.445	0.5661
T0004	C019	53.261	0.6708
T0004	C020	34.971	0.1360
T0004	C021	40.776	0.2779
T0004	C022	81.796	0.4046
T0004	C023	52.857	0.6046
T0004	C024	9.973	0.7970
T0004	C025	44.430	0.2028
T0004	C026	47.989	0.3148
T0004	C027	64.104	0.5420
T0004	C028	23.642	0.6760
T0004	C029	73.411	0.8649
T0004	C030	38.849	0.2443
T0004	C031	55.085	0.3867
T0004	C032	26.433	0.5529
T0004	C033	120.000	0.7512
T0004	C034	71.848	0.1762
T0004	C035	38.214	0.3063
T0004	C036	15.796	0.4465
T0004	C037	70.503	0.6178
T0004	C038	44.762	0.8476
T0004	C039	36.412	0.2099
T0004	C040	6.882	0.3926
T0004	C041	82.227	0.5157
T0004	C042	37.173	0.7532
T0004	C043	79.173	0.1045
T0004	C044	73.909	0.2686
T0004	C045	56.772	0.4486
T0004	C046	39.498	0.6440
T0004	C047	79.076	0.7782
T0004	C048	28.930	0.1686
T0004	C049	73.976	0.3605
T0004	C050	20.667	0.5221
T0004	C051	22.295	0.6694
T0004	C052	29.026	0.0749
T0004	C053	79.532	0.2528
T0004	C054	79.240	0.4333
T0004	C055	74.184	0.5740
T0004	C056	3.000	0.7614
T0004	C057	69.966	0.1499
T0004	C058	43.894	0.3425
T0004	C059	73.650	0.5219
T0004	C060	60.945	0.6954
T0004	C061	25.594	0.8426
T0004	C062	8.242	0.1992
T0004	C063	43.338	0.4140
T0004	C064	61.147	0.5741
T0004	C065	108.098	0.7531
T0004	C066	77.202	0.1315
T0004	C067	53.301	0.2605
T0004	C068	75.263	0.4496
T0004	C069	37.918	0.6340
T0005	C000	53.605	0.7389
T0005	C001	89.359	0.1550
T0005	C002	81.833	0.2597
T0005	C003	65.740	0.4937
T0005	C004	43.104	0.6485
T0005	C005	63.855	0.7605
T0005	C006	71.865	0.2189
T0005	C007	79.409	0.3407
T0005	C008	42.694	0.5378
T0005	C009	62.381	0.7260
T0005	C010	63.976	0.1054
T0005	C011	84.300	0.2515
T0005	C012	67.446	0.4652
T0005	C013	43.851	0.6060
T0005	C014	41.342	0.7824
T0005	C015	91.408	0.1344
T0005	C016	107.158	0.3316
T0005	C017	89.642	0.5135
T0005	C018	38.716	0.6357
T0005	C019	16.486	0.8038
T0005	C020	19.030	0.2316
T0005	C021	54.929	0.4302
T0005	C022	70.150	0.5549
T0005	C023	93.700	0.7655
T0005	C024	71.026	0.1587
T0005	C025	67.810	0.3394
T0005	C026	65.434	0.5065
T0005	C027	29.067	0.6091
T0005	C028	33.011	0.7992
T0005	C029	54.114	0.1666
T0005	C030	21.764	0.3909
T0005	C031	22.020	0.5133
T0005	C032	15.513	0.7165
T0005	C033	72.097	0.1120
T0005	C034	75.833	0.2530
T0005	C035	55.607	0.4693
T0005	C036	60.471	0.6200
T0005	C037	55.590	0.8194
T0005	C038	37.837	0.1863
T0005	C039	30.998	0.3638
T0005	C040	65.397	0.5094
T0005	C041	3.000	0.6928
T0005	C042	3.000	0.8172
T0005	C043	75.019	0.2551
T0005	C044	62.001	0.4327
T0005	C045	108.767	0.5889
T0005	C046	75.156	0.7745
T0005	C047	84.044	0.1190
T0005	C048	26.558	0.3440
T0005	C049	32.911	0.4741
T0005	C050	40.041	0.6821
T0005	C051	80.336	0.8344
T0005	C052	29.756	0.1929
T0005	C053	34.335	0.3508
T0005	C054	98.204	0.5117
T0005	C055	119.474	0.7582
T0005	C056	93.920	0.1303
T0005	C057	75.611	0.2952
T0005	C058	21.072	0.4757
T0005	C059	104.196	0.6352
T0005	C060	50.868	0.7854
T0005	C061	20.587	0.1439
T0005	C062	41.797	0.3736
T0005	C063	18.565	0.5293
T0005	C064	38.490	0.6657
T0005	C065	111.226	0.0869
T0005	C066	91.824	0.2250
T0005	C067	97.795	0.3898
T0005	C068	49.001	0.5826
T0005	C069	37.630	0.7820
T0006	C000	120.000	0.0861
T0006	C001	102.453	0.2155
T0006	C002	88.139	0.4315
T0006	C003	113.151	0.5869
T0006	C004	54.709	0.7242
T0006	C005	61.477	0.1500
T0006	C006	41.370	0.3484
T0006	C007	45.376	0.5229
T0006	C008	73.339	0.6250
T0006	C009	42.884	0.8393
T0006	C010	3.000	0.2403
T0006	C011	106.279	0.3933
T0006	C012	111.194	0.5786
T0006	C013	101.510	0.7314
T0006	C014	114.111	0.1137
T0006	C015	120.000	0.3262
T0006	C016	82.419	0.4674
T0006	C017	45.040	0.6029
T0006	C018	19.305	0.7759
T0006	C019	34.221	0.1607
T0006	C020	3.000	0.3388
T0006	C021	31.398	0.5095
T0006	C022	90.987	0.7014
T0006	C023	93.196	0.1132
T0006	C024	111.066	0.2525
T0006	C025	82.539	0.3991
T0006	C026	96.956	0.5959
T0006	C027	78.565	0.7452
T0006	C028	44.984	0.1889
T0006	C029	40.632	0.3582
T0006	C030	57.007	0.5391
T0006	C031	10.447	0.6413
T0006	C032	32.434	0.8471
T0006	C033	98.517	0.1918
T0006	C034	120.000	0.4183
T0006	C035	105.788	0.5961
T0006	C036	84.119	0.7122
T0006	C037	76.817	0.1594
T0006	C038	73.967	0.2708
T0006	C039	65.186	0.4632
T0006	C040	39.114	0.6446
T0006	C041	57.774	0.8004
T0006	C042	52.650	0.1920
T0006	C043	54.766	0.3519
T0006	C044	77.306	0.5455
T0006	C045	120.000	0.7017
T0006	C046	118.566	0.1333
T0006	C047	98.388	0.2469
T0006	C048	51.388	0.4501
T0006	C049	58.074	0.5888
T0006	C050	55.042	0.7999
T0006	C051	39.760	0.1705
T0006	C052	49.671	0.3103
T0006	C053	51.359	0.5485
T0006	C054	101.562	0.7012
T0006	C055	89.659	0.8503
T0006	C056	87.789	0.2520
T0006	C057	116.468	0.3989
T0006	C058	83.633	0.5804
T0006	C059	59.444	0.7458
T0006	C060	46.794	0.1017
T0006	C061	97.404	0.3182
T0006	C062	46.528	0.4874
T0006	C063	29.879	0.6123
T0006	C064	3.000	0.8250
T0006	C065	58.521	0.2352
T0006	C066	120.000	0.3643
T0006	C067	78.115	0.5745
T0006	C068	57.617	0.6938
T0006	C069	62.507	0.1082
T0007	C000	29.330	0.2253
T0007	C001	27.536	0.3673
T0007	C002	60.184	0.5238
T0007	C003	11.269	0.6913
T0007	C004	70.735	0.1114
T0007	C005	27.488	0.2878
T0007	C006	56.283	0.4662
T0007	C007	50.165	0.5914
T0007	C008	53.304	0.7889
T0007	C009	85.753	0.1729
T0007	C010	85.414	0.3108
T0007	C011	21.356	0.5331
T0007	C012	28.117	0.6829
T0007	C013	47.696	0.1079
T0007	C014	27.485	0.2253
T0007	C015	39.932	0.4462
T0007	C016	62.685	0.5559
T0007	C017	120.000	0.7460
T0007	C018	50.454	0.1279
T0007	C019	66.386	0.3111
T0007	C020	84.492	0.5224
T0007	C021	120.000	0.6342
T0007	C022	69.524	0.8549
T0007	C023	3.000	0.2045
T0007	C024	19.963	0.3762
T0007	C025	32.693	0.5708
T0007	C026	30.374	0.7094
T0007	C027	41.668	0.1286
T0007	C028	87.354	0.3255
T0007	C029	94.035	0.4367
T0007	C030	16.406	0.6419
T0007	C031	68.582	0.7780
T0007	C032	64.101	0.2151
T0007	C033	37.020	0.3531
T0007	C034	21.484	0.5674
T0007	C035	44.935	0.7393
T0007	C036	24.215	0.0993
T0007	C037	61.172	0.2276
T0007	C038	19.614	0.4107
T0007	C039	113.149	0.6010
T0007	C040	120.000	0.7431
T0007	C041	79.393	0.1569
T0007	C042	120.000	0.3550
T0007	C043	56.004	0.4608
T0007	C044	42.120	0.6575
T0007	C045	11.347	0.8202
T0007	C046	24.354	0.1968
T0007	C047	16.889	0.3977
T0007	C048	37.913	0.5319
T0007	C049	42.749	0.7606
T0007	C050	71.285	0.1093
T0007	C051	68.271	0.2893
T0007	C052	66.931	0.4987
T0007	C053	55.693	0.6042
T0007	C054	18.432	0.8118
T0007	C055	64.825	0.2338
T0007	C056	72.428	0.3609
T0007	C057	57.671	0.5168
T0007	C058	63.912	0.7327
T0007	C059	25.071	0.1283
T0007	C060	58.283	0.2794
T0007	C061	42.620	0.4553
T0007	C062	49.133	0.6390
T0007	C063	107.174	0.7511
T0007	C064	114.329	0.1780
T0007	C065	75.179	0.3699
T0007	C066	17.197	0.4962
T0007	C067	37.496	0.6451
T0007	C068	41.489	0.8436
T0007	C069	45.058	0.2082
T0008	C000	50.966	0.3148
T0008	C001	65.045	0.5011
T0008	C002	33.378	0.6599
T0008	C003	38.398	0.8598
T0008	C004	75.803	0.2784
T0008	C005	60.181	0.3755
T0008	C006	29.696	0.6045
T0008	C007	26.446	0.7264
T0008	C008	51.578	0.1722
T0008	C009	81.176	0.3027
T0008	C010	78.489	0.4613
T0008	C011	3.000	0.6637
T0008	C012	46.547	0.7985
T0008	C013	23.052	0.2180
T0008	C014	55.616	0.4044
T0008	C015	33.175	0.5880
T0008	C016	74.303	0.7104
T0008	C017	92.909	0.1343
T0008	C018	62.223	0.3105
T0008	C019	51.051	0.4463
T0008	C020	59.648	0.5873
T0008	C021	94.134	0.8231
T0008	C022	3.000	0.1948
T0008	C023	55.500	0.3785
T0008	C024	93.129	0.4911
T0008	C025	30.133	0.7189
T0008	C026	3.000	0.1057
T0008	C027	81.771	0.2854
T0008	C028	63.968	0.4203
T0008	C029	53.851	0.6178
T0008	C030	28.874	0.7719
T0008	C031	90.780	0.1238
T0008	C032	77.208	0.2946
T0008	C033	66.950	0.4515
T0008	C034	48.944	0.6873
T0008	C035	57.388	0.8643
T0008	C036	3.922	0.1828
T0008	C037	15.174	0.4198
T0008	C038	45.019	0.5768
T0008	C039	61.212	0.6907
T0008	C040	61.311	0.1499
T0008	C041	66.637	0.2542
T0008	C042	72.015	0.4482
T0008	C043	95.564	0.6072
T0008	C044	19.731	0.8189
T0008	C045	73.828	0.2050
T0008	C046	38.638	0.3777
T0008	C047	41.270	0.5492
T0008	C048	36.869	0.6648
T0008	C049	43.295	0.0732
T0008	C050	10.670	0.2479
T0008	C051	93.451	0.4322
T0008	C052	42.310	0.6159
T0008	C053	42.077	0.7957
T0008	C054	86.290	0.1716
T0008	C055	20.491	0.3050
T0008	C056	62.927	0.5322
T0008	C057	19.424	0.6542
T0008	C058	48.671	0.8639
T0008	C059	34.442	0.1968
T0008	C060	13.240	0.3708
T0008	C061	72.588	0.5554
T0008	C062	79.584	0.7603
T0008	C063	94.694	0.1676
T0008	C064	73.528	0.3232
T0008	C065	47.945	0.4813
T0008	C066	33.951	0.6484
T0008	C067	54.081	0.7920
T0008	C068	47.165	0.1834
T0008	C069	3.000	0.3730
T0009	C000	119.677	0.4574
T0009	C001	58.253	0.6060
T0009	C002	56.234	0.7751
T0009	C003	64.311	0.1659
T0009	C004	119.802	0.4010
T0009	C005	15.912	0.5584
T0009	C006	37.946	0.7284
T0009	C007	36.964	0.0705
T0009	C008	44.792	0.2511
T0009	C009	53.707	0.4099
T0009	C010	71.970	0.6016
T0009	C011	82.550	0.7616
T0009	C012	27.214	0.1569
T0009	C013	28.193	0.3348
T0009	C014	27.614	0.5136
T0009	C015	21.715	0.6699
T0009	C016	35.255	0.8113
T0009	C017	3.780	0.2236
T0009	C018	71.771	0.3778
T0009	C019	32.031	0.5698
T0009	C020	48.002	0.7491
T0009	C021	50.242	0.1532
T0009	C022	65.443	0.3208
T0009	C023	56.445	0.5055
T0009	C024	28.169	0.6534
T0009	C025	27.001	0.8224
T0009	C026	31.300	0.2024
T0009	C027	5.765	0.3943
T0009	C028	37.260	0.5289
T0009	C029	14.766	0.7287
T0009	C030	21.914	0.0772
T0009	C031	35.705	0.3163
T0009	C032	74.027	0.4676
T0009	C033	61.588	0.6562
T0009	C034	28.368	0.8076
T0009	C035	3.000	0.1472
T0009	C036	57.683	0.3156
T0009	C037	65.942	0.5079
T0009	C038	55.315	0.6719
T0009	C039	29.106	0.1002
T0009	C040	32.161	0.2794
T0009	C041	37.063	0.3877
T0009	C042	27.949	0.5961
T0009	C043	49.004	0.7595
T0009	C044	22.406	0.1666
T0009	C045	59.195	0.3075
T0009	C046	71.453	0.4659
T0009	C047	52.911	0.6970
T0009	C048	23.605	0.8302
T0009	C049	56.657	0.2137
T0009	C050	52.714	0.4256
T0009	C051	53.357	0.5930
T0009	C052	49.389	0.6910
T0009	C053	94.890	0.1191
T0009	C054	56.243	0.3039
T0009	C055	81.401	0.4628
T0009	C056	26.726	0.6159
T0009	C057	87.732	0.7619
T0009	C058	23.521	0.2228
T0009	C059	11.374	0.3611
T0009	C060	3.000	0.4980
T0009	C061	91.249	0.7308
T0009	C062	98.075	0.0695
T0009	C063	102.328	0.2994
T0009	C064	45.040	0.4441
T0009	C065	68.860	0.6103
T0009	C066	48.512	0.7302
T0009	C067	52.127	0.1632
T0009	C068	43.816	0.3385
T0009	C069	63.271	0.5312
T0010	C000	67.629	0.6343
T0010	C001	114.536	0.7961
T0010	C002	74.933	0.1247
T0010	C003	60.112	0.3592
T0010	C004	46.775	0.4921
T0010	C005	33.491	0.6483
T0010	C006	79.585	0.8166
T0010	C007	12.633	0.2011
T0010	C008	21.327	0.4391
T0010	C009	31.117	0.5912
T0010	C010	56.559	0.7387
T0010	C011	68.441	0.1076
T0010	C012	26.517	0.3318
T0010	C013	87.354	0.4892
T0010	C014	68.114	0.6351
T0010	C015	22.108	0.8069
T0010	C016	3.000	0.2090
T0010	C017	10.277	0.3708
T0010	C018	19.935	0.5615
T0010	C019	78.284	0.7038
T0010	C020	42.997	0.0985
T0010	C021	48.966	0.2513
T0010	C022	120.000	0.4009
T0010	C023	62.334	0.6065
T0010	C024	68.830	0.7697
T0010	C025	46.833	0.1972
T0010	C026	28.277	0.3322
T0010	C027	44.660	0.5279
T0010	C028	48.630	0.6821
T0010	C029	35.030	0.8678
T0010	C030	43.846	0.2496
T0010	C031	28.105	0.4116
T0010	C032	64.162	0.5902
T0010	C033	69.027	0.7498
T0010	C034	16.318	0.1724
T0010	C035	78.985	0.2719
T0010	C036	78.165	0.4463
T0010	C037	71.914	0.6738
T0010	C038	26.268	0.8234
T0010	C039	27.047	0.1808
T0010	C040	3.607	0.3888
T0010	C041	25.640	0.5551
T0010	C042	12.133	0.6904
T0010	C043	3.000	0.0980
T0010	C044	87.636	0.3089
T0010	C045	32.423	0.4598
T0010	C046	94.818	0.5913
T0010	C047	69.746	0.7788
T0010	C048	65.560	0.1897
T0010	C049	29.453	0.3705
T0010	C050	18.993	0.4809
T0010	C051	79.624	0.6889
T0010	C052	74.513	0.1143
T0010	C053	85.025	0.2388
T0010	C054	38.461	0.4391
T0010	C055	88.473	0.6180
T0010	C056	107.807	0.7779
T0010	C057	3.000	0.1371
T0010	C058	45.927	0.3172
T0010	C059	42.241	0.4795
T0010	C060	13.336	0.6213
T0010	C061	19.185	0.8630
T0010	C062	12.605	0.2327
T0010	C063	61.061	0.3534
T0010	C064	78.607	0.5249
T0010	C065	116.275	0.7028
T0010	C066	79.111	0.1419
T0010	C067	105.354	0.2657
T0010	C068	102.352	0.4960
T0010	C069	34.392	0.6416
T0011	C000	92.065	0.7480
T0011	C001	70.137	0.1107
T0011	C002	120.000	0.2505
T0011	C003	90.951	0.4790
T0011	C004	65.191	0.5973
T0011	C005	6.858	0.7793
T0011	C006	58.244	0.1625
T0011	C007	23.874	0.3825
T0011	C008	54.766	0.4995
T0011	C009	6.979	0.6626
T0011	C010	27.832	0.0860
T0011	C011	101.598	0.2276
T0011	C012	104.948	0.4003
T0011	C013	27.716	0.6230
T0011	C014	73.217	0.8039
T0011	C015	74.529	0.1204
T0011	C016	68.342	0.3208
T0011	C017	57.732	0.5338
T0011	C018	15.266	0.6884
T0011	C019	27.247	0.8354
T0011	C020	63.245	0.2097
T0011	C021	64.008	0.3630
T0011	C022	73.853	0.5614
T0011	C023	93.738	0.7303
T0011	C024	83.557	0.1683
T0011	C025	49.211	0.2988
T0011	C026	5.418	0.4343
T0011	C027	63.762	0.6314
T0011	C028	37.545	0.8178
T0011	C029	8.623	0.1623
T0011	C030	16.538	0.3947
T0011	C031	32.632	0.5759
T0011	C032	48.482	0.7093
T0011	C033	118.293	0.1226
T0011	C034	120.000	0.2742
T0011	C035	78.991	0.4506
T0011	C036	24.213	0.6209
T0011	C037	24.051	0.8153
T0011	C038	14.646	0.1454
T0011	C039	60.656	0.3292
T0011	C040	3.000	0.5204
T0011	C041	16.927	0.6629
T0011	C042	4.127	0.8699
T0011	C043	83.841	0.2414
T0011	C044	99.375	0.3912
T0011	C045	72.186	0.6135
T0011	C046	81.247	0.7709
T0011	C047	98.711	0.1567
T0011	C048	34.529	0.3216
T0011	C049	3.000	0.4628
T0011	C050	72.560	0.6206
T0011	C051	60.535	0.7908
T0011	C052	31.807	0.1807
T0011	C053	16.511	0.3712
T0011	C054	95.711	0.5333
T0011	C055	92.049	0.7089
T0011	C056	43.612	0.1067
T0011	C057	28.313	0.2749
T0011	C058	109.413	0.4840
T0011	C059	76.112	0.6492
T0011	C060	68.139	0.8042
T0011	C061	23.565	0.1849
T0011	C062	15.228	0.3165
T0011	C063	45.939	0.5468
T0011	C064	25.173	0.7163
T0011	C065	74.057	0.0750
T0011	C066	103.174	0.2215
T0011	C067	107.187	0.4523
T0011	C068	54.537	0.5985
T0011	C069	18.622	0.7715
T0012	C000	113.078	0.0922
T0012	C001	94.020	0.2484
T0012	C002	79.861	0.3851
T0012	C003	102.075	0.5907
T0012	C004	59.986	0.7894
T0012	C005	73.322	0.1338
T0012	C006	56.861	0.3286
T0012	C007	55.330	0.4635
T0012	C008	65.652	0.6834
T0012	C009	43.657	0.8650
T0012	C010	21.415	0.2173
T0012	C011	97.154	0.3921
T0012	C012	71.434	0.5987
T0012	C013	33.772	0.7680
T0012	C014	87.328	0.1344
T0012	C015	88.767	0.2982
T0012	C016	48.477	0.4489
T0012	C017	85.539	0.6630
T0012	C018	40.855	0.8102
T0012	C019	18.444	0.1757
T0012	C020	31.796	0.3595
T0012	C021	52.430	0.5317
T0012	C022	90.995	0.7393
T0012	C023	82.843	0.0879
T0012	C024	87.166	0.2237
T0012	C025	104.280	0.4135
T0012	C026	93.883	0.5656
T0012	C027	50.218	0.7834
T0012	C028	12.285	0.1403
T0012	C029	59.421	0.2903
T0012	C030	75.259	0.5035
T0012	C031	44.110	0.6393
