task_id_list	courier_id	total_score	willingness
T0003	C011	49.300	0.8074
T0003	C012	80.602	0.1927
T0003	C013	63.801	0.3732
T0003	C014	34.002	0.5324
T0003	C015	65.045	0.6679
T0003	C016	38.140	0.8505
T0003	C017	34.855	0.2438
T0003	C018	41.927	0.3742
T0003	C019	72.307	0.5782
T0003	C020	58.315	0.7138
T0003	C021	62.720	0.1722
T0003	C022	61.475	0.2723
T0003	C023	62.177	0.4820
T0003	C024	68.608	0.6651
T0003	C025	36.793	0.7832
T0003	C026	19.429	0.2489
T0003	C027	39.068	0.3409
T0003	C028	44.007	0.5196
T0003	C029	56.812	0.7040
T0004	C000	74.745	0.6157
T0004	C001	80.600	0.8047
T0004	C002	81.946	0.1475
T0004	C003	68.553	0.3513
T0004	C004	36.248	0.5170
T0004	C005	21.849	0.6366
T0004	C006	48.052	0.8214
T0004	C007	39.774	0.2433
T0004	C008	19.945	0.3613
T0004	C009	36.602	0.6027
T0004	C010	69.223	0.7676
T0004	C011	95.069	0.0934
T0004	C012	47.490	0.2606
T0004	C013	47.363	0.4698
T0004	C014	61.706	0.6156
T0004	C015	56.867	0.7844
T0004	C016	37.379	0.1835
T0004	C017	28.135	0.4021
T0004	C018	45.710	0.5022
T0004	C019	37.246	0.6913
T0004	C020	41.670	0.1130
T0004	C021	34.057	0.2374
T0004	C022	84.274	0.4493
T0004	C023	75.721	0.5996
T0004	C024	57.882	0.7723
T0004	C025	31.500	0.1317
T0004	C026	57.874	0.3399
T0004	C027	39.383	0.5490
T0004	C028	27.812	0.7144
T0004	C029	39.204	0.8307
T0005	C000	72.474	0.7477
T0005	C001	92.088	0.1031
T0005	C002	76.168	0.3235
T0005	C003	70.709	0.4790
T0005	C004	43.696	0.6394
T0005	C005	78.351	0.7798
T0005	C006	47.694	0.1669
T0005	C007	35.961	0.3262
T0005	C008	30.227	0.5564
T0005	C009	43.194	0.7268
T0005	C010	40.943	0.0768
T0005	C011	104.035	0.2753
T0005	C012	93.073	0.4452
T0005	C013	80.062	0.6313
T0005	C014	66.641	0.7989
T0005	C015	45.442	0.1797
T0005	C016	54.394	0.3223
T0005	C017	70.461	0.4632
T0005	C018	57.931	0.6728
T0005	C019	19.587	0.8600
T0005	C020	43.247	0.2537
T0005	C021	40.402	0.4102
T0005	C022	97.242	0.5522
T0005	C023	70.968	0.7616
T0005	C024	73.212	0.0934
T0005	C025	67.876	0.3148
T0005	C026	62.081	0.4373
T0005	C027	39.692	0.6392
T0005	C028	51.593	0.8124
T0005	C029	33.377	0.1871
T0006	C000	107.875	0.0805
T0006	C001	75.240	0.2416
T0006	C002	87.866	0.4250
T0006	C003	97.608	0.6172
T0006	C004	86.539	0.7745
T0006	C005	54.968	0.1460
T0006	C006	52.879	0.3139
T0006	C007	67.964	0.4861
T0006	C008	51.363	0.6358
T0006	C009	30.847	0.8258
T0006	C010	15.484	0.2500
T0006	C011	109.674	0.3878
T0006	C012	104.893	0.5512
T0006	C013	97.335	0.6920
T0006	C014	67.789	0.1311
T0006	C015	88.818	0.3223
T0006	C016	69.008	0.4314
T0006	C017	35.820	0.6568
T0006	C018	40.922	0.7979
T0006	C019	50.131	0.1638
T0006	C020	37.110	0.3511
T0006	C021	34.364	0.5211
T0006	C022	86.531	0.6693
T0006	C023	93.388	0.0957
T0006	C024	90.034	0.2798
T0006	C025	72.284	0.3916
T0006	C026	82.857	0.5616
T0006	C027	77.968	0.7360
T0006	C028	56.124	0.1615
T0006	C029	38.251	0.3030
T0007	C000	21.320	0.2302
T0007	C001	7.489	0.3693
T0007	C002	47.630	0.5323
T0007	C003	37.897	0.7138
T0007	C004	47.100	0.0933
T0007	C005	37.856	0.2834
T0007	C006	60.143	0.4668
T0007	C007	58.168	0.6338
T0007	C008	60.434	0.8285
T0007	C009	102.641	0.1796
T0007	C010	98.011	0.3109
T0007	C011	31.130	0.5113
T0007	C012	15.284	0.6668
T0007	C013	45.993	0.0529
T0007	C014	58.396	0.2522
T0007	C015	49.704	0.4453
T0007	C016	53.989	0.6135
T0007	C017	65.509	0.7922
T0007	C018	87.704	0.1817
T0007	C019	66.751	0.3079
T0007	C020	90.671	0.5150
T0007	C021	103.768	0.6879
T0007	C022	41.785	0.8314
T0007	C023	16.188	0.2545
T0007	C024	20.099	0.4247
T0007	C025	64.324	0.5412
T0007	C026	56.315	0.7254
T0007	C027	57.629	0.1206
T0007	C028	51.884	0.2617
T0007	C029	87.561	0.4577
T0008	C000	72.115	0.3138
T0008	C001	57.838	0.5206
T0008	C002	32.450	0.7199
T0008	C003	17.320	0.8327
T0008	C004	50.726	0.2449
T0008	C005	40.745	0.4172
T0008	C006	37.450	0.6033
T0008	C007	39.802	0.7598
T0008	C008	65.103	0.1227
T0008	C009	69.587	0.3026
T0008	C010	71.161	0.5196
T0008	C011	27.254	0.6682
T0008	C012	62.526	0.8021
T0008	C013	39.657	0.2498
T0008	C014	15.228	0.4095
T0008	C015	25.478	0.5200
T0008	C016	57.695	0.6960
T0008	C017	56.606	0.0749
T0008	C018	47.504	0.2764
T0008	C019	39.423	0.4611
T0008	C020	76.903	0.6068
T0008	C021	86.572	0.8015
T0008	C022	32.984	0.1839
T0008	C023	61.472	0.3555
T0008	C024	56.743	0.5527
T0008	C025	31.917	0.6556
T0008	C026	26.892	0.0993
T0008	C027	47.363	0.2113
T0008	C028	66.937	0.4243
T0008	C029	58.707	0.5584
T0009	C000	69.138	0.5014
T0009	C001	49.575	0.6637
T0009	C002	35.194	0.7933
T0009	C003	37.859	0.2089
T0009	C004	51.223	0.3445
T0009	C005	24.501	0.5040
T0009	C006	49.927	0.7215
T0009	C007	46.288	0.1368
T0009	C008	38.741	0.2908
T0009	C009	45.349	0.4595
T0009	C010	75.650	0.6488
T0009	C011	71.903	0.7983
T0009	C012	44.762	0.1501
T0009	C013	42.781	0.3186
T0009	C014	64.567	0.5153
T0009	C015	43.327	0.6481
T0009	C016	29.147	0.8100
T0009	C017	32.666	0.2648
T0009	C018	64.952	0.4156
T0009	C019	69.937	0.5649
T0009	C020	64.683	0.7147
T0009	C021	58.795	0.1267
T0009	C022	90.289	0.3268
T0009	C023	59.677	0.4867
T0009	C024	34.789	0.6801
T0009	C025	20.147	0.7879
T0009	C026	62.059	0.2166
T0009	C027	19.303	0.3665
T0009	C028	38.974	0.5129
T0009	C029	33.773	0.7342
T0010	C000	58.930	0.6296
T0010	C001	78.001	0.7552
T0010	C002	69.896	0.1647
T0010	C003	41.400	0.2950
T0010	C004	45.822	0.4972
T0010	C005	47.165	0.6982
T0010	C006	40.951	0.8532
T0010	C007	25.404	0.2473
T0010	C008	13.331	0.4217
T0010	C009	51.866	0.5960
T0010	C010	45.377	0.7407
T0010	C011	62.594	0.1032
T0010	C012	58.410	0.2735
T0010	C013	70.882	0.4757
T0010	C014	46.609	0.6240
T0010	C015	54.903	0.8093
T0010	C016	32.886	0.1889
T0010	C017	57.010	0.3874
T0010	C018	29.852	0.5092
T0010	C019	21.311	0.7472
T0010	C020	74.966	0.0726
T0010	C021	63.180	0.2644
T0010	C022	68.479	0.4471
T0010	C023	63.895	0.6241
T0010	C024	75.324	0.7697
T0010	C025	58.581	0.1452
T0010	C026	55.634	0.3792
T0010	C027	28.491	0.4868
T0010	C028	42.263	0.6664
T0010	C029	28.372	0.8253
T0011	C000	88.478	0.7295
T0011	C001	76.153	0.1214
T0011	C002	76.855	0.2782
T0011	C003	84.555	0.4906
T0011	C004	73.182	0.6431
T0011	C005	56.935	0.7985
T0011	C006	49.154	0.1722
T0011	C007	50.373	0.3730
T0011	C008	30.166	0.5058
T0011	C009	32.483	0.6651
T0011	C010	41.002	0.0620
T0011	C011	96.882	0.2285
T0011	C012	95.682	0.4259
T0011	C013	63.301	0.6279
T0011	C014	65.098	0.8031
T0011	C015	61.024	0.1847
T0011	C016	70.674	0.2975
T0011	C017	44.005	0.5316
T0011	C018	33.351	0.6650
T0011	C019	34.321	0.8550
T0011	C020	31.758	0.2670
T0011	C021	46.370	0.3631
T0011	C022	66.312	0.5444
T0011	C023	102.326	0.7281
T0011	C024	82.003	0.1110
T0011	C025	52.857	0.2920
T0011	C026	40.685	0.5094
T0011	C027	69.778	0.6198
T0011	C028	39.789	0.8090
T0011	C029	46.939	0.2117
T0012	C000	105.379	0.0542
T0012	C001	84.792	0.2214
T0012	C002	104.415	0.3989
T0012	C003	90.340	0.6233
T0012	C004	82.209	0.7613
T0012	C005	49.805	0.1697
T0012	C006	78.894	0.3384
T0012	C007	55.462	0.4602
T0012	C008	34.687	0.6702
T0012	C009	33.122	0.8066
T0012	C010	37.994	0.2090
T0012	C011	108.815	0.4143
T0012	C012	91.333	0.5681
T0012	C013	82.634	0.7052
T0012	C014	96.341	0.1041
T0012	C015	70.948	0.2756
T0012	C016	51.984	0.4524
T0012	C017	78.478	0.6232
T0012	C018	61.604	0.8292
T0012	C019	47.978	0.2168
T0012	C020	29.485	0.3971
T0012	C021	36.245	0.5004
T0012	C022	120.000	0.7034
T0012	C023	100.045	0.0933
T0012	C024	66.218	0.2730
T0012	C025	93.166	0.4493
T0012	C026	65.061	0.6131
T0012	C027	62.510	0.7966
T0012	C028	48.981	0.1556
T0012	C029	59.824	0.3437
T0013	C000	53.581	0.2175
T0013	C001	31.645	0.4108
T0013	C002	32.441	0.5343
T0013	C003	36.878	0.6918
T0013	C004	52.410	0.1489
T0013	C005	54.263	0.2824
T0013	C006	60.103	0.4577
T0013	C007	62.920	0.5914
T0013	C008	95.565	0.8149
T0013	C009	95.570	0.1634
T0013	C010	87.975	0.3872
T0013	C011	30.408	0.5440
T0013	C012	40.334	0.7258
T0013	C013	37.393	0.0884
T0013	C014	34.247	0.2545
T0013	C015	25.220	0.4128
T0013	C016	67.352	0.5718
T0013	C017	62.989	0.7650
T0013	C018	56.674	0.1552
T0013	C019	67.633	0.2887
T0013	C020	95.949	0.5033
T0013	C021	95.629	0.6713
T0013	C022	36.401	0.8162
T0013	C023	16.463	0.2435
T0013	C024	44.384	0.3865
T0013	C025	38.836	0.5665
T0013	C026	44.685	0.7065
T0013	C027	37.763	0.1416
T0013	C028	70.761	0.2697
T0013	C029	66.049	0.4557
T0014	C000	67.522	0.3630
T0014	C001	43.650	0.4871
T0014	C002	37.193	0.6444
T0014	C003	30.934	0.8707
T0014	C004	37.866	0.2181
T0014	C005	24.720	0.4084
T0014	C006	45.056	0.6169
T0014	C007	61.746	0.7754
T0014	C008	52.386	0.1377
T0014	C009	55.189	0.2812
T0014	C010	58.126	0.4646
T0014	C011	58.312	0.6169
T0014	C012	30.970	0.8599
T0014	C013	27.055	0.2306
T0014	C014	41.941	0.3586
T0014	C015	29.309	0.5592
T0014	C016	51.927	0.7109
T0014	C017	35.164	0.1284
T0014	C018	77.883	0.2581
T0014	C019	65.395	0.4378
T0014	C020	69.707	0.5969
T0014	C021	64.482	0.8269
T0014	C022	66.894	0.2044
T0014	C023	48.962	0.3629
T0014	C024	45.953	0.4945
T0014	C025	6.251	0.7088
T0014	C026	47.730	0.0442
T0014	C027	60.438	0.2713
T0014	C028	51.074	0.4166
T0014	C029	58.550	0.6028
T0000,T0001	C000	43.761	0.1343
T0000,T0001	C001	39.847	0.3004
T0000,T0001	C002	40.854	0.5117
T0000,T0001	C003	37.945	0.6307
T0000,T0001	C004	53.741	0.8348
T0000,T0001	C005	70.391	0.1826
T0000,T0001	C006	57.543	0.4016
T0000,T0001	C007	65.084	0.5610
T0000,T0001	C008	79.109	0.7252
T0000,T0001	C009	80.292	0.1169
T0000,T0001	C010	85.931	0.2615
T0000,T0001	C011	33.355	0.4506
T0000,T0001	C012	48.902	0.5970
T0000,T0001	C013	48.599	0.8052
T0000,T0001	C014	27.258	0.1746
T0000,T0001	C015	31.208	0.3292
T0000,T0001	C016	53.398	0.5090
T0000,T0001	C017	71.124	0.7364
T0000,T0001	C018	62.796	0.0587
T0000,T0001	C019	74.287	0.2663
T0000,T0001	C020	85.828	0.4127
T0000,T0001	C021	74.888	0.6055
T0000,T0001	C022	33.998	0.7894
T0000,T0001	C023	25.797	0.1631
T0000,T0001	C024	54.367	0.3578
T0000,T0001	C025	47.024	0.4624
T0000,T0001	C026	49.460	0.6563
T0000,T0001	C027	68.017	0.8181
T0000,T0001	C028	65.433	0.2069
T0000,T0001	C029	84.306	0.4066
T0000,T0002	C000	45.713	0.2412
T0000,T0002	C001	35.226	0.4273
T0000,T0002	C002	29.946	0.5441
T0000,T0002	C003	34.161	0.7360
T0000,T0002	C004	69.622	0.1029
T0000,T0002	C005	53.256	0.2613
T0000,T0002	C006	54.758	0.4457
T0000,T0002	C007	46.087	0.6552
T0000,T0002	C008	72.258	0.8213
T0000,T0002	C009	89.418	0.2131
T0000,T0002	C010	76.546	0.3913
T0000,T0002	C011	37.347	0.5127
T0000,T0002	C012	42.755	0.7106
T0000,T0002	C013	41.491	0.0889
T0000,T0002	C014	36.131	0.2662
T0000,T0002	C015	21.003	0.4241
T0000,T0002	C016	70.054	0.5646
T0000,T0002	C017	52.360	0.7516
T0000,T0002	C018	55.696	0.1996
T0000,T0002	C019	78.457	0.2939
T0000,T0002	C020	96.729	0.4908
T0000,T0002	C021	70.064	0.6591
T0000,T0002	C022	25.106	0.8795
T0000,T0002	C023	42.477	0.2416
T0000,T0002	C024	38.541	0.4065
T0000,T0002	C025	43.761	0.5786
T0000,T0002	C026	42.397	0.7586
T0000,T0002	C027	52.989	0.0969
T0000,T0002	C028	57.446	0.3234
T0000,T0002	C029	65.906	0.4480
T0000,T0003	C000	48.001	0.2753
T0000,T0003	C001	45.518	0.4950
T0000,T0003	C002	48.632	0.6180
T0000,T0003	C003	16.983	0.7954
T0000,T0003	C004	64.210	0.1859
T0000,T0003	C005	56.714	0.3493
T0000,T0003	C006	74.239	0.5443
T0000,T0003	C007	30.422	0.7198
T0000,T0003	C008	68.934	0.0958
T0000,T0003	C009	60.071	0.2957
T0000,T0003	C010	77.471	0.4285
T0000,T0003	C011	63.816	0.5855
T0000,T0003	C012	41.172	0.8024
T0000,T0003	C013	34.582	0.1836
T0000,T0003	C014	46.028	0.3177
T0000,T0003	C015	71.975	0.5181
T0000,T0003	C016	71.848	0.6902
T0000,T0003	C017	61.493	0.8326
T0000,T0003	C018	50.056	0.1991
T0000,T0003	C019	85.344	0.4385
T0000,T0003	C020	67.256	0.5754
T0000,T0003	C021	77.470	0.7134
T0000,T0003	C022	27.343	0.1695
T0000,T0003	C023	25.098	0.2952
T0000,T0003	C024	18.145	0.4933
T0000,T0003	C025	48.682	0.6542
T0000,T0003	C026	33.813	0.7950
T0000,T0003	C027	48.007	0.1877
T0000,T0003	C028	59.490	0.3778
T0000,T0003	C029	66.184	0.5008
T0000,T0004	C000	48.510	0.3529
T0000,T0004	C001	37.891	0.5019
T0000,T0004	C002	33.893	0.6633
T0000,T0004	C003	46.057	0.1146
T0000,T0004	C004	56.851	0.2998
T0000,T0004	C005	51.537	0.4033
T0000,T0004	C006	37.195	0.6047
T0000,T0004	C007	68.433	0.7721
T0000,T0004	C008	71.085	0.1455
T0000,T0004	C009	67.865	0.3042
T0000,T0004	C010	87.016	0.4766
T0000,T0004	C011	54.263	0.6738
T0000,T0004	C012	43.722	0.8599
T0000,T0004	C013	23.762	0.2516
T0000,T0004	C014	36.922	0.3778
T0000,T0004	C015	56.485	0.5472
T0000,T0004	C016	59.728	0.7348
T0000,T0004	C017	58.557	0.1248
T0000,T0004	C018	59.019	0.3102
T0000,T0004	C019	84.419	0.4519
T0000,T0004	C020	87.041	0.6758
T0000,T0004	C021	73.726	0.8089
T0000,T0004	C022	36.473	0.2322
T0000,T0004	C023	35.772	0.3548
T0000,T0004	C024	23.627	0.5200
T0000,T0004	C025	48.158	0.7038
T0000,T0004	C026	37.418	0.1365
T0000,T0004	C027	61.895	0.2306
T0000,T0004	C028	49.588	0.4690
T0000,T0004	C029	55.318	0.6490
T0000,T0005	C000	54.277	0.4622
T0000,T0005	C001	35.876	0.5759
T0000,T0005	C002	29.485	0.8042
T0000,T0005	C003	42.389	0.1250
T0000,T0005	C004	41.994	0.3659
T0000,T0005	C005	43.081	0.4743
T0000,T0005	C006	46.130	0.6494
T0000,T0005	C007	67.142	0.8296
T0000,T0005	C008	58.561	0.2262
T0000,T0005	C009	56.583	0.3709
T0000,T0005	C010	64.775	0.5983
T0000,T0005	C011	62.116	0.7344
T0000,T0005	C012	35.180	0.1409
T0000,T0005	C013	39.594	0.3001
T0000,T0005	C014	21.279	0.4332
T0000,T0005	C015	58.104	0.6579
T0000,T0005	C016	50.297	0.7751
T0000,T0005	C017	57.718	0.2371
T0000,T0005	C018	48.657	0.4093
T0000,T0005	C019	73.287	0.5637
T0000,T0005	C020	73.778	0.6876
T0000,T0005	C021	67.756	0.1200
T0000,T0005	C022	26.660	0.2861
T0000,T0005	C023	44.908	0.4537
T0000,T0005	C024	51.703	0.6216
T0000,T0005	C025	25.087	0.7509
T0000,T0005	C026	47.378	0.1649
T0000,T0005	C027	54.712	0.3753
T0000,T0005	C028	40.107	0.5412
T0000,T0005	C029	52.063	0.7029
T0000,T0006	C000	68.574	0.4884
T0000,T0006	C001	53.201	0.6889
T0000,T0006	C002	37.485	0.8555
T0000,T0006	C003	48.566	0.2423
T0000,T0006	C004	41.755	0.4126
T0000,T0006	C005	40.561	0.6015
T0000,T0006	C006	49.510	0.7280
T0000,T0006	C007	57.302	0.1612
T0000,T0006	C008	77.612	0.2965
T0000,T0006	C009	58.788	0.4380
T0000,T0006	C010	52.123	0.6173
T0000,T0006	C011	68.042	0.7997
T0000,T0006	C012	42.982	0.1852
T0000,T0006	C013	51.080	0.3753
T0000,T0006	C014	25.499	0.5162
T0000,T0006	C015	67.878	0.7370
T0000,T0006	C016	38.261	0.1353
T0000,T0006	C017	55.983	0.2379
T0000,T0006	C018	71.088	0.4160
T0000,T0006	C019	74.414	0.6299
T0000,T0006	C020	66.682	0.7502
T0000,T0006	C021	78.133	0.1711
T0000,T0006	C022	60.076	0.3292
T0000,T0006	C023	64.960	0.4783
T0000,T0006	C024	35.600	0.6409
T0000,T0006	C025	32.371	0.8470
T0000,T0006	C026	43.293	0.2581
T0000,T0006	C027	44.404	0.3727
T0000,T0006	C028	46.804	0.6082
T0000,T0006	C029	56.381	0.7621
T0000,T0007	C000	62.633	0.5954
T0000,T0007	C001	60.851	0.7539
T0000,T0007	C002	32.520	0.1692
T0000,T0007	C003	43.052	0.3308
T0000,T0007	C004	21.885	0.4978
T0000,T0007	C005	48.914	0.6318
T0000,T0007	C006	38.051	0.8358
T0000,T0007	C007	62.572	0.1685
T0000,T0007	C008	53.451	0.4038
T0000,T0007	C009	76.052	0.5160
T0000,T0007	C010	75.766	0.7276
T0000,T0007	C011	61.971	0.0985
T0000,T0007	C012	45.675	0.3091
T0000,T0007	C013	31.952	0.4268
T0000,T0007	C014	59.758	0.5713
T0000,T0007	C015	45.878	0.7450
T0000,T0007	C016	51.017	0.1772
T0000,T0007	C017	45.938	0.3089
T0000,T0007	C018	53.885	0.5143
T0000,T0007	C019	72.103	0.6694
T0000,T0007	C020	62.932	0.8832
T0000,T0007	C021	48.433	0.2327
T0000,T0007	C022	66.260	0.3955
T0000,T0007	C023	42.707	0.5555
T0000,T0007	C024	43.362	0.7127
T0000,T0007	C025	31.119	0.1797
T0000,T0007	C026	42.722	0.3093
T0000,T0007	C027	48.088	0.4559
T0000,T0007	C028	53.783	0.6689
T0000,T0007	C029	55.913	0.8493
T0000,T0008	C000	71.584	0.6615
T0000,T0008	C001	55.279	0.8118
T0000,T0008	C002	70.913	0.2138
T0000,T0008	C003	48.531	0.3993
T0000,T0008	C004	38.320	0.5040
T0000,T0008	C005	37.125	0.6798
T0000,T0008	C006	42.587	0.0744
T0000,T0008	C007	48.178	0.2633
T0000,T0008	C008	64.265	0.4203
T0000,T0008	C009	59.852	0.5709
T0000,T0008	C010	74.828	0.7660
T0000,T0008	C011	53.332	0.2022
T0000,T0008	C012	69.202	0.3501
T0000,T0008	C013	36.626	0.4943
T0000,T0008	C014	57.644	0.7189
T0000,T0008	C015	37.738	0.8824
T0000,T0008	C016	39.586	0.2075
T0000,T0008	C017	57.775	0.3935
T0000,T0008	C018	51.884	0.5979
T0000,T0008	C019	75.116	0.7633
T0000,T0008	C020	62.315	0.1227
T0000,T0008	C021	52.872	0.2815
T0000,T0008	C022	69.834	0.4734
T0000,T0008	C023	50.335	0.6264
T0000,T0008	C024	52.279	0.7812
T0000,T0008	C025	35.410	0.1972
T0000,T0008	C026	47.480	0.3450
T0000,T0008	C027	53.339	0.5772
T0000,T0008	C028	33.327	0.7314
T0000,T0008	C029	49.718	0.0754
T0000,T0009	C000	70.411	0.7336
T0000,T0009	C001	50.271	0.0908
T0000,T0009	C002	66.222	0.2375
T0000,T0009	C003	58.582	0.4109
T0000,T0009	C004	29.542	0.5767
T0000,T0009	C005	31.792	0.8095
T0000,T0009	C006	47.635	0.1556
T0000,T0009	C007	69.479	0.3130
T0000,T0009	C008	60.245	0.5355
T0000,T0009	C009	70.804	0.6442
T0000,T0009	C010	64.987	0.8506
T0000,T0009	C011	71.217	0.2453
T0000,T0009	C012	55.553	0.3779
T0000,T0009	C013	44.557	0.5415
T0000,T0009	C014	65.778	0.7468
T0000,T0009	C015	49.619	0.1147
T0000,T0009	C016	32.609	0.3125
T0000,T0009	C017	30.240	0.4993
T0000,T0009	C018	64.609	0.6857
T0000,T0009	C019	59.814	0.8042
T0000,T0009	C020	54.362	0.2446
T0000,T0009	C021	52.540	0.4147
T0000,T0009	C022	73.114	0.5529
T0000,T0009	C023	62.652	0.7113
T0000,T0009	C024	46.823	0.1362
T0000,T0009	C025	49.231	0.2965
T0000,T0009	C026	48.735	0.4495
T0000,T0009	C027	41.580	0.6385
T0000,T0009	C028	35.702	0.7964
T0000,T0009	C029	53.960	0.2164
T0000,T0010	C000	60.176	0.8094
T0000,T0010	C001	41.562	0.1368
T0000,T0010	C002	73.775	0.3513
T0000,T0010	C003	56.830	0.5417
T0000,T0010	C004	46.322	0.6846
T0000,T0010	C005	48.255	0.8761
T0000,T0010	C006	54.267	0.2114
T0000,T0010	C007	46.996	0.4339
T0000,T0010	C008	64.421	0.5405
T0000,T0010	C009	62.466	0.7521
T0000,T0010	C010	74.221	0.1366
T0000,T0010	C011	68.613	0.3116
T0000,T0010	C012	56.291	0.4550
T0000,T0010	C013	59.400	0.6157
T0000,T0010	C014	65.989	0.8497
T0000,T0010	C015	62.877	0.1912
T0000,T0010	C016	46.466	0.3910
T0000,T0010	C017	60.015	0.5896
T0000,T0010	C018	51.714	0.7427
T0000,T0010	C019	63.687	0.0794
T0000,T0010	C020	71.940	0.3080
T0000,T0010	C021	68.177	0.4416
T0000,T0010	C022	75.698	0.6429
T0000,T0010	C023	51.776	0.7739
T0000,T0010	C024	60.864	0.1761
T0000,T0010	C025	53.706	0.3721
T0000,T0010	C026	41.760	0.5455
T0000,T0010	C027	53.684	0.7011
T0000,T0010	C028	32.298	0.0922
T0000,T0010	C029	56.993	0.2514
T0000,T0011	C000	67.862	0.8538
T0000,T0011	C001	65.082	0.2438
T0000,T0011	C002	72.543	0.3726
T0000,T0011	C003	61.731	0.6119
T0000,T0011	C004	57.086	0.7773
T0000,T0011	C005	36.908	0.1558
T0000,T0011	C006	56.255	0.2759
T0000,T0011	C007	55.339	0.4677
T0000,T0011	C008	38.324	0.6789
T0000,T0011	C009	62.957	0.8283
T0000,T0011	C010	78.110	0.2163
T0000,T0011	C011	72.798	0.4080
T0000,T0011	C012	61.345	0.5188
T0000,T0011	C013	100.385	0.7322
T0000,T0011	C014	49.963	0.1043
T0000,T0011	C015	51.289	0.2653
T0000,T0011	C016	40.383	0.4817
T0000,T0011	C017	54.312	0.6451
T0000,T0011	C018	54.441	0.7623
T0000,T0011	C019	44.375	0.2174
T0000,T0011	C020	66.302	0.3608
T0000,T0011	C021	81.519	0.5081
T0000,T0011	C022	86.747	0.6514
T0000,T0011	C023	60.007	0.1136
T0000,T0011	C024	66.393	0.2294
T0000,T0011	C025	62.383	0.4014
T0000,T0011	C026	52.900	0.5824
T0000,T0011	C027	49.021	0.7272
T0000,T0011	C028	25.934	0.1349
T0000,T0011	C029	48.479	0.2972
T0000,T0012	C000	79.154	0.1332
T0000,T0012	C001	84.565	0.3066
T0000,T0012	C002	87.411	0.4894
T0000,T0012	C003	68.530	0.6727
T0000,T0012	C004	49.372	0.8331
T0000,T0012	C005	80.116	0.2294
T0000,T0012	C006	41.916	0.3785
T0000,T0012	C007	46.245	0.5391
