task_id_list	courier_id	total_score	willingness
T0009	C032	72.390	0.4811
T0009	C033	49.650	0.6546
T0009	C034	65.062	0.8223
T0009	C035	44.380	0.2016
T0009	C036	34.590	0.3825
T0009	C037	58.262	0.5357
T0009	C038	35.083	0.6900
T0009	C039	35.465	0.0869
T0009	C040	39.308	0.2157
T0009	C041	61.117	0.4580
T0009	C042	73.591	0.6176
T0009	C043	60.801	0.7755
T0010	C000	80.917	0.5659
T0010	C001	79.182	0.7312
T0010	C002	83.644	0.1264
T0010	C003	69.731	0.3366
T0010	C004	39.096	0.4933
T0010	C005	46.902	0.6916
T0010	C006	54.347	0.8212
T0010	C007	17.355	0.2274
T0010	C008	5.833	0.4286
T0010	C009	58.979	0.5967
T0010	C010	46.415	0.7169
T0010	C011	75.009	0.1688
T0010	C012	40.818	0.2690
T0010	C013	69.202	0.4408
T0010	C014	47.831	0.6501
T0010	C015	36.284	0.8277
T0010	C016	30.273	0.1819
T0010	C017	33.259	0.3442
T0010	C018	38.232	0.5324
T0010	C019	23.880	0.7296
T0010	C020	62.753	0.0900
T0010	C021	53.038	0.2680
T0010	C022	73.305	0.4161
T0010	C023	56.548	0.6431
T0010	C024	93.521	0.8035
T0010	C025	51.133	0.1758
T0010	C026	17.396	0.3063
T0010	C027	43.048	0.4960
T0010	C028	34.233	0.6736
T0010	C029	60.708	0.8535
T0010	C030	49.070	0.2336
T0010	C031	35.452	0.4012
T0010	C032	63.901	0.5665
T0010	C033	69.425	0.7169
T0010	C034	47.536	0.1493
T0010	C035	43.686	0.3149
T0010	C036	76.366	0.4524
T0010	C037	65.327	0.6564
T0010	C038	23.674	0.8063
T0010	C039	14.551	0.2026
T0010	C040	33.537	0.3675
T0010	C041	42.099	0.5557
T0010	C042	45.088	0.7411
T0010	C043	30.194	0.1403
T0011	C000	78.311	0.7496
T0011	C001	89.413	0.1190
T0011	C002	57.816	0.3206
T0011	C003	73.086	0.4555
T0011	C004	78.363	0.5925
T0011	C005	61.432	0.7635
T0011	C006	41.975	0.1630
T0011	C007	47.310	0.3695
T0011	C008	20.269	0.5103
T0011	C009	43.919	0.6952
T0011	C010	17.150	0.0569
T0011	C011	105.291	0.2391
T0011	C012	75.252	0.4419
T0011	C013	67.134	0.6044
T0011	C014	59.005	0.7966
T0011	C015	64.824	0.1777
T0011	C016	59.809	0.3648
T0011	C017	42.246	0.4833
T0011	C018	30.652	0.6406
T0011	C019	51.940	0.8190
T0011	C020	16.195	0.2275
T0011	C021	30.978	0.4138
T0011	C022	101.945	0.5378
T0011	C023	95.982	0.7093
T0011	C024	70.322	0.1088
T0011	C025	75.227	0.3107
T0011	C026	55.947	0.4838
T0011	C027	67.872	0.6639
T0011	C028	47.945	0.8007
T0011	C029	14.192	0.2030
T0011	C030	3.000	0.3725
T0011	C031	46.360	0.5554
T0011	C032	36.159	0.7350
T0011	C033	82.533	0.0870
T0011	C034	81.354	0.2953
T0011	C035	73.847	0.4433
T0011	C036	53.886	0.6069
T0011	C037	44.173	0.7615
T0011	C038	63.973	0.1340
T0011	C039	60.119	0.3700
T0011	C040	31.198	0.4799
T0011	C041	10.303	0.6623
T0011	C042	49.356	0.8425
T0011	C043	51.391	0.2366
T0012	C000	101.028	0.0540
T0012	C001	94.673	0.2488
T0012	C002	73.716	0.4492
T0012	C003	87.356	0.5906
T0012	C004	69.727	0.7274
T0012	C005	62.033	0.1857
T0012	C006	68.406	0.3334
T0012	C007	56.616	0.5182
T0012	C008	43.484	0.6237
T0012	C009	25.100	0.8666
T0012	C010	48.589	0.2411
T0012	C011	110.429	0.3715
T0012	C012	89.585	0.5964
T0012	C013	62.772	0.7457
T0012	C014	84.803	0.1300
T0012	C015	65.357	0.2823
T0012	C016	57.649	0.4526
T0012	C017	67.863	0.6632
T0012	C018	55.086	0.8263
T0012	C019	47.639	0.2242
T0012	C020	31.557	0.3432
T0012	C021	48.556	0.5299
T0012	C022	106.266	0.7364
T0012	C023	100.561	0.1285
T0012	C024	71.740	0.2521
T0012	C025	96.253	0.4575
T0012	C026	77.933	0.5677
T0012	C027	70.741	0.7802
T0012	C028	47.091	0.1664
T0012	C029	66.500	0.3597
T0012	C030	47.296	0.5077
T0012	C031	31.667	0.6816
T0012	C032	23.297	0.8575
T0012	C033	111.917	0.2335
T0012	C034	102.830	0.4217
T0012	C035	91.406	0.5951
T0012	C036	55.442	0.7026
T0012	C037	75.197	0.1513
T0012	C038	66.748	0.2778
T0012	C039	33.560	0.4775
T0012	C040	34.765	0.6483
T0012	C041	61.031	0.8112
T0012	C042	51.064	0.1609
T0012	C043	22.668	0.3505
T0013	C000	53.578	0.2049
T0013	C001	35.169	0.3620
T0013	C002	21.513	0.5840
T0013	C003	38.719	0.7500
T0013	C004	70.770	0.1376
T0013	C005	57.617	0.2926
T0013	C006	51.268	0.4588
T0013	C007	64.547	0.6338
T0013	C008	99.404	0.8059
T0013	C009	95.711	0.1603
T0013	C010	96.691	0.3258
T0013	C011	15.489	0.5375
T0013	C012	33.976	0.6800
T0013	C013	22.821	0.1028
T0013	C014	40.087	0.2466
T0013	C015	24.292	0.4261
T0013	C016	56.622	0.5797
T0013	C017	64.533	0.7445
T0013	C018	64.121	0.1409
T0013	C019	63.605	0.2877
T0013	C020	93.544	0.4848
T0013	C021	90.263	0.6426
T0013	C022	29.155	0.8638
T0013	C023	23.528	0.2471
T0013	C024	51.546	0.3955
T0013	C025	43.649	0.5850
T0013	C026	47.786	0.6956
T0013	C027	32.604	0.0967
T0013	C028	64.061	0.2704
T0013	C029	64.253	0.4588
T0013	C030	53.017	0.5992
T0013	C031	99.873	0.8371
T0013	C032	99.017	0.2023
T0013	C033	17.578	0.4000
T0013	C034	23.121	0.5626
T0013	C035	44.356	0.7271
T0013	C036	45.036	0.1188
T0013	C037	60.870	0.2811
T0013	C038	58.098	0.4642
T0013	C039	64.504	0.6335
T0013	C040	75.656	0.7845
T0013	C041	74.825	0.1762
T0013	C042	69.853	0.3489
T0013	C043	116.568	0.4743
T0014	C000	55.532	0.3381
T0014	C001	44.889	0.4788
T0014	C002	20.896	0.7128
T0014	C003	44.418	0.8133
T0014	C004	23.186	0.2004
T0014	C005	29.649	0.3963
T0014	C006	37.295	0.5826
T0014	C007	68.293	0.7125
T0014	C008	63.392	0.1569
T0014	C009	69.678	0.3279
T0014	C010	51.519	0.5176
T0014	C011	55.812	0.6481
T0014	C012	48.351	0.8292
T0014	C013	59.348	0.2463
T0014	C014	45.742	0.3854
T0014	C015	50.359	0.5483
T0014	C016	38.527	0.7517
T0014	C017	19.697	0.1199
T0014	C018	60.523	0.2538
T0014	C019	73.481	0.4655
T0014	C020	71.912	0.5938
T0014	C021	75.594	0.7888
T0014	C022	49.466	0.1766
T0014	C023	50.828	0.3784
T0014	C024	31.595	0.4988
T0014	C025	14.186	0.7115
T0014	C026	60.948	0.1170
T0014	C027	78.321	0.2362
T0014	C028	53.493	0.4057
T0014	C029	41.806	0.5681
T0014	C030	83.806	0.7376
T0014	C031	72.242	0.1723
T0014	C032	76.407	0.2969
T0014	C033	33.416	0.5109
T0014	C034	56.328	0.6648
T0014	C035	46.868	0.8450
T0014	C036	16.907	0.2334
T0014	C037	13.402	0.3617
T0014	C038	41.939	0.5906
T0014	C039	53.724	0.7180
T0014	C040	48.860	0.0813
T0014	C041	53.477	0.2665
T0014	C042	86.182	0.4723
T0014	C043	84.126	0.6145
T0015	C000	61.924	0.4600
T0015	C001	73.628	0.6554
T0015	C002	53.606	0.7757
T0015	C003	44.101	0.1747
T0015	C004	18.526	0.3346
T0015	C005	53.203	0.5385
T0015	C006	40.365	0.7292
T0015	C007	32.392	0.1071
T0015	C008	29.868	0.2664
T0015	C009	65.692	0.4058
T0015	C010	73.371	0.5824
T0015	C011	48.672	0.7627
T0015	C012	52.864	0.1779
T0015	C013	65.467	0.3138
T0015	C014	49.942	0.4930
T0015	C015	16.588	0.6588
T0015	C016	9.232	0.8389
T0015	C017	40.453	0.2478
T0015	C018	53.056	0.3855
T0015	C019	44.027	0.5437
T0015	C020	46.899	0.7887
T0015	C021	71.215	0.1422
T0015	C022	55.812	0.3407
T0015	C023	59.374	0.4593
T0015	C024	33.695	0.6841
T0015	C025	54.352	0.8428
T0015	C026	35.816	0.1982
T0015	C027	10.630	0.3785
T0015	C028	42.496	0.5619
T0015	C029	48.602	0.7285
T0015	C030	55.173	0.0927
T0015	C031	47.691	0.2407
T0015	C032	91.241	0.4855
T0015	C033	70.537	0.6167
T0015	C034	71.878	0.7635
T0015	C035	26.457	0.2165
T0015	C036	54.524	0.3815
T0015	C037	23.830	0.5180
T0015	C038	29.403	0.6963
T0015	C039	28.122	0.0507
T0015	C040	63.324	0.2384
T0015	C041	64.144	0.4524
T0015	C042	51.716	0.5873
T0015	C043	66.968	0.7764
T0016	C000	95.508	0.6397
T0016	C001	82.934	0.8023
T0016	C002	54.570	0.1467
T0016	C003	52.164	0.3031
T0016	C004	63.405	0.5398
T0016	C005	51.279	0.7079
T0016	C006	40.712	0.8272
T0016	C007	24.289	0.2650
T0016	C008	37.536	0.3941
T0016	C009	27.981	0.5758
T0016	C010	53.928	0.7225
T0016	C011	75.248	0.1456
T0016	C012	71.870	0.3327
T0016	C013	67.250	0.4326
T0016	C014	35.136	0.6284
T0016	C015	41.580	0.8472
T0016	C016	44.700	0.2093
T0016	C017	27.219	0.4012
T0016	C018	12.603	0.5533
T0016	C019	58.684	0.6745
T0016	C020	40.084	0.1143
T0016	C021	52.997	0.3083
T0016	C022	69.045	0.4020
T0016	C023	66.714	0.6271
T0016	C024	76.406	0.7712
T0016	C025	33.592	0.1714
T0016	C026	44.032	0.3553
T0016	C027	36.517	0.4994
T0016	C028	34.097	0.6925
T0016	C029	21.156	0.8755
T0016	C030	30.296	0.2493
T0016	C031	50.871	0.4273
T0016	C032	63.393	0.5953
T0016	C033	53.116	0.7346
T0016	C034	57.887	0.1245
T0016	C035	80.916	0.3410
T0016	C036	61.400	0.4496
T0016	C037	39.936	0.6304
T0016	C038	19.430	0.8554
T0016	C039	25.239	0.2104
T0016	C040	34.166	0.4044
T0016	C041	21.289	0.5896
T0016	C042	53.747	0.7179
T0016	C043	49.653	0.1322
T0017	C000	82.417	0.6908
T0017	C001	72.348	0.0893
T0017	C002	82.765	0.2830
T0017	C003	79.692	0.4968
T0017	C004	67.329	0.6368
T0017	C005	40.388	0.7760
T0017	C006	55.717	0.1834
T0017	C007	45.244	0.3533
T0017	C008	32.393	0.5070
T0017	C009	7.689	0.6767
T0017	C010	60.390	0.1147
T0017	C011	98.289	0.2260
T0017	C012	85.718	0.4133
T0017	C013	69.455	0.6241
T0017	C014	73.051	0.7669
T0017	C015	59.760	0.1990
T0017	C016	37.887	0.3426
T0017	C017	30.524	0.4662
T0017	C018	52.507	0.6848
T0017	C019	19.293	0.8233
T0017	C020	32.225	0.2218
T0017	C021	28.753	0.4397
T0017	C022	93.834	0.5556
T0017	C023	71.158	0.7079
T0017	C024	68.837	0.0948
T0017	C025	99.068	0.2776
T0017	C026	74.824	0.4386
T0017	C027	45.600	0.6323
T0017	C028	36.887	0.8474
T0017	C029	50.852	0.2258
T0017	C030	46.461	0.3337
T0017	C031	36.103	0.5350
T0017	C032	19.603	0.7377
T0017	C033	80.270	0.1021
T0017	C034	84.694	0.2523
T0017	C035	64.350	0.4226
T0017	C036	30.009	0.5970
T0017	C037	79.924	0.7645
T0017	C038	69.339	0.1465
T0017	C039	37.806	0.3238
T0017	C040	24.887	0.4712
T0017	C041	47.833	0.6950
T0017	C042	30.627	0.8432
T0017	C043	45.105	0.2322
T0018	C000	107.901	0.0418
T0018	C001	105.798	0.2792
T0018	C002	101.647	0.4591
T0018	C003	66.039	0.5654
T0018	C004	53.913	0.7789
T0018	C005	94.988	0.1680
T0018	C006	60.436	0.3072
T0018	C007	46.664	0.4707
T0018	C008	67.209	0.6694
T0018	C009	45.283	0.8389
T0018	C010	29.122	0.1896
T0018	C011	100.165	0.4159
T0018	C012	105.650	0.5232
T0018	C013	86.991	0.6945
T0018	C014	93.135	0.1300
T0018	C015	64.415	0.3249
T0018	C016	79.864	0.4420
T0018	C017	67.308	0.6658
T0018	C018	63.240	0.8338
T0018	C019	25.602	0.1802
T0018	C020	60.668	0.3996
T0018	C021	35.899	0.5348
T0018	C022	84.764	0.6895
T0018	C023	87.935	0.0809
T0018	C024	95.294	0.2907
T0018	C025	82.699	0.4397
T0018	C026	70.603	0.6282
T0018	C027	46.906	0.7851
T0018	C028	65.880	0.1988
T0018	C029	51.238	0.3609
T0018	C030	24.373	0.4919
T0018	C031	30.875	0.7087
T0018	C032	29.485	0.8425
T0018	C033	93.673	0.2229
T0018	C034	91.733	0.4321
T0018	C035	63.255	0.5835
T0018	C036	89.738	0.7078
T0018	C037	71.498	0.1023
T0018	C038	53.776	0.2784
T0018	C039	62.272	0.4985
T0018	C040	49.359	0.6243
T0018	C041	34.081	0.7814
T0018	C042	35.694	0.2345
T0018	C043	41.494	0.3346
T0019	C000	42.258	0.1964
T0019	C001	21.383	0.4006
T0019	C002	29.013	0.5299
T0019	C003	65.121	0.7175
T0019	C004	63.259	0.1012
T0019	C005	60.877	0.2484
T0019	C006	57.323	0.4594
T0019	C007	94.762	0.6397
T0019	C008	75.426	0.7706
T0019	C009	95.546	0.2066
T0019	C010	80.011	0.3527
T0019	C011	54.892	0.4832
T0019	C012	26.086	0.6931
T0019	C013	25.719	0.0438
T0019	C014	34.155	0.2884
T0019	C015	72.449	0.4304
T0019	C016	59.705	0.5629
T0019	C017	74.041	0.7444
T0019	C018	39.158	0.1128
T0019	C019	78.683	0.3016
T0019	C020	85.445	0.4720
T0019	C021	85.067	0.6523
T0019	C022	66.335	0.8632
T0019	C023	33.510	0.1998
T0019	C024	32.257	0.3861
T0019	C025	32.458	0.5587
T0019	C026	67.629	0.6944
T0019	C027	73.137	0.1410
T0019	C028	61.100	0.2541
T0019	C029	74.983	0.4558
T0019	C030	85.784	0.6608
T0019	C031	78.100	0.8215
T0019	C032	80.735	0.1938
T0019	C033	29.572	0.3451
T0019	C034	40.008	0.5305
T0019	C035	54.562	0.6844
