task_id_list	courier_id	total_score	willingness
T0003	C000	60.504	0.5651
T0003	C001	37.445	0.5064
T0003	C002	55.718	0.7140
T0003	C003	42.363	0.4610
T0003	C004	44.085	0.6047
T0003	C005	20.904	0.4564
T0003	C006	20.311	0.5180
T0003	C007	41.805	0.7588
T0003	C008	47.464	0.7427
T0003	C009	39.953	0.7283
T0003	C010	43.004	0.5183
T0003	C011	54.201	0.4956
T0003	C012	43.850	0.5235
T0003	C013	31.817	0.5387
T0003	C014	28.064	0.3038
T0003	C015	43.823	0.6406
T0003	C016	49.310	0.6492
T0003	C017	44.309	0.5417
T0003	C018	28.722	0.4543
T0003	C019	35.816	0.4593
T0003	C020	56.644	0.6894
T0003	C021	39.740	0.5226
T0003	C022	44.567	0.3172
T0003	C023	30.496	0.4881
T0003	C024	49.541	0.2650
T0003	C025	24.086	0.7167
T0003	C026	44.069	0.6009
T0003	C027	44.184	0.6674
T0003	C028	36.216	0.4240
T0003	C029	62.716	0.3235
T0003	C030	54.332	0.5706
T0003	C031	35.921	0.5906
T0003	C032	33.571	0.3676
T0003	C033	42.363	0.5995
T0003	C034	38.560	0.3215
T0003	C035	37.081	0.5898
T0003	C036	44.589	0.5864
T0003	C037	29.172	0.4536
T0003	C038	42.291	0.5043
T0003	C039	26.171	0.4230
T0003	C040	57.040	0.6748
T0003	C041	43.661	0.6624
T0003	C042	46.964	0.4065
T0003	C043	51.750	0.6656
T0003	C044	50.186	0.4773
T0003	C045	36.455	0.7256
T0003	C046	51.120	0.3330
T0003	C047	42.504	0.6374
T0003	C048	35.410	0.6501
T0003	C049	37.779	0.4915
T0003	C050	59.751	0.4033
T0003	C051	43.761	0.2634
T0003	C052	40.949	0.5108
T0003	C053	55.189	0.5829
T0003	C054	40.007	0.4019
T0003	C055	38.075	0.4421
T0003	C056	45.822	0.3959
T0003	C057	22.101	0.6326
T0003	C058	54.772	0.4185
T0003	C059	36.516	0.5591
T0004	C000	59.296	0.4974
T0004	C001	55.607	0.3009
T0004	C002	71.371	0.3646
T0004	C003	56.618	0.5366
T0004	C004	65.380	0.5397
T0004	C005	48.003	0.2113
T0004	C006	57.551	0.5186
T0004	C007	67.453	0.6712
T0004	C008	93.032	0.4970
T0004	C009	69.045	0.4888
T0004	C010	45.839	0.5344
T0004	C011	75.805	0.4360
T0004	C012	89.018	0.2811
T0004	C013	63.448	0.4141
T0004	C014	81.973	0.1865
T0004	C015	85.673	0.3812
T0004	C016	64.337	0.4437
T0004	C017	72.715	0.2167
T0004	C018	62.830	0.5706
T0004	C019	57.605	0.3652
T0004	C020	83.208	0.3607
T0004	C021	72.748	0.4802
T0004	C022	63.275	0.2424
T0004	C023	58.773	0.5300
T0004	C024	75.492	0.3182
T0004	C025	51.458	0.6878
T0004	C026	60.594	0.4241
T0004	C027	65.601	0.6484
T0004	C028	62.486	0.3093
T0004	C029	78.482	0.1263
T0004	C030	69.789	0.4010
T0004	C031	57.027	0.3423
T0004	C032	46.246	0.5076
T0004	C033	69.314	0.5839
T0004	C034	60.557	0.4226
T0004	C035	69.508	0.4656
T0004	C036	61.727	0.5808
T0004	C037	78.394	0.2572
T0004	C038	49.516	0.5717
T0004	C039	56.396	0.2499
T0004	C040	84.766	0.3270
T0004	C041	61.383	0.5517
T0004	C042	65.903	0.4600
T0004	C043	63.212	0.3429
T0004	C044	86.754	0.4157
T0004	C045	46.365	0.4495
T0004	C046	84.189	0.1967
T0004	C047	72.965	0.2472
T0004	C048	44.785	0.5681
T0004	C049	64.037	0.6017
T0004	C050	75.691	0.6059
T0004	C051	64.093	0.4378
T0004	C052	45.643	0.4643
T0004	C053	69.216	0.6627
T0004	C054	73.496	0.2844
T0004	C055	37.341	0.4775
T0004	C056	64.145	0.4727
T0004	C057	69.303	0.6565
T0004	C058	90.631	0.3627
T0004	C059	68.543	0.2583
T0005	C000	33.854	0.5204
T0005	C001	23.578	0.5227
T0005	C002	40.432	0.3822
T0005	C003	39.441	0.5236
T0005	C004	41.504	0.4293
T0005	C005	49.586	0.2831
T0005	C006	41.682	0.5480
T0005	C007	46.668	0.6250
T0005	C008	46.542	0.3565
T0005	C009	49.743	0.5144
T0005	C010	29.065	0.4388
T0005	C011	54.754	0.5388
T0005	C012	50.303	0.4372
T0005	C013	45.522	0.3869
T0005	C014	44.152	0.2239
T0005	C015	48.138	0.7217
T0005	C016	45.785	0.6824
T0005	C017	42.866	0.5077
T0005	C018	28.341	0.2698
T0005	C019	33.314	0.3510
T0005	C020	43.151	0.6068
T0005	C021	53.017	0.5223
T0005	C022	34.233	0.3929
T0005	C023	43.878	0.4990
T0005	C024	63.529	0.5506
T0005	C025	26.878	0.6669
T0005	C026	49.713	0.5160
T0005	C027	25.750	0.7087
T0005	C028	41.005	0.5174
T0005	C029	52.667	0.3560
T0005	C030	61.231	0.4658
T0005	C031	37.952	0.6566
T0005	C032	54.214	0.5669
T0005	C033	60.070	0.4222
T0005	C034	33.046	0.3693
T0005	C035	40.300	0.4713
T0005	C036	50.536	0.5075
T0005	C037	58.172	0.4375
T0005	C038	40.579	0.6119
T0005	C039	50.184	0.3284
T0005	C040	69.226	0.4484
T0005	C041	33.407	0.5838
T0005	C042	64.950	0.4047
T0005	C043	34.161	0.4678
T0005	C044	55.911	0.3603
T0005	C045	23.861	0.4795
T0005	C046	59.408	0.1642
T0005	C047	46.196	0.4900
T0005	C048	24.430	0.6322
T0005	C049	46.787	0.7136
T0005	C050	43.043	0.6284
T0005	C051	55.435	0.6472
T0005	C052	24.881	0.4204
T0005	C053	58.173	0.5988
T0005	C054	43.736	0.3605
T0005	C055	38.342	0.4179
T0005	C056	46.413	0.7532
T0005	C057	50.242	0.7092
T0005	C058	51.114	0.5902
T0005	C059	52.541	0.5401
T0006	C000	66.220	0.4069
T0006	C001	34.134	0.5062
T0006	C002	41.974	0.3598
T0006	C003	51.470	0.6356
T0006	C004	52.494	0.5789
T0006	C005	50.029	0.2848
T0006	C006	50.846	0.4030
T0006	C007	46.210	0.4056
T0006	C008	35.373	0.4460
T0006	C009	36.216	0.4325
T0006	C010	43.780	0.5179
T0006	C011	51.082	0.4142
T0006	C012	38.491	0.5082
T0006	C013	28.312	0.4873
T0006	C014	33.924	0.3819
T0006	C015	32.370	0.5582
T0006	C016	50.940	0.3152
T0006	C017	54.011	0.2582
T0006	C018	36.708	0.1681
T0006	C019	64.183	0.3812
T0006	C020	51.427	0.3138
T0006	C021	29.728	0.5848
T0006	C022	64.440	0.2192
T0006	C023	34.178	0.6594
T0006	C024	77.648	0.4209
T0006	C025	38.974	0.7003
T0006	C026	57.094	0.3490
T0006	C027	53.295	0.6800
T0006	C028	35.062	0.4837
T0006	C029	39.221	0.6945
T0006	C030	86.216	0.3893
T0006	C031	62.647	0.3339
T0006	C032	45.819	0.5780
T0006	C033	53.169	0.5529
T0006	C034	57.734	0.4625
T0006	C035	34.936	0.7401
T0006	C036	71.430	0.5619
T0006	C037	62.801	0.3648
T0006	C038	58.823	0.2230
T0006	C039	48.559	0.2531
T0006	C040	46.790	0.4699
T0006	C041	61.830	0.2361
T0006	C042	58.953	0.6058
T0006	C043	43.112	0.6800
T0006	C044	49.887	0.4100
T0006	C045	42.498	0.6691
T0006	C046	39.361	0.3272
T0006	C047	19.998	0.4271
T0006	C048	53.573	0.3887
T0006	C049	31.382	0.6620
T0006	C050	51.489	0.2770
T0006	C051	43.983	0.6437
T0006	C052	50.489	0.5261
T0006	C053	44.304	0.4944
T0006	C054	33.421	0.6214
T0006	C055	59.710	0.3906
T0006	C056	42.112	0.3261
T0006	C057	53.503	0.7629
T0006	C058	32.982	0.4828
T0006	C059	64.102	0.3819
T0007	C000	56.780	0.6950
T0007	C001	32.455	0.2059
T0007	C002	49.035	0.6967
T0007	C003	49.603	0.5737
T0007	C004	49.318	0.5499
T0007	C005	41.207	0.5228
T0007	C006	45.696	0.4220
T0007	C007	41.980	0.6089
T0007	C008	49.962	0.5438
T0007	C009	49.320	0.4827
T0007	C010	41.472	0.6242
T0007	C011	46.620	0.4689
T0007	C012	54.502	0.3426
T0007	C013	45.520	0.3268
T0007	C014	48.506	0.4764
T0007	C015	56.722	0.5442
T0007	C016	65.450	0.6570
T0007	C017	37.328	0.3523
T0007	C018	26.779	0.4523
T0007	C019	43.869	0.3863
T0007	C020	52.756	0.4482
T0007	C021	45.710	0.4108
T0007	C022	61.497	0.2049
T0007	C023	38.780	0.7229
T0007	C024	62.775	0.3471
T0007	C025	31.659	0.6038
T0007	C026	44.961	0.5870
T0007	C027	57.353	0.5780
T0007	C028	39.296	0.4727
T0007	C029	36.510	0.3751
T0007	C030	75.682	0.3119
T0007	C031	51.129	0.4852
T0007	C032	39.013	0.4520
T0007	C033	54.927	0.6694
T0007	C034	55.762	0.3937
T0007	C035	45.215	0.5644
T0007	C036	54.981	0.5338
T0007	C037	54.826	0.3916
T0007	C038	59.895	0.2634
T0007	C039	54.688	0.4460
T0007	C040	55.750	0.4919
T0007	C041	47.653	0.5693
T0007	C042	50.239	0.5814
T0007	C043	44.928	0.6414
T0007	C044	56.618	0.2068
T0007	C045	40.399	0.7136
T0007	C046	61.133	0.1962
T0007	C047	44.706	0.3027
T0007	C048	46.630	0.4631
T0007	C049	38.211	0.6199
T0007	C050	46.726	0.2992
T0007	C051	51.912	0.4468
T0007	C052	49.618	0.5821
T0007	C053	44.753	0.2332
T0007	C054	45.834	0.2204
T0007	C055	64.441	0.5968
T0007	C056	47.783	0.3421
T0007	C057	45.275	0.6081
T0007	C058	55.723	0.6471
T0007	C059	55.114	0.3063
T0008	C000	36.033	0.5488
T0008	C001	19.721	0.4255
T0008	C002	26.762	0.5772
T0008	C003	37.577	0.6016
T0008	C004	42.193	0.4207
T0008	C005	27.147	0.5794
T0008	C006	20.425	0.5762
T0008	C007	25.478	0.6316
T0008	C008	34.842	0.6389
T0008	C009	23.562	0.3020
T0008	C010	40.872	0.4210
T0008	C011	42.520	0.5848
T0008	C012	39.558	0.5572
T0008	C013	20.875	0.5084
T0008	C014	24.205	0.4754
T0008	C015	31.065	0.6610
T0008	C016	43.764	0.5625
T0008	C017	32.374	0.4420
T0008	C018	14.909	0.5962
T0008	C019	40.396	0.3831
T0008	C020	43.496	0.3702
T0008	C021	28.405	0.3917
T0008	C022	37.045	0.4365
T0008	C023	31.099	0.7351
T0008	C024	48.543	0.3402
T0008	C025	14.615	0.6873
T0008	C026	26.754	0.3450
T0008	C027	38.093	0.6840
T0008	C028	19.493	0.5974
T0008	C029	36.902	0.4969
T0008	C030	53.195	0.6183
T0008	C031	26.278	0.7906
T0008	C032	27.972	0.6575
T0008	C033	28.151	0.5996
T0008	C034	36.989	0.4102
T0008	C035	26.467	0.6489
T0008	C036	20.879	0.4112
T0008	C037	31.066	0.3006
T0008	C038	36.966	0.4441
T0008	C039	15.608	0.4843
T0008	C040	34.399	0.3252
T0008	C041	21.497	0.5852
T0008	C042	22.784	0.3542
T0008	C043	37.800	0.5559
T0008	C044	31.314	0.5156
T0008	C045	15.963	0.6113
T0008	C046	40.061	0.6528
T0008	C047	17.863	0.3347
T0008	C048	23.902	0.7132
T0008	C049	12.966	0.7037
T0008	C050	43.262	0.2691
T0008	C051	48.600	0.5917
T0008	C052	32.685	0.7258
T0008	C053	33.180	0.6518
T0008	C054	26.732	0.5063
T0008	C055	29.039	0.6152
T0008	C056	39.464	0.4252
T0008	C057	26.018	0.7095
T0008	C058	26.973	0.6913
T0008	C059	37.473	0.5042
T0009	C000	71.858	0.4948
T0009	C001	60.597	0.3667
T0009	C002	66.603	0.3771
T0009	C003	65.089	0.3786
T0009	C004	55.535	0.5668
T0009	C005	56.974	0.1871
T0009	C006	55.453	0.3187
T0009	C007	47.362	0.5702
T0009	C008	54.700	0.4111
T0009	C009	50.050	0.3680
T0009	C010	69.202	0.5029
T0009	C011	61.026	0.2100
T0009	C012	60.805	0.4206
T0009	C013	56.498	0.5960
T0009	C014	58.393	0.4324
T0009	C015	53.910	0.4466
T0009	C016	74.843	0.2456
T0009	C017	53.442	0.2322
T0009	C018	42.408	0.4815
T0009	C019	68.101	0.2414
T0009	C020	68.751	0.5347
T0009	C021	51.587	0.3959
T0009	C022	69.087	0.4116
T0009	C023	56.437	0.4297
T0009	C024	71.468	0.3002
T0009	C025	48.755	0.4873
T0009	C026	69.436	0.3809
T0009	C027	63.141	0.4990
T0009	C028	48.548	0.5959
T0009	C029	52.873	0.4147
T0009	C030	75.023	0.4856
T0009	C031	69.126	0.3457
T0009	C032	74.144	0.4609
T0009	C033	53.299	0.5547
T0009	C034	54.100	0.2294
T0009	C035	54.379	0.5472
T0009	C036	72.902	0.4025
T0009	C037	71.122	0.1363
T0009	C038	65.901	0.2638
T0009	C039	56.414	0.2689
T0009	C040	75.478	0.4580
T0009	C041	49.807	0.2283
T0009	C042	81.324	0.2834
T0009	C043	68.132	0.6170
T0009	C044	65.679	0.4834
T0009	C045	48.559	0.5182
T0009	C046	59.604	0.2148
T0009	C047	60.416	0.4555
T0009	C048	52.660	0.4192
T0009	C049	53.505	0.7114
T0009	C050	78.999	0.5424
T0009	C051	55.892	0.4498
T0009	C052	57.983	0.3520
T0009	C053	63.130	0.3117
T0009	C054	55.961	0.5320
T0009	C055	57.142	0.4741
T0009	C056	64.145	0.3605
T0009	C057	62.596	0.4885
T0009	C058	66.232	0.3652
T0009	C059	58.650	0.3344
T0010	C000	25.269	0.5260
T0010	C001	11.188	0.6932
T0010	C002	17.852	0.6135
T0010	C003	20.984	0.4387
T0010	C004	12.321	0.5809
T0010	C005	32.839	0.1534
T0010	C006	25.681	0.5977
T0010	C007	23.887	0.5536
T0010	C008	43.451	0.5624
T0010	C009	25.106	0.6949
T0010	C010	3.000	0.7741
T0010	C011	30.612	0.5462
T0010	C012	30.542	0.5349
T0010	C013	12.325	0.3798
T0010	C014	17.831	0.3846
T0010	C015	36.834	0.7447
T0010	C016	28.485	0.4644
T0010	C017	32.174	0.5134
T0010	C018	12.064	0.5293
T0010	C019	25.010	0.4551
T0010	C020	26.369	0.6031
T0010	C021	31.437	0.4998
T0010	C022	26.606	0.5726
T0010	C023	14.096	0.7695
T0010	C024	40.981	0.4990
T0010	C025	3.877	0.6262
T0010	C026	31.117	0.4892
T0010	C027	24.398	0.6998
T0010	C028	20.561	0.5703
T0010	C029	29.433	0.3890
T0010	C030	48.879	0.7150
T0010	C031	22.366	0.2619
T0010	C032	26.827	0.6972
T0010	C033	30.853	0.4918
T0010	C034	31.738	0.5738
T0010	C035	28.597	0.3803
T0010	C036	38.807	0.4550
T0010	C037	25.844	0.5104
T0010	C038	27.004	0.3346
T0010	C039	29.342	0.2780
T0010	C040	38.746	0.5962
T0010	C041	29.620	0.3639
T0010	C042	51.131	0.4050
T0010	C043	18.010	0.6871
T0010	C044	34.796	0.5014
T0010	C045	3.000	0.6026
T0010	C046	43.813	0.3348
T0010	C047	24.428	0.5780
T0010	C048	10.096	0.5969
T0010	C049	20.345	0.7569
T0010	C050	24.234	0.5995
T0010	C051	26.670	0.5083
T0010	C052	18.193	0.6231
T0010	C053	32.785	0.5871
T0010	C054	24.613	0.6415
T0010	C055	22.109	0.7078
T0010	C056	22.479	0.4927
T0010	C057	30.400	0.6442
T0010	C058	31.299	0.4976
T0010	C059	32.739	0.5866
T0011	C000	57.568	0.6778
T0011	C001	27.050	0.7365
T0011	C002	31.138	0.3975
T0011	C003	45.032	0.3172
T0011	C004	35.843	0.4609
T0011	C005	30.625	0.3210
T0011	C006	29.944	0.6039
T0011	C007	24.542	0.6168
T0011	C008	30.602	0.5976
T0011	C009	30.868	0.5001
T0011	C010	28.074	0.5450
T0011	C011	36.546	0.3238
T0011	C012	30.970	0.2728
T0011	C013	23.533	0.4847
T0011	C014	24.658	0.2909
T0011	C015	33.520	0.7224
T0011	C016	31.259	0.5836
T0011	C017	35.763	0.3948
T0011	C018	29.644	0.4205
T0011	C019	50.281	0.2822
T0011	C020	46.210	0.6072
T0011	C021	40.576	0.5702
T0011	C022	40.759	0.5986
T0011	C023	23.477	0.5617
T0011	C024	50.713	0.2991
T0011	C025	29.488	0.6021
T0011	C026	38.734	0.3556
T0011	C027	40.897	0.4395
T0011	C028	19.604	0.6648
T0011	C029	31.073	0.2402
T0011	C030	69.322	0.5523
T0011	C031	48.613	0.5793
T0011	C032	32.167	0.4999
T0011	C033	28.402	0.6273
T0011	C034	36.572	0.5595
T0011	C035	28.818	0.6609
T0011	C036	44.663	0.3934
T0011	C037	51.769	0.5662
T0011	C038	46.921	0.3342
T0011	C039	33.776	0.3427
T0011	C040	42.224	0.5149
T0011	C041	32.491	0.2302
T0011	C042	43.982	0.4739
T0011	C043	49.659	0.4399
T0011	C044	33.576	0.4887
T0011	C045	25.808	0.2259
T0011	C046	43.617	0.4015
T0011	C047	15.266	0.4696
T0011	C048	34.402	0.6563
T0011	C049	24.912	0.3626
T0011	C050	49.151	0.6583
T0011	C051	36.390	0.5861
T0011	C052	28.400	0.4178
T0011	C053	27.957	0.3797
T0011	C054	30.135	0.1692
T0011	C055	53.255	0.2849
T0011	C056	25.200	0.5727
T0011	C057	32.049	0.5427
T0011	C058	42.414	0.6180
T0011	C059	35.880	0.2442
T0012	C000	56.914	0.5765
T0012	C001	58.548	0.3128
T0012	C002	80.470	0.4796
T0012	C003	66.803	0.2826
T0012	C004	68.025	0.4306
T0012	C005	62.686	0.2877
T0012	C006	78.395	0.5140
T0012	C007	79.375	0.5129
T0012	C008	86.121	0.4461
T0012	C009	82.534	0.5318
T0012	C010	50.914	0.5525
T0012	C011	71.873	0.4164
T0012	C012	79.737	0.4135
T0012	C013	85.066	0.2687
T0012	C014	85.157	0.3147
T0012	C015	80.224	0.6684
T0012	C016	64.625	0.5049
T0012	C017	85.651	0.1640
T0012	C018	64.591	0.1919
T0012	C019	66.516	0.2789
T0012	C020	83.570	0.3743
T0012	C021	79.899	0.6374
T0012	C022	68.049	0.3907
T0012	C023	67.912	0.5612
T0012	C024	87.738	0.3543
T0012	C025	40.191	0.7081
T0012	C026	75.555	0.3714
T0012	C027	65.045	0.3830
T0012	C028	73.791	0.1256
T0012	C029	80.808	0.2297
T0012	C030	79.996	0.4917
T0012	C031	61.523	0.6172
T0012	C032	74.483	0.5289
T0012	C033	89.909	0.3803
T0012	C034	66.875	0.2635
T0012	C035	74.445	0.4897
T0012	C036	69.171	0.5520
T0012	C037	83.073	0.3380
T0012	C038	71.927	0.3449
T0012	C039	78.324	0.4076
T0012	C040	97.461	0.3143
T0012	C041	59.216	0.5402
T0012	C042	96.869	0.3261
T0012	C043	59.134	0.3508
T0012	C044	91.881	0.3165
T0012	C045	58.744	0.6983
T0012	C046	90.031	0.2413
T0012	C047	74.145	0.2531
T0012	C048	56.367	0.5695
T0012	C049	69.296	0.4656
T0012	C050	67.854	0.5225
T0012	C051	90.654	0.3172
T0012	C052	48.331	0.4741
T0012	C053	73.446	0.2921
T0012	C054	82.418	0.4689
T0012	C055	67.648	0.3763
T0012	C056	74.926	0.2773
T0012	C057	70.678	0.4215
T0012	C058	88.084	0.2849
T0012	C059	70.840	0.3624
T0013	C000	89.350	0.3033
T0013	C001	50.087	0.3742
T0013	C002	68.896	0.3650
T0013	C003	91.536	0.4021
T0013	C004	60.003	0.5498
T0013	C005	77.591	0.2345
T0013	C006	81.210	0.4544
T0013	C007	67.333	0.4709
T0013	C008	54.744	0.6364
T0013	C009	62.455	0.6344
T0013	C010	68.791	0.4626
T0013	C011	69.904	0.1860
T0013	C012	59.573	0.4130
T0013	C013	60.550	0.4308
T0013	C014	65.632	0.1948
T0013	C015	67.063	0.7709
T0013	C016	73.422	0.3361
T0013	C017	77.503	0.2870
T0013	C018	53.573	0.6826
T0013	C019	102.582	0.2254
T0013	C020	68.504	0.6978
T0013	C021	70.803	0.4927
T0013	C022	89.580	0.4639
T0013	C023	51.253	0.5082
T0013	C024	95.219	0.3280
T0013	C025	62.783	0.2228
T0013	C026	63.708	0.7300
T0013	C027	66.112	0.7184
T0013	C028	71.247	0.6932
T0013	C029	49.975	0.2431
T0013	C030	101.921	0.5252
T0013	C031	83.316	0.3705
T0013	C032	81.732	0.2592
T0013	C033	69.765	0.6309
T0013	C034	91.365	0.3317
T0013	C035	65.509	0.6217
T0013	C036	90.620	0.4990
T0013	C037	71.581	0.5274
T0013	C038	83.172	0.2566
T0013	C039	69.285	0.2045
T0013	C040	66.543	0.5212
T0013	C041	85.864	0.2498
T0013	C042	90.994	0.3618
T0013	C043	77.653	0.5054
T0013	C044	70.692	0.2029
T0013	C045	73.340	0.2336
T0013	C046	70.341	0.3949
T0013	C047	63.387	0.3829
T0013	C048	75.636	0.2917
T0013	C049	43.102	0.5382
T0013	C050	61.257	0.4654
T0013	C051	66.096	0.5444
T0013	C052	68.261	0.2497
T0013	C053	63.874	0.3074
T0013	C054	47.946	0.4777
T0013	C055	91.271	0.2216
T0013	C056	64.448	0.5795
T0013	C057	69.085	0.5360
T0013	C058	60.490	0.4342
T0013	C059	88.302	0.2833
T0014	C000	57.351	0.4214
T0014	C001	49.726	0.2359
T0014	C002	75.534	0.1596
T0014	C003	63.622	0.4227
T0014	C004	53.547	0.2489
T0014	C005	53.661	0.3538
T0014	C006	48.039	0.3453
T0014	C007	69.812	0.7019
T0014	C008	71.907	0.5832
T0014	C009	85.885	0.4652
T0014	C010	51.063	0.4557
T0014	C011	94.969	0.1985
T0014	C012	95.043	0.6777
T0014	C013	62.612	0.6410
T0014	C014	71.350	0.4207
T0014	C015	82.539	0.4770
T0014	C016	54.676	0.5553
T0014	C017	70.426	0.1906
T0014	C018	71.461	0.3371
T0014	C019	50.571	0.4040
T0014	C020	94.313	0.3425
T0014	C021	80.060	0.3008
T0014	C022	63.824	0.4069
T0014	C023	71.761	0.5345
T0014	C024	66.724	0.4008
T0014	C025	54.312	0.4391
T0014	C026	54.779	0.2655
T0014	C027	66.444	0.6417
T0014	C028	64.605	0.2636
T0014	C029	67.825	0.3325
T0014	C030	72.585	0.4308
T0014	C031	59.253	0.3673
