task_id_list	courier_id	total_score	willingness
T0000	C079	64.966	0.2326
T0001	C000	38.589	0.1778
T0001	C001	19.070	0.3587
T0001	C002	18.462	0.5650
T0001	C003	53.293	0.7309
T0001	C004	32.132	0.1026
T0001	C005	66.106	0.2553
T0001	C006	37.358	0.4243
T0001	C007	82.312	0.6082
T0001	C008	72.613	0.7575
T0001	C009	62.223	0.1930
T0001	C010	71.731	0.3328
T0001	C011	46.837	0.5370
T0001	C012	38.822	0.6768
T0001	C013	7.494	0.1106
T0001	C014	9.711	0.2333
T0001	C015	51.683	0.4057
T0001	C016	57.931	0.6064
T0001	C017	58.087	0.7271
T0001	C018	78.311	0.1355
T0001	C019	74.292	0.3161
T0001	C020	91.462	0.4851
T0001	C021	70.817	0.6667
T0001	C022	50.466	0.8081
T0001	C023	36.233	0.2507
T0001	C024	37.766	0.4270
T0001	C025	16.272	0.5752
T0001	C026	49.062	0.7038
T0001	C027	44.005	0.1153
T0001	C028	61.247	0.3023
T0001	C029	53.385	0.4259
T0001	C030	98.921	0.6467
T0001	C031	93.721	0.8231
T0001	C032	74.146	0.1811
T0001	C033	30.266	0.3466
T0001	C034	44.932	0.5654
T0001	C035	48.289	0.7099
T0001	C036	25.163	0.0986
T0001	C037	41.955	0.2791
T0001	C038	54.676	0.4135
T0001	C039	65.660	0.6198
T0001	C040	78.721	0.7379
T0001	C041	58.890	0.1495
T0001	C042	92.481	0.3603
T0001	C043	90.084	0.4703
T0001	C044	43.324	0.6765
T0001	C045	5.761	0.8455
T0001	C046	54.811	0.2629
T0001	C047	37.127	0.4387
T0001	C048	61.449	0.5714
T0001	C049	89.910	0.7678
T0001	C050	85.335	0.1287
T0001	C051	88.666	0.3159
T0001	C052	68.746	0.4756
T0001	C053	105.967	0.6736
T0001	C054	40.762	0.8272
T0001	C055	38.757	0.1960
T0001	C056	32.044	0.3462
T0001	C057	52.860	0.5684
T0001	C058	45.304	0.7072
T0001	C059	37.080	0.0822
T0001	C060	33.620	0.2570
T0001	C061	88.119	0.4546
T0001	C062	80.894	0.6486
T0001	C063	88.078	0.7628
T0001	C064	74.848	0.1934
T0001	C065	62.613	0.3747
T0001	C066	31.991	0.5099
T0001	C067	57.098	0.6556
T0001	C068	33.297	0.8379
T0001	C069	59.584	0.2306
T0001	C070	42.935	0.4479
T0001	C071	42.581	0.6184
T0001	C072	53.013	0.7741
T0001	C073	71.638	0.1739
T0001	C074	80.269	0.2769
T0001	C075	96.850	0.4975
T0001	C076	48.733	0.6522
T0001	C077	33.548	0.8272
T0001	C078	37.436	0.2406
T0001	C079	26.452	0.3673
T0002	C000	52.182	0.3481
T0002	C001	52.984	0.5433
T0002	C002	62.789	0.6595
T0002	C003	40.933	0.8586
T0002	C004	17.200	0.2110
T0002	C005	64.532	0.4259
T0002	C006	55.012	0.5898
T0002	C007	45.255	0.7849
T0002	C008	44.201	0.1069
T0002	C009	85.363	0.3068
T0002	C010	102.632	0.4726
T0002	C011	35.553	0.6653
T0002	C012	43.985	0.8462
T0002	C013	52.729	0.2411
T0002	C014	30.666	0.3757
T0002	C015	23.238	0.5263
T0002	C016	41.931	0.7367
T0002	C017	63.973	0.1039
T0002	C018	74.746	0.3087
T0002	C019	71.645	0.4429
T0002	C020	66.630	0.6206
T0002	C021	91.215	0.7577
T0002	C022	54.206	0.2164
T0002	C023	37.917	0.3657
T0002	C024	42.321	0.5090
T0002	C025	52.180	0.6690
T0002	C026	40.786	0.0844
T0002	C027	34.791	0.2419
T0002	C028	23.315	0.4060
T0002	C029	69.618	0.5780
T0002	C030	66.837	0.7846
T0002	C031	58.047	0.1437
T0002	C032	109.404	0.2919
T0002	C033	42.753	0.5073
T0002	C034	52.511	0.6703
T0002	C035	39.618	0.8497
T0002	C036	49.857	0.2453
T0002	C037	43.802	0.3592
T0002	C038	37.785	0.5307
T0002	C039	40.830	0.7677
T0002	C040	61.861	0.1412
T0002	C041	64.930	0.2612
T0002	C042	73.202	0.4932
T0002	C043	84.553	0.6324
T0002	C044	65.905	0.8091
T0002	C045	44.279	0.1959
T0002	C046	11.222	0.3601
T0002	C047	16.675	0.5685
T0002	C048	50.662	0.6716
T0002	C049	49.807	0.0878
T0002	C050	44.096	0.2689
T0002	C051	44.299	0.4107
T0002	C052	88.069	0.6085
T0002	C053	88.033	0.7700
T0002	C054	50.008	0.1788
T0002	C055	39.362	0.3583
T0002	C056	30.457	0.4708
T0002	C057	12.790	0.6857
T0002	C058	31.502	0.8023
T0002	C059	18.149	0.2061
T0002	C060	54.019	0.4384
T0002	C061	54.840	0.6000
T0002	C062	51.345	0.7406
T0002	C063	104.490	0.1155
T0002	C064	75.543	0.2975
T0002	C065	54.304	0.4782
T0002	C066	33.608	0.6139
T0002	C067	52.668	0.8490
T0002	C068	25.602	0.1733
T0002	C069	29.239	0.3439
T0002	C070	44.994	0.5426
T0002	C071	55.044	0.6765
T0002	C072	52.481	0.0880
T0002	C073	62.793	0.2314
T0002	C074	56.559	0.4325
T0002	C075	89.847	0.6175
T0002	C076	43.302	0.7459
T0002	C077	39.854	0.1850
T0002	C078	33.601	0.3169
T0002	C079	42.821	0.4732
T0003	C000	91.262	0.4467
T0003	C001	68.756	0.6373
T0003	C002	35.221	0.7936
T0003	C003	25.080	0.1689
T0003	C004	54.975	0.3498
T0003	C005	41.659	0.5480
T0003	C006	46.698	0.6871
T0003	C007	38.075	0.0794
T0003	C008	76.745	0.2328
T0003	C009	61.868	0.4374
T0003	C010	60.643	0.6254
T0003	C011	62.884	0.8009
T0003	C012	60.027	0.1375
T0003	C013	62.728	0.3660
T0003	C014	27.090	0.4775
T0003	C015	63.006	0.7045
T0003	C016	65.597	0.8287
T0003	C017	30.283	0.2066
T0003	C018	26.684	0.3766
T0003	C019	62.327	0.5470
T0003	C020	83.773	0.7814
T0003	C021	32.523	0.1014
T0003	C022	51.816	0.2789
T0003	C023	59.149	0.4526
T0003	C024	44.616	0.6826
T0003	C025	47.155	0.8165
T0003	C026	34.450	0.1864
T0003	C027	45.711	0.3405
T0003	C028	47.238	0.5268
T0003	C029	37.635	0.7154
T0003	C030	39.741	0.1455
T0003	C031	60.700	0.3039
T0003	C032	73.920	0.4577
T0003	C033	70.165	0.5918
T0003	C034	41.319	0.8238
T0003	C035	41.727	0.1676
T0003	C036	41.812	0.3263
T0003	C037	49.751	0.5196
T0003	C038	14.975	0.6889
T0003	C039	50.852	0.0825
T0003	C040	49.617	0.2886
T0003	C041	34.084	0.4222
T0003	C042	46.105	0.5655
T0003	C043	72.683	0.7810
T0003	C044	61.273	0.1144
T0003	C045	45.193	0.3207
T0003	C046	66.318	0.5102
T0003	C047	45.087	0.6912
T0003	C048	19.708	0.7961
T0003	C049	25.250	0.2307
T0003	C050	58.535	0.4085
T0003	C051	47.287	0.5224
T0003	C052	58.064	0.7006
T0003	C053	51.932	0.1159
T0003	C054	65.918	0.2744
T0003	C055	70.313	0.4646
T0003	C056	39.052	0.6533
T0003	C057	55.542	0.8123
T0003	C058	52.785	0.2107
T0003	C059	39.442	0.3826
T0003	C060	37.254	0.5448
T0003	C061	36.072	0.6991
T0003	C062	56.319	0.0811
T0003	C063	41.808	0.2836
T0003	C064	70.288	0.4232
T0003	C065	45.426	0.5960
T0003	C066	56.556	0.7530
T0003	C067	28.034	0.1558
T0003	C068	39.132	0.3080
T0003	C069	14.452	0.5115
T0003	C070	38.017	0.7033
T0003	C071	33.422	0.8719
T0003	C072	21.585	0.2139
T0003	C073	46.143	0.4139
T0003	C074	67.056	0.5922
T0003	C075	64.673	0.7346
T0003	C076	58.992	0.1304
T0003	C077	66.600	0.2974
T0003	C078	49.555	0.4354
T0003	C079	50.237	0.6697
T0004	C000	72.044	0.5918
T0004	C001	53.359	0.7862
T0004	C002	75.720	0.1497
T0004	C003	39.732	0.3370
T0004	C004	51.763	0.5030
T0004	C005	23.424	0.6881
T0004	C006	61.569	0.8711
T0004	C007	26.292	0.2011
T0004	C008	38.235	0.4146
T0004	C009	28.046	0.5930
T0004	C010	56.199	0.7641
T0004	C011	83.915	0.1178
T0004	C012	55.745	0.3335
T0004	C013	57.979	0.4945
T0004	C014	60.242	0.6379
T0004	C015	45.576	0.7838
T0004	C016	44.611	0.1723
T0004	C017	21.421	0.3406
T0004	C018	52.058	0.5224
T0004	C019	55.403	0.6723
T0004	C020	24.105	0.0634
T0004	C021	8.825	0.2721
T0004	C022	90.637	0.4680
T0004	C023	58.998	0.5784
T0004	C024	63.712	0.7534
T0004	C025	38.097	0.1522
T0004	C026	74.845	0.3328
T0004	C027	50.594	0.4720
T0004	C028	27.990	0.7129
T0004	C029	55.423	0.8511
T0004	C030	29.352	0.2462
T0004	C031	41.840	0.3843
T0004	C032	56.225	0.5516
T0004	C033	78.703	0.7171
T0004	C034	49.772	0.1420
T0004	C035	66.710	0.3034
T0004	C036	41.524	0.4762
T0004	C037	61.175	0.6889
T0004	C038	45.991	0.8379
T0004	C039	33.502	0.2386
T0004	C040	33.532	0.3407
T0004	C041	57.647	0.5663
T0004	C042	52.598	0.7059
T0004	C043	39.181	0.1310
T0004	C044	50.619	0.3034
T0004	C045	83.130	0.4664
T0004	C046	61.264	0.6452
T0004	C047	49.661	0.8029
T0004	C048	30.294	0.1446
T0004	C049	68.553	0.3501
T0004	C050	30.429	0.5437
T0004	C051	27.596	0.7027
T0004	C052	28.299	0.1192
T0004	C053	31.914	0.2550
T0004	C054	73.393	0.4144
T0004	C055	77.306	0.5601
T0004	C056	38.797	0.7865
T0004	C057	69.730	0.1479
T0004	C058	60.260	0.2807
T0004	C059	42.191	0.4848
T0004	C060	55.200	0.6984
T0004	C061	39.451	0.8076
T0004	C062	34.484	0.2095
T0004	C063	8.906	0.3731
T0004	C064	68.956	0.5923
T0004	C065	94.092	0.7607
T0004	C066	83.409	0.1499
T0004	C067	52.513	0.2871
T0004	C068	63.744	0.4450
T0004	C069	48.243	0.6421
T0004	C070	36.854	0.7832
T0004	C071	33.716	0.1754
T0004	C072	45.009	0.3813
T0004	C073	55.952	0.5134
T0004	C074	27.897	0.7218
T0004	C075	42.532	0.1018
T0004	C076	81.512	0.2267
T0004	C077	93.156	0.4490
T0004	C078	67.691	0.6093
T0004	C079	21.575	0.7575
T0005	C000	82.928	0.7379
T0005	C001	89.656	0.1339
T0005	C002	87.018	0.3015
T0005	C003	77.338	0.4598
T0005	C004	78.703	0.6103
T0005	C005	68.460	0.8277
T0005	C006	42.556	0.1547
T0005	C007	38.800	0.3835
T0005	C008	45.211	0.5576
T0005	C009	39.729	0.7242
T0005	C010	36.822	0.1038
T0005	C011	84.025	0.2898
T0005	C012	84.511	0.4461
T0005	C013	95.311	0.6231
T0005	C014	78.510	0.7330
T0005	C015	57.709	0.1940
T0005	C016	66.164	0.3659
T0005	C017	75.387	0.5321
T0005	C018	42.107	0.7046
T0005	C019	12.141	0.8780
T0005	C020	44.656	0.2685
T0005	C021	40.779	0.3836
T0005	C022	90.848	0.5654
T0005	C023	91.951	0.7733
T0005	C024	98.944	0.1465
T0005	C025	98.102	0.3007
T0005	C026	58.017	0.4950
T0005	C027	48.065	0.6636
T0005	C028	40.615	0.8192
T0005	C029	44.267	0.1631
T0005	C030	37.874	0.3670
T0005	C031	28.304	0.5009
T0005	C032	51.704	0.6777
T0005	C033	81.824	0.0967
T0005	C034	68.564	0.2902
T0005	C035	57.453	0.4422
T0005	C036	90.021	0.5789
T0005	C037	57.318	0.7937
T0005	C038	54.579	0.1448
T0005	C039	25.782	0.3749
T0005	C040	48.732	0.4959
T0005	C041	32.942	0.7081
T0005	C042	15.218	0.8198
T0005	C043	79.021	0.2559
T0005	C044	109.109	0.4075
T0005	C045	84.613	0.6199
T0005	C046	50.723	0.7292
T0005	C047	72.763	0.1247
T0005	C048	65.450	0.3177
T0005	C049	46.863	0.4899
T0005	C050	31.688	0.6255
T0005	C051	26.148	0.7821
T0005	C052	23.722	0.2306
T0005	C053	39.019	0.3958
T0005	C054	79.838	0.5380
T0005	C055	97.265	0.7200
T0005	C056	79.081	0.0886
T0005	C057	57.443	0.2638
T0005	C058	67.602	0.4753
T0005	C059	73.751	0.6143
T0005	C060	50.053	0.7846
T0005	C061	36.125	0.1691
T0005	C062	5.179	0.3198
T0005	C063	33.605	0.5005
T0005	C064	38.755	0.6594
T0005	C065	96.074	0.1106
T0005	C066	63.822	0.2800
T0005	C067	114.834	0.4082
T0005	C068	70.523	0.5995
T0005	C069	57.099	0.7407
T0005	C070	32.143	0.1660
T0005	C071	66.640	0.3079
T0005	C072	19.043	0.4794
T0005	C073	30.080	0.6375
T0005	C074	29.571	0.8421
T0005	C075	50.931	0.2015
T0005	C076	85.476	0.3674
T0005	C077	73.606	0.5666
T0005	C078	66.620	0.7581
T0005	C079	60.327	0.0908
T0006	C000	106.813	0.0675
T0006	C001	95.438	0.2714
T0006	C002	76.262	0.4338
T0006	C003	97.954	0.5972
T0006	C004	99.536	0.7282
T0006	C005	74.488	0.1320
T0006	C006	56.794	0.3506
T0006	C007	58.396	0.4705
T0006	C008	47.971	0.6316
T0006	C009	38.586	0.8044
T0006	C010	25.507	0.2451
T0006	C011	119.030	0.3871
T0006	C012	120.000	0.5662
T0006	C013	74.594	0.7087
T0006	C014	74.547	0.1466
T0006	C015	88.422	0.2724
T0006	C016	71.491	0.4656
T0006	C017	47.515	0.6041
T0006	C018	39.488	0.7770
T0006	C019	71.292	0.1502
T0006	C020	22.966	0.3448
T0006	C021	8.790	0.5696
T0006	C022	108.848	0.6628
T0006	C023	93.163	0.1220
T0006	C024	79.330	0.2289
T0006	C025	53.367	0.4233
T0006	C026	71.611	0.6377
T0006	C027	83.164	0.7632
T0006	C028	70.033	0.1298
T0006	C029	63.807	0.3065
T0006	C030	43.239	0.4823
T0006	C031	56.727	0.6487
T0006	C032	18.692	0.8710
T0006	C033	88.452	0.2016
T0006	C034	120.000	0.4004
T0006	C035	84.563	0.5603
T0006	C036	76.845	0.7745
T0006	C037	56.060	0.1381
T0006	C038	81.023	0.2783
T0006	C039	45.792	0.4913
T0006	C040	41.724	0.6436
T0006	C041	15.111	0.8129
T0006	C042	48.271	0.2152
T0006	C043	31.684	0.4036
T0006	C044	116.726	0.5194
T0006	C045	92.530	0.7036
T0006	C046	104.180	0.0623
T0006	C047	75.355	0.2690
T0006	C048	51.066	0.4567
T0006	C049	51.115	0.5706
T0006	C050	69.172	0.7719
T0006	C051	50.254	0.1643
T0006	C052	44.364	0.3264
T0006	C053	25.638	0.4783
T0006	C054	105.937	0.6947
T0006	C055	111.319	0.8655
T0006	C056	92.773	0.2122
T0006	C057	95.244	0.4006
T0006	C058	72.322	0.6148
T0006	C059	63.755	0.7531
T0006	C060	33.862	0.1456
T0006	C061	75.544	0.2878
T0006	C062	68.639	0.4693
T0006	C063	42.724	0.6523
T0006	C064	6.492	0.8558
T0006	C065	110.569	0.1937
T0006	C066	115.184	0.3746
T0006	C067	91.224	0.5544
T0006	C068	84.385	0.7171
T0006	C069	81.017	0.0720
T0006	C070	74.501	0.3087
T0006	C071	66.590	0.4740
T0006	C072	31.981	0.6248
T0006	C073	39.967	0.7894
T0006	C074	39.052	0.2154
T0006	C075	31.834	0.3471
T0006	C076	97.457	0.5503
T0006	C077	116.352	0.7053
T0006	C078	109.402	0.0774
T0006	C079	74.131	0.2881
T0007	C000	17.702	0.2266
T0007	C001	24.569	0.4153
T0007	C002	34.900	0.5680
T0007	C003	34.596	0.7008
T0007	C004	49.096	0.0781
T0007	C005	27.706	0.3175
T0007	C006	64.152	0.4272
T0007	C007	78.912	0.6266
T0007	C008	64.842	0.8122
T0007	C009	113.870	0.1435
T0007	C010	94.936	0.3358
T0007	C011	26.578	0.5280
T0007	C012	20.550	0.7101
T0007	C013	45.607	0.0479
T0007	C014	40.363	0.2518
T0007	C015	31.591	0.4087
T0007	C016	50.151	0.5662
T0007	C017	78.819	0.7224
T0007	C018	82.286	0.1770
T0007	C019	73.321	0.3369
T0007	C020	71.246	0.4536
T0007	C021	115.577	0.6812
T0007	C022	38.630	0.8176
T0007	C023	21.618	0.2595
T0007	C024	22.137	0.4080
T0007	C025	47.552	0.5702
T0007	C026	57.262	0.7382
T0007	C027	48.541	0.1479
T0007	C028	56.981	0.3070
T0007	C029	80.692	0.4490
T0007	C030	89.931	0.6354
T0007	C031	98.045	0.8285
T0007	C032	66.058	0.1804
T0007	C033	46.601	0.3763
T0007	C034	35.821	0.5010
T0007	C035	25.522	0.6799
T0007	C036	42.700	0.0892
T0007	C037	67.868	0.2499
T0007	C038	80.206	0.4077
T0007	C039	61.650	0.6083
T0007	C040	79.095	0.7760
T0007	C041	79.934	0.1663
T0007	C042	92.141	0.3096
T0007	C043	93.595	0.5212
T0007	C044	53.472	0.6945
T0007	C045	50.008	0.8195
T0007	C046	38.760	0.2552
T0007	C047	26.667	0.4127
T0007	C048	61.404	0.5440
T0007	C049	57.307	0.7768
T0007	C050	61.667	0.0943
T0007	C051	64.109	0.2648
T0007	C052	78.363	0.4837
T0007	C053	104.161	0.6413
T0007	C054	46.116	0.7889
T0007	C055	29.982	0.1822
T0007	C056	52.508	0.3588
T0007	C057	37.255	0.5496
T0007	C058	48.637	0.6726
T0007	C059	57.161	0.1330
T0007	C060	89.964	0.2785
T0007	C061	70.695	0.4080
T0007	C062	80.246	0.6266
T0007	C063	68.382	0.7787
T0007	C064	117.323	0.1554
T0007	C065	46.339	0.3721
T0007	C066	24.207	0.5194
T0007	C067	21.776	0.6719
T0007	C068	64.524	0.8138
T0007	C069	60.277	0.2546
T0007	C070	31.263	0.4398
T0007	C071	85.919	0.6003
T0007	C072	87.274	0.7564
T0007	C073	59.866	0.1042
T0007	C074	93.804	0.3486
T0007	C075	99.554	0.4890
T0007	C076	54.313	0.6602
T0007	C077	27.786	0.8521
T0007	C078	25.588	0.2486
T0007	C079	55.566	0.3721
T0008	C000	80.521	0.3299
T0008	C001	53.569	0.5072
T0008	C002	35.424	0.6693
T0008	C003	38.002	0.8532
T0008	C004	36.272	0.2333
T0008	C005	42.274	0.3961
T0008	C006	49.181	0.6183
T0008	C007	56.525	0.7305
T0008	C008	62.856	0.1069
T0008	C009	68.202	0.3067
T0008	C010	75.955	0.4441
T0008	C011	34.206	0.6149
T0008	C012	50.109	0.7971
T0008	C013	54.409	0.1789
T0008	C014	10.309	0.4152
T0008	C015	21.900	0.5520
T0008	C016	53.535	0.7120
T0008	C017	51.481	0.1316
T0008	C018	57.491	0.3015
T0008	C019	56.258	0.4155
T0008	C020	92.920	0.6193
T0008	C021	54.608	0.7601
T0008	C022	37.584	0.2065
T0008	C023	62.487	0.3177
T0008	C024	55.466	0.5277
T0008	C025	17.642	0.6542
T0008	C026	18.598	0.0509
T0008	C027	55.550	0.2519
T0008	C028	75.945	0.4589
T0008	C029	73.382	0.5831
T0008	C030	64.674	0.7830
T0008	C031	87.706	0.1139
T0008	C032	96.223	0.3567
T0008	C033	36.130	0.5242
T0008	C034	12.712	0.6333
T0008	C035	58.866	0.8639
T0008	C036	18.362	0.2344
T0008	C037	35.430	0.3563
T0008	C038	41.805	0.5984
T0008	C039	62.811	0.7387
T0008	C040	65.000	0.0868
T0008	C041	72.775	0.2937
T0008	C042	70.327	0.4282
T0008	C043	87.082	0.5971
T0008	C044	40.984	0.7605
T0008	C045	21.552	0.2263
T0008	C046	10.053	0.3341
T0008	C047	19.812	0.4920
T0008	C048	48.339	0.7028
T0008	C049	36.402	0.0604
T0008	C050	59.865	0.2351
T0008	C051	78.058	0.3933
T0008	C052	67.285	0.6174
T0008	C053	52.462	0.7701
T0008	C054	71.635	0.1362
T0008	C055	55.261	0.3394
T0008	C056	27.270	0.5280
T0008	C057	13.355	0.6324
T0008	C058	49.705	0.8099
T0008	C059	57.872	0.2408
T0008	C060	26.756	0.4064
T0008	C061	58.374	0.5404
T0008	C062	80.850	0.7413
T0008	C063	58.600	0.1509
T0008	C064	70.891	0.2993
T0008	C065	52.741	0.4718
T0008	C066	56.818	0.6291
T0008	C067	40.518	0.8118
T0008	C068	31.554	0.1876
T0008	C069	23.045	0.4044
T0008	C070	43.723	0.5167
T0008	C071	45.343	0.7010
T0008	C072	50.545	0.0750
T0008	C073	66.926	0.3062
T0008	C074	94.392	0.4166
T0008	C075	95.361	0.6473
T0008	C076	52.250	0.7933
T0008	C077	21.433	0.1978
T0008	C078	52.328	0.3471
T0008	C079	27.006	0.5438
T0009	C000	63.972	0.4423
T0009	C001	42.039	0.6452
T0009	C002	48.808	0.7950
T0009	C003	49.705	0.1687
T0009	C004	43.735	0.3905
T0009	C005	22.300	0.5729
T0009	C006	28.059	0.6710
T0009	C007	46.218	0.1164
T0009	C008	42.863	0.2963
T0009	C009	70.650	0.4007
T0009	C010	82.544	0.6285
T0009	C011	77.917	0.7560
T0009	C012	51.447	0.1957
T0009	C013	37.945	0.3622
T0009	C014	54.064	0.5135
T0009	C015	41.778	0.6726
T0009	C016	21.553	0.8187
T0009	C017	26.563	0.2132
T0009	C018	58.805	0.3994
T0009	C019	64.041	0.6009
T0009	C020	46.306	0.7467
T0009	C021	49.604	0.1392
T0009	C022	70.892	0.3294
T0009	C023	62.397	0.5163
T0009	C024	41.719	0.6494
T0009	C025	27.429	0.8224
T0009	C026	53.687	0.2046
T0009	C027	48.285	0.3977
T0009	C028	18.155	0.5334
T0009	C029	21.865	0.7247
T0009	C030	23.643	0.1418
T0009	C031	73.502	0.2553
T0009	C032	56.018	0.4818
T0009	C033	49.578	0.6105
T0009	C034	63.266	0.7505
T0009	C035	50.274	0.1422
T0009	C036	29.459	0.3527
T0009	C037	44.876	0.5420
T0009	C038	37.530	0.7221
T0009	C039	37.781	0.0802
T0009	C040	33.324	0.2602
T0009	C041	58.252	0.4168
T0009	C042	64.064	0.6291
T0009	C043	72.853	0.7903
T0009	C044	48.898	0.1404
T0009	C045	78.096	0.3520
T0009	C046	21.214	0.4783
T0009	C047	16.873	0.6787
T0009	C048	3.595	0.8266
T0009	C049	41.744	0.2130
T0009	C050	67.575	0.4159
T0009	C051	61.532	0.5541
T0009	C052	51.309	0.7273
T0009	C053	59.436	0.1226
T0009	C054	77.779	0.2536
T0009	C055	59.338	0.4258
T0009	C056	34.857	0.6337
T0009	C057	65.115	0.7947
T0009	C058	26.579	0.1967
T0009	C059	32.136	0.3485
T0009	C060	8.879	0.5292
T0009	C061	46.247	0.6644
T0009	C062	53.497	0.0996
T0009	C063	60.120	0.2985
T0009	C064	52.629	0.4449
T0009	C065	58.277	0.6092
T0009	C066	70.988	0.8040
T0009	C067	40.701	0.1472
T0009	C068	60.765	0.3032
T0009	C069	48.317	0.4807
T0009	C070	26.076	0.6789
T0009	C071	45.509	0.8112
T0009	C072	48.404	0.2381
T0009	C073	45.545	0.4197
T0009	C074	62.425	0.5357
T0009	C075	34.973	0.7778
T0009	C076	87.376	0.1541
T0009	C077	79.366	0.3274
T0009	C078	66.418	0.4413
T0009	C079	34.063	0.6416
T0010	C000	61.682	0.6368
T0010	C001	91.747	0.7991
T0010	C002	78.715	0.1255
T0010	C003	59.500	0.3457
T0010	C004	39.001	0.4786
T0010	C005	47.002	0.6313
T0010	C006	42.439	0.8643
T0010	C007	28.280	0.2350
T0010	C008	10.726	0.3616
T0010	C009	61.146	0.6052
T0010	C010	54.267	0.7007
T0010	C011	74.151	0.1251
T0010	C012	44.759	0.2865
T0010	C013	52.232	0.4334
T0010	C014	73.435	0.6369
T0010	C015	63.549	0.7947
T0010	C016	32.136	0.1752
T0010	C017	40.798	0.3400
T0010	C018	24.908	0.5745
T0010	C019	23.212	0.7258
T0010	C020	53.052	0.1372
T0010	C021	49.140	0.2945
T0010	C022	77.884	0.4155
T0010	C023	51.439	0.6159
T0010	C024	75.829	0.7616
T0010	C025	53.497	0.1735
T0010	C026	38.935	0.3441
T0010	C027	36.816	0.5052
T0010	C028	40.704	0.7121
T0010	C029	36.301	0.8846
T0010	C030	17.718	0.2685
T0010	C031	32.798	0.4227
T0010	C032	65.659	0.5623
T0010	C033	103.497	0.7851
T0010	C034	74.450	0.1267
T0010	C035	49.708	0.2720
T0010	C036	54.070	0.5009
T0010	C037	49.829	0.6863
T0010	C038	16.206	0.8300
T0010	C039	24.057	0.2145
T0010	C040	69.053	0.3562
T0010	C041	39.776	0.5489
T0010	C042	47.683	0.7065
T0010	C043	36.779	0.0895
T0010	C044	74.861	0.3161
T0010	C045	58.526	0.4507
T0010	C046	63.103	0.6434
T0010	C047	22.081	0.7769
T0010	C048	64.421	0.1455
T0010	C049	39.811	0.3283
T0010	C050	19.871	0.5031
T0010	C051	48.246	0.6535
T0010	C052	56.855	0.0664
T0010	C053	46.604	0.2233
T0010	C054	73.712	0.4099
T0010	C055	91.239	0.5998
T0010	C056	77.330	0.7860
T0010	C057	65.344	0.1509
T0010	C058	34.720	0.3577
T0010	C059	61.887	0.4562
T0010	C060	53.816	0.6252
T0010	C061	13.019	0.8400
T0010	C062	20.060	0.2299
T0010	C063	69.630	0.4123
T0010	C064	33.492	0.5463
T0010	C065	67.037	0.7145
T0010	C066	55.597	0.0940
T0010	C067	87.767	0.3155
T0010	C068	60.158	0.4392
T0010	C069	45.057	0.6402
T0010	C070	14.270	0.7985
T0010	C071	34.645	0.2022
